 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),240959,1026506,688382,386525,155690,823146,604012,365051,142541,1103096,871744,508448,222472,1420883,898285,562485,252299,1304876,889171,554508,246669,1223906,865827,532382,240349,728837,539357,354067,140348,718307,549722,361123,179534,775577,593777,363374,161585,858578,631291,425351,215407,757398,529524,353807,191293,687248,454168,361978,162676, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),768,4068,--,--,--,--,--,--,--,--,--,--,--,--,670,--,--,--,--,--,--,--,3,3,--,--,22,13,4,--,600,600,0,--,600,0,0,0,640,0,--,30,9,--,--,0,--,--,1, 
 收到的其他与经营活动有关的现金(万元),2568,19961,18235,12382,2839,18739,46390,19300,2943,22481,12144,8082,6704,95887,25698,24695,4714,25401,18107,11621,6967,23197,14646,12724,8977,17541,5546,1924,1369,26258,2530,7653,1104,29061,39734,12963,14114,19885,8905,8616,7196,11680,4117,5338,4941,19404,20273,4272,7629, 
 经营活动现金流入小计(万元),244294,1050534,706618,398907,158528,841884,650402,384351,145484,1125577,883888,516530,229175,1516770,924653,587180,257013,1330277,907278,566129,253635,1247103,880475,545108,249326,746378,544924,356005,141721,744565,552853,369376,180638,804638,634111,376337,175698,878462,640837,433967,222603,769108,533650,359145,196234,706652,474441,366250,170306, 
 购买商品、接受劳务支付的现金(万元),135295,398929,277950,152572,91783,316645,211505,131453,71426,444323,351528,222925,112900,588871,403869,273710,142771,521715,341063,210479,107712,520147,351376,260915,138751,341090,246150,155251,45390,310241,235879,149369,80289,348753,249486,169257,84894,445116,324776,201113,100483,436329,307764,202748,118893,370909,245097,228917,90335, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),31107,144502,91504,58837,30381,142657,88715,56041,29082,144990,93947,56629,28413,138714,61454,38297,17911,91538,51980,34453,17430,73320,49675,32248,15818,59276,38930,25374,12044,54527,38942,24922,12242,70077,46290,27185,12766,78183,47517,32099,16710,79566,57889,36234,18455,81477,55647,37648,19399, 
 支付的各项税费(万元),30120,132068,90834,45014,17083,124072,100887,58298,23506,174792,141201,74784,27033,197546,141116,92207,43152,183418,129204,88356,39487,166547,121018,84543,45971,92071,87621,50942,20061,95813,71799,47806,22521,112505,87050,47129,18042,99786,77362,52495,27032,90858,71272,46823,21149,76425,51396,34028,16749, 
