 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),53663,279483,213002,133830,80361,324080,225216,170656,100474,406420,238553,200367,91761,559469,411005,286984,133733,664548,520735,377432,177186,614556,410698,278970,129427,544978,363597,250020,140259,447698,208697,393460,204301,162217, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),13,270,556,521,5,2895,1174,717,--,3609,635,339,--,462,--,--,--,200,--,--,0,275,--,0,--,284,5042,2747,1119,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7717,8452,11381,7116,14066,6554,10476,3313,9575,17313,46227,27847,16199,12838,33537,28552,7796,15988,37806,31123,2891,6658,24373,20100,17318,8385,22144,19996,18709,7839,25150,3241,2126,23499, 
 经营活动现金流入小计(万元),61392,288205,224939,141467,94432,333530,236866,174685,110049,427342,285415,228552,107959,572769,444542,315536,141529,680736,558541,408555,180078,621489,435070,299070,146745,553647,390783,272763,160088,455537,233847,396701,206427,185716, 
 购买商品、接受劳务支付的现金(万元),21894,135837,97900,75066,28269,141005,116796,71364,38758,199803,124073,113234,63559,259167,250082,185654,96016,291920,255079,158174,65235,197732,158051,104209,46528,230259,170761,112793,52598,195484,92290,174304,100278,70721, 
