 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),17604,58620,38529,24352,11936,49233,42463,23267,12117,19269,13233,8734,4581,15220,11544,7493,2491,11905,14164,10038, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),75,385,185,185,145,268,--,13,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2292,1213,1353,1187,1113,1039,2591,1639,502,1146,939,753,419,323,215,142,113,444,134,213, 
 经营活动现金流入小计(万元),19971,60218,40066,25725,13194,50541,45053,24919,12620,20415,14172,9487,5000,15543,11759,7635,2603,12349,14298,10251, 
 购买商品、接受劳务支付的现金(万元),14452,41738,28169,18015,8361,30777,27537,13695,8833,6528,7434,6003,3398,9174,7131,3784,2893,4435,5854,4649, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3095,10471,7260,4430,2295,8157,6435,4106,2178,3441,2144,1109,687,2599,1954,1165,276,1898,1778,1063, 
 支付的各项税费(万元),1896,6517,4602,3296,1615,4802,3556,2262,1409,2397,1575,1324,565,1371,1107,779,159,1881,2558,1909, 
 支付的其他与经营活动有关的现金(万元),3414,6429,4248,3467,3348,4378,7883,6417,3090,2402,1117,1389,822,1612,1077,758,844,1170,1361,806, 
 经营活动现金流出小计(万元),22857,65156,44280,29209,15619,48114,45411,26480,15510,14769,12269,9824,5472,14756,11269,6486,4172,9385,11552,8427, 
 经营活动产生的现金流量净额(万元),-2886,-4938,-4213,-3484,-2425,2427,-358,-1561,-2890,5646,1902,-337,-472,787,490,1149,-1568,2964,2746,1824, 
 收回投资所收到的现金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),88,713,380,297,122,522,339,197,45,101,1,1,1,1,1,1,1,7,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,21,13,13,11,10,4,--,--,9,--,--,--,--,--,--,--,--,3,30, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1814,--,--,--,487,8445,7840,4000,2938,--,--,--,--,--,--,--,--,1,208, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),89,2548,393,311,132,1019,8788,8037,4045,3048,1,1,1,1,1,1,1,7,4,239, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1142,3075,582,454,102,1213,328,234,413,2028,1264,432,421,1699,679,409,122,949,1476,1913, 
 投资所支付的现金(万元),--,--,--,--,--,900,19675,17600,--,--,--,--,--,--,--,--,--,--,--,150, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4367,--,--,--,19675,--,--,--,--,--,--,--,--,--,--,--,--,--,3128, 
 支付的其他与投资活动有关的现金(万元),5316,1450,8310,8510,7813,210,16193,12546,--,5995,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6457,8892,8892,8964,7915,21998,36195,30380,413,8023,1264,432,421,1699,679,409,122,949,1476,5190, 
 投资活动产生的现金流量净额(万元),-6368,-6344,-8499,-8653,-7782,-20979,-27407,-22342,3632,-4975,-1263,-431,-420,-1698,-678,-409,-121,-941,-1473,-4951, 
 吸收投资收到的现金(万元),300,5966,117,--,--,28905,28778,28512,--,14540,13196,13196,14540,--,--,--,--,--,--,7339, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,927,117,--,--,540,413,147,--,--,--,--,--,--,--,--,--,--,--,33, 
 取得借款收到的现金(万元),1000,2000,2020,2000,--,--,1180,920,965,2050,2050,2000,--,800,800,--,--,800,1300,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,150,--,1983,--,162,--,--,--,283,--,--,--,--,--,--,--,150,--,876, 
 筹资活动现金流入小计(万元),1300,8116,2137,3983,0,29067,29958,29432,965,16873,15246,15196,14540,800,800,0,0,950,1300,9214, 
 偿还债务支付的现金(万元),20,1600,820,800,800,7970,8790,8740,2900,1135,800,700,--,--,--,--,--,2100,1000,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),37,73,36,11,5,729,709,212,126,1068,1011,980,11,16,4,--,--,836,1016,1128, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,24,--,--,--,--,1023,--,--,396,120,80,40,--,120,148,252, 
 筹资活动现金流出小计(万元),57,1673,856,811,830,8699,9499,8952,3026,3226,1811,1680,407,136,84,40,0,3056,2164,2380, 
 筹资活动产生的现金流量净额(万元),1243,6443,1281,3172,-830,20367,20459,20480,-2061,13647,13435,13517,14133,664,716,-40,0,-2106,-864,6835, 
 汇率变动对现金及现金等价物的影响(万元),--,-0,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8011,-4839,-11432,-8965,-11037,1827,-7306,-3424,-1318,14318,14075,12748,13242,-247,528,700,-1689,-83,409,3707, 
 加:期初现金及现金等价物余额(万元),15814,20653,20653,20653,20653,18826,18826,18826,18826,4508,4508,4508,4578,4755,4755,4755,4897,4838,4429,722, 
 期末现金及现金等价物余额(万元),7803,15814,9221,11688,9616,20653,11520,15403,17508,18826,18583,17257,17820,4508,5283,5456,3207,4755,4838,4429, 
 净利润(万元),--,7006,--,4168,--,7094,--,3197,--,2170,--,993,--,3098,2043,1352,--,3835,3706,3390, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
