 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),37336,140103,103857,68155,40647,206832,166945,95381,49275,168567,132628,72071,46408,175335,133449,78280,31864,152386,103200,67030,30763,124765,90020,59193,24258,115973,87592,44868,22156,90944,64815,43419,75107,51400,95453,44673, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),1436,7715,4200,2412,1558,10722,7381,4209,3031,8402,4737,3269,1705,9388,6109,3459,1635,7497,5204,4507,3176,6904,5390,3027,1486,5420,4918,3765,1432,3818,2345,1381,2709,1939,4506,2140, 
 收到的其他与经营活动有关的现金(万元),1725,8219,8090,5283,971,13444,8859,3229,1578,13059,7105,5809,1364,12175,11044,9706,1502,3905,3543,2706,815,6411,4950,3813,2083,6115,3643,1570,3148,5271,2699,1751,7133,6512,14771,838, 
 经营活动现金流入小计(万元),40497,156037,116148,75850,43176,230999,183184,102819,53884,190027,144470,81149,49477,196899,150602,91445,35001,163789,111947,74242,34754,138080,100360,66032,27826,127508,96154,50202,26737,100034,69859,46550,84949,59851,114730,47651, 
 购买商品、接受劳务支付的现金(万元),30868,102649,77439,53408,29392,148795,120082,86225,45483,133635,97777,67470,35941,168293,127674,75732,30221,99307,67740,44246,24319,93153,69090,46213,23636,90891,65091,41127,20230,62177,44876,27890,34157,22258,75913,36437, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),10167,26265,21143,15726,10848,28905,23307,17175,11336,31585,24889,18656,12523,28273,22046,15974,10741,24417,19147,14061,9470,22403,17221,12322,7786,17273,13046,9603,6414,12442,9183,6863,10561,8408,7676,4390, 
 支付的各项税费(万元),1785,9353,7347,5817,2962,10006,7827,5296,1671,7637,6056,4189,2022,7074,5204,3943,2135,7979,6577,3812,2101,4843,4116,3231,1607,9387,7005,4719,3066,6842,4065,2488,6429,5041,1662,640, 
 支付的其他与经营活动有关的现金(万元),5342,14634,12949,9360,4111,19659,14146,10365,5095,13047,18377,7106,3597,20105,17467,6027,2468,20291,10519,7648,4097,11402,9242,6382,2584,9372,7511,4157,4699,10751,7882,5236,10259,8483,14617,6360, 
 经营活动现金流出小计(万元),48163,152900,118879,84311,47313,207364,165361,119062,63585,185904,147099,97421,54083,223745,172391,101676,45565,151994,103983,69766,39988,131801,99669,68147,35613,126923,92653,59605,34408,92211,66007,42476,61405,44191,99868,47827, 
 经营活动产生的现金流量净额(万元),-7666,3137,-2731,-8461,-4137,23634,17823,-16242,-9701,4123,-2629,-16271,-4606,-26846,-21789,-10231,-10564,11795,7964,4476,-5234,6280,692,-2115,-7786,585,3501,-9403,-7671,7822,3853,4074,23544,15661,14862,-176, 
 收回投资所收到的现金(万元),22021,124026,95403,86531,55033,175487,161671,136955,87995,126181,25000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),96,936,863,838,746,1175,1079,747,329,429,121,0,--,298,215,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),290,779,517,150,5,21,15,15,6,17,4,4,3,54,41,18,12,41,35,0,0,9,-2,-5,1,31,0,--,--,14,8,8,31,25,6,0, 
 处置子公司及其他营业单位收到的现金净额(万元),0,-1014,-1014,-1164,-1164,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,746,746,746,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,100,965,--,--,--,--,--,--,--,0,0,--,0,0, 
