 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),247563,1154448,704322,466425,197037,776386,472739,315405,154707,569470,361382,251991,120336,530079,376693,244279,93940,424167,306486,186268,56010,325492,225201,137164,46236,279395,174297,103457,39631,214672,129306,74008,24739,92330,65768,39288,13196,69482,45348,32912,51859,33433,31260,18711, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),1786,2135,--,--,711,1747,--,--,--,1186,842,842,--,9,--,--,--,161,--,--,--,--,33,--,--,--,47,--,--,101,256,40,15,61,55,47,--,3,6,--,--,2,--,--, 
 收到的其他与经营活动有关的现金(万元),36871,25358,11441,8967,26685,30205,8951,6887,20304,23322,5394,10251,14511,15624,4951,3820,11664,15109,8276,6526,7638,13281,13214,4745,6213,8859,9881,7396,8699,3407,3211,1976,1529,4778,4156,3782,5500,4962,15279,4944,1106,16910,4028,3403, 
 经营活动现金流入小计(万元),286220,1181941,715763,475391,224433,808338,481689,322292,175011,593978,367619,263085,134847,545713,381644,248098,105604,439436,314762,192794,63647,338773,238448,141909,52450,288255,184225,110853,48330,218181,132773,76024,26283,97168,69979,43117,18696,74448,60632,37856,52965,50344,35288,22114, 
 购买商品、接受劳务支付的现金(万元),207748,882734,538060,408348,163068,516654,328976,224091,100218,366445,228601,171739,94033,371505,256189,183163,80627,304186,225353,134506,56690,222873,166368,102805,52446,236938,151180,103291,47348,181534,122020,76526,27663,74218,39984,25560,8956,63431,39903,29379,34918,22580,29093,14879, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),31095,103539,85577,61519,24248,77870,56920,39650,14091,55768,41097,28306,11555,38061,29454,18719,9163,31944,22772,15482,7082,23070,17229,12506,6255,20593,13340,9210,3827,13516,7938,5725,2250,6598,4167,2451,1038,3133,1962,1232,1673,1110,857,702, 
