 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),18942,49139,30117,19275,9331,25668,17471,11155,6087,24661,18796,12622,7053,25635,18030,11641,5658,17446,14151,9518,4975,15887,11796,7523,3505,13589,9831,6145,2749,12258,2364,9064,8671, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),0,133,110,72,0,133,132,113,50,251,178,140,68,166,120,85,23,223,58,17,--,110,29,28,0,22,--,--,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),2265,1032,4706,910,1234,1223,2876,328,98,3183,2591,2353,576,1201,241,181,253,1009,958,461,186,1081,902,561,246,545,--,--,20,0,51,0,0, 
 经营活动现金流入小计(万元),21207,50304,34933,20257,10566,27023,20479,11596,6235,28094,21565,15115,7697,27001,18391,11907,5934,18679,15166,9995,5161,17078,12727,8112,3751,14156,9831,6145,2769,12258,2415,9064,8671, 
 购买商品、接受劳务支付的现金(万元),6013,19010,12488,6648,2696,9257,6461,3947,1362,7452,4867,3315,1737,8057,4521,2773,1330,4881,3854,2637,1465,4766,3004,2034,1225,4605,3464,2063,995,4651,637,3157,2560, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),3361,12863,8054,4734,1845,7242,5281,3325,1559,6347,4724,3137,1610,6097,4490,2927,1333,4816,3415,2239,1033,4166,2999,1905,858,3164,2301,1478,599,2520,495,2198,2168, 
 支付的各项税费(万元),2057,6182,4140,2596,1063,3470,2233,1382,504,4165,2173,1561,792,2926,1911,1124,529,2481,2118,1321,716,1976,1772,1093,580,1751,1404,996,464,1262,281,1064,1197, 
 支付的其他与经营活动有关的现金(万元),3360,7102,8382,3097,2579,4616,5761,2319,1283,4740,4748,3242,1649,4361,4519,2719,1376,3417,3537,2073,1008,3281,2753,1618,801,1887,1787,1106,525,1406,475,1110,1021, 
 经营活动现金流出小计(万元),14791,45157,33065,17074,8183,24585,19735,10973,4708,22705,16512,11256,5787,21442,15441,9543,4568,15596,12924,8270,4222,14189,10529,6652,3464,11407,8956,5644,2582,9839,1888,7528,6947, 
 经营活动产生的现金流量净额(万元),6416,5147,1868,3183,2383,2438,744,622,1527,5389,5054,3859,1910,5559,2950,2364,1366,3083,2242,1725,939,2889,2198,1460,288,2749,875,501,187,2419,527,1536,1724, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,41,22,9,-1,23,9,8,--,10,8,4,0,24,19,14,8,19,17,14,18,9,26,7,5,27,21,21,6,0,0,20,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,3536,3600,1080,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,86, 
