 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),33572,94759,62830,40523,25629,89184,64222,44846,29014,88227,62496,43770,27706,77351,60253,40368,22594,86116,58386,39788,23210,78255,52615,36592,72977,60564,26380,49266,37033,20366, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),51,33,33,5,--,28,0,--,--,2,2,--,--,5,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),2641,787,309,1139,529,864,729,621,686,1202,919,1066,621,1288,1762,1271,667,1265,714,453,319,497,359,320,596,1168,1273,703,327,319, 
 经营活动现金流入小计(万元),36264,95578,63172,41667,26159,90076,64952,45467,29699,89431,63417,44837,28326,78643,62015,41639,23261,87381,59099,40242,23529,78752,52974,36912,73573,61733,27653,49969,37360,20685, 
 购买商品、接受劳务支付的现金(万元),14056,54835,39258,26804,14324,46869,31916,20589,10896,49760,35137,24469,13531,47424,38609,24125,12579,50558,36382,29452,12727,46730,29608,19607,50480,37815,13674,34123,25907,17004, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),6882,17895,12883,9037,4940,15697,11196,7924,4126,15028,10992,7724,4074,13658,9845,6671,3423,11018,8044,5614,2904,8426,5805,3952,7126,5433,2602,3484,1608,860, 
 支付的各项税费(万元),2944,7656,5162,3535,1926,7332,5240,3880,2148,7475,5858,3983,1849,6876,5554,4569,2477,7599,5372,4412,2522,7155,5436,4104,6193,4849,2597,5102,3177,1123, 
 支付的其他与经营活动有关的现金(万元),3670,14245,8984,6345,3563,11844,8484,5530,3130,15185,10556,8153,5088,11999,9020,6488,3361,12200,8050,6056,3252,9927,6570,4772,7558,7044,3602,6230,4986,3154, 
 经营活动现金流出小计(万元),27551,94632,66286,45721,24753,81742,56836,37923,20300,87448,62543,44329,24542,79957,63028,41853,21839,81376,57848,45534,21405,72239,47419,32435,71356,55140,22475,48938,35678,22141, 
 经营活动产生的现金流量净额(万元),8713,946,-3115,-4054,1406,8334,8116,7543,9399,1983,875,507,3784,-1314,-1013,-213,1422,6005,1252,-5292,2124,6513,5555,4477,2217,6592,5178,1031,1683,-1456, 
 收回投资所收到的现金(万元),19696,125343,104961,69705,34768,76582,58180,27838,7092,44611,39887,35955,15895,109600,93366,65673,41080,43667,33182,--,--,--,--,--,--,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,10,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,23,11,10,0,12,1,-1,0,75,71,69,68,341,338,370,10,187,87,57,40,168,96,58,308,23,0,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,--,--,--,30,30,30,110,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),19705,125367,104972,69715,34769,76594,58181,27837,7092,44685,39959,36024,15963,109950,93704,66043,41090,43884,33269,57,40,198,126,88,418,23,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),474,1585,1220,810,437,2932,2390,983,1200,4913,4011,2354,1174,8902,7023,4147,696,11457,8750,2289,1291,4558,2726,1006,3244,2837,444,2128,2987,1153, 
 投资所支付的现金(万元),24100,107940,88360,67760,35826,104649,85340,40420,13570,39052,36652,33212,15830,113133,100300,75300,37200,55700,64912,--,--,--,--,--,--,--,500,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6423,6423,6394,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),24574,109525,89580,68570,36263,107581,87730,41403,14770,43964,40663,35566,17004,128458,113745,85841,37896,67157,73662,2289,1291,4558,2726,1006,3244,2837,944,2128,2987,1153, 
 投资活动产生的现金流量净额(万元),-4869,15842,15392,1145,-1494,-30987,-29549,-13566,-7678,721,-705,457,-1041,-18508,-20041,-19798,3195,-23273,-40393,-2232,-1251,-4359,-2599,-918,-2825,-2814,-944,-2128,-2987,-1153, 
 吸收投资收到的现金(万元),--,--,--,--,--,15433,15433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51330,51330,--,--,--,0,--,3679,1650, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3800,3800,3800,--,1000,1000,--,3990,5928,4000,3511,2883,1922, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 筹资活动现金流入小计(万元),0,0,0,0,0,15433,15433,0,0,150,0,0,0,0,0,0,0,3800,3800,3800,0,52330,52330,0,3990,5928,4000,3511,6562,3572, 
 偿还债务支付的现金(万元),--,--,10383,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4800,4800,3900,1000,2990,2990,2990,2928,7511,7511,2372,1833,950, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,--,--,--,--,1414,1414,1414,--,1414,1414,1414,--,2006,2006,1993,2,588,574,570,681,493,471,341,131,41, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,15433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4150,4150,--,--,--,0,--,0,0, 
 筹资活动现金流出小计(万元),0,15433,10383,0,0,0,0,0,0,1414,1414,1414,0,1414,1414,1414,0,6806,6806,5893,1002,7728,7714,3560,3609,8004,7982,2713,1964,991, 
 筹资活动产生的现金流量净额(万元),0,-15433,-10383,0,0,15433,15433,0,0,-1264,-1414,-1414,0,-1414,-1414,-1414,0,-3006,-3006,-2093,-1002,44602,44616,-3560,381,-2076,-3982,798,4598,2581, 
 汇率变动对现金及现金等价物的影响(万元),-21,5,5,3,1,3,-0,1,-0,-0,-24,-8,0,-0,-14,-10,0,-0,-2,-0,-0,-0,0,0,0,-8,-6,-1,-4,-1, 
 现金及现金等价物净增加额(万元),3822,1360,1899,-2906,-87,-7217,-6000,-6022,1721,1440,-1268,-458,2744,-21236,-22482,-21436,4617,-20274,-42149,-9618,-130,46756,47572,-2,-228,1695,246,-300,3290,-29, 
 加:期初现金及现金等价物余额(万元),5328,3968,3968,3968,3968,11185,11185,11185,11185,9745,9745,9745,9745,30981,30981,30981,30981,51256,51256,51256,51256,4500,4500,4500,4727,3033,3033,3333,43,71, 
 期末现金及现金等价物余额(万元),9151,5328,5868,1062,3881,3968,5185,5163,12907,11185,8477,9288,12489,9745,8500,9546,35599,30981,9107,41637,51125,51256,52071,4498,4500,4727,3279,3033,3333,43, 
 净利润(万元),--,-2728,--,-1726,--,1307,--,954,--,-3951,--,-685,--,1839,--,-67,--,3375,--,1650,--,6583,--,2808,5318,4925,2432,4330,2823,953, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),--,1622,--,-241,--,209,--,-264,--,-8,--,-81,--,403,--,-71,--,68,--,5,--,367,--,19,162,45,8,75,31,66, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3229,--,1628,--,3296,--,1640,--,3301,--,1611,--,2391,--,975,--,1551,--,720,--,1258,--,595,1121,918,449,681,444,318, 
 无形资产摊销(万元),--,80,--,38,--,71,--,34,--,50,--,25,--,46,--,21,--,37,--,18,--,36,--,18,34,33,17,29,25,18, 
 长期待摊费用摊销(万元),--,206,--,8,--,37,--,14,--,26,--,18,--,31,--,13,--,14,--,7,--,12,--,6,4,--,0,--,51,3, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,1,--,123,--,10,--,105,--,-2,--,269,--,47,--,7,--,1,--,30,--,15,-35,104,35,2,0,0, 
 固定资产报废损失(万元),--,106,--,--,--,0,--,--,--,1,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 财务费用(万元),--,-5,--,-3,--,-3,--,-1,--,0,--,8,--,0,--,10,--,26,--,14,--,58,--,40,151,77,52,77,135,41, 
 投资损失(万元),--,-1238,--,-725,--,-850,--,-238,--,-398,--,-284,--,-892,--,-405,--,-281,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延所得税资产减少(万元),--,-475,--,173,--,-223,--,243,--,-92,--,202,--,-67,--,133,--,-5,--,167,--,-189,--,57,7,82,101,-212,-62,18, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存货的减少(万元),--,-2014,--,2165,--,-3170,--,2742,--,2884,--,7451,--,-4312,--,2851,--,164,--,-460,--,1013,--,6387,-3054,-3634,1446,-899,-1324,-2041, 
 经营性应收项目的减少(万元),--,-425,--,6948,--,-2480,--,5428,--,1691,--,3821,--,-7198,--,3475,--,59,--,101,--,-6227,--,-1313,-3642,337,-37,-1616,-438,230, 
