 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),21480,13559,6460,40707,27091,18671,8403,37529,16431,30378,25859,21151, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,4,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),10794,313,3342,3451,17132,1330,9819,1090,16,99,30,150, 
 经营活动现金流入小计(万元),32274,13872,9801,44157,44227,20001,18221,38619,16448,30477,25889,21301, 
 购买商品、接受劳务支付的现金(万元),4975,4250,1821,9877,5880,3734,1631,9415,3458,8142,5712,3512, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15825,11066,5937,20292,14744,10127,5671,20067,10683,20114,17272,14601, 
 支付的各项税费(万元),2122,1381,768,3655,3140,1974,1060,2836,2330,3797,2399,2410, 
 支付的其他与经营活动有关的现金(万元),17923,3588,5631,2636,18662,1081,7986,2392,1128,2549,3140,4536, 
 经营活动现金流出小计(万元),40846,20285,14156,36460,42426,16915,16348,34709,17600,34603,28523,25059, 
 经营活动产生的现金流量净额(万元),-8572,-6412,-4355,7697,1801,3085,1874,3909,-1152,-4125,-2634,-3758, 
 收回投资所收到的现金(万元),3500,3500,3500,--,3000,--,1000,--,--,--,--,500, 
 取得投资收益所收到的现金(万元),74,74,74,22,8,8,1,--,--,--,--,22, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,4,5,3,--,0,--,--,--,--,2,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3578,3578,3578,25,3008,8,1001,0,0,0,2,527, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3888,3728,2,128,49,43,4,135,88,158,216,134, 
 投资所支付的现金(万元),--,--,--,500,3500,500,2500,3000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3888,3728,2,628,3549,543,2504,3135,88,158,216,134, 
 投资活动产生的现金流量净额(万元),-309,-150,3577,-603,-541,-536,-1503,-3135,-88,-158,-214,393, 
 吸收投资收到的现金(万元),21767,21767,21767,--,--,--,--,3000,2800,--,1800,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),500,500,500,3500,3000,1500,--,4430,4080,8247,4917,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),200,195,211,231,44,180,78,1650,1650,2694,718,500, 
 筹资活动现金流入小计(万元),22466,22462,22478,3731,3044,1680,78,9080,8530,10941,7436,500, 
 偿还债务支付的现金(万元),3500,3500,500,3500,3000,1000,--,5506,4186,7195,1894,--, 
 分配股利、利润或偿付利息所支付的现金(万元),572,626,36,725,676,109,54,945,307,1144,1962,1200, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1410,1086,--,--,--,--,--,3117,2658,1650,600,626, 
 筹资活动现金流出小计(万元),5482,5211,536,4225,3676,1109,54,9568,7151,9989,4456,1826, 
 筹资活动产生的现金流量净额(万元),16985,17251,21943,-494,-633,571,24,-489,1379,952,2980,-1326, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),8104,10689,21164,6600,627,3121,395,286,138,-3332,131,-4691, 
 加:期初现金及现金等价物余额(万元),9254,9254,9254,2654,2841,2654,2654,2368,2368,5700,5569,10260, 
 期末现金及现金等价物余额(万元),17358,19943,30418,9254,3468,5775,3049,2654,2506,2368,5700,5569, 
 净利润(万元),--,2469,--,5502,--,2434,--,5094,2073,4747,4287,3236, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1128,--,930,--,-2,--,820,148,1061,512,410, 
