 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),109079,71364,34129,126090,106594,72730,126090,158908,70949,156009,75480,69945, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),666,273,140,688,617,459,688,1423,809,1785,406,177, 
 收到的其他与经营活动有关的现金(万元),2183,2213,1826,1953,1871,1423,1953,1719,109,31021,7539,26277, 
 经营活动现金流入小计(万元),111928,73849,36095,128731,109081,74613,128731,162050,71867,188815,83424,96399, 
 购买商品、接受劳务支付的现金(万元),32486,22257,10327,27887,20744,14737,27887,26073,9580,53630,35071,67423, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15733,10877,6135,19822,14871,10397,19822,20081,9865,19143,13279,13502, 
 支付的各项税费(万元),20886,17414,7351,19189,15907,12679,19189,44173,28110,32169,12525,12010, 
 支付的其他与经营活动有关的现金(万元),8421,2451,3517,8546,4450,3508,8546,5934,3587,5121,7444,7282, 
 经营活动现金流出小计(万元),77527,52998,27330,75444,55972,41322,75444,96261,51141,110063,68319,100218, 
 经营活动产生的现金流量净额(万元),34401,20851,8765,53287,53110,33290,53287,65789,20726,78752,15105,-3819, 
 收回投资所收到的现金(万元),1000,--,145,--,--,--,253,3292,--,--,--,--, 
 取得投资收益所收到的现金(万元),146,145,--,253,232,156,--,400,174,506,554,610, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,--,--,83,3,2,83,99,94,73,93,573, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,393,--,807,--,--,--, 
 收到的其他与投资活动有关的现金(万元),81,254,--,393,293,193,--,20,--,1194,--,12382, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1229,400,145,728,528,350,728,3810,1075,1773,647,13565, 
