 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),139787,552298,404217,257663,124053,464482,352944,241141,120238,397249,270815,172079,79228,274918,154037,90962,12886,60780,42117,27543,12882,43560,32332,21897,9990,35048,26405,17867,7357,35397,24779,17649,7666,34289,23806,7046,31991,23685, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),163,633,633,344,135,122,69,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,3, 
 收到的其他与经营活动有关的现金(万元),19549,23570,15671,11054,7686,21644,10991,5214,3898,10214,12576,10087,2381,6060,12040,2659,313,7217,5531,4901,191,3684,1655,1158,259,2865,1831,1629,813,1641,1556,1381,171,4317,295,174,4198,5951, 
 经营活动现金流入小计(万元),159499,576501,420521,269061,131874,486248,364004,246372,124135,407463,283391,182166,81609,280978,166077,93621,13200,67998,47648,32444,13073,47244,33987,23056,10249,37913,28236,19496,8170,37038,26335,19030,7837,38607,24101,7220,36190,29640, 
 购买商品、接受劳务支付的现金(万元),114790,405594,297878,201621,95410,370276,285725,188022,81021,287865,194263,142247,65231,198457,133746,65501,8441,32063,23925,12802,5452,20486,16431,11022,4863,17261,11812,6999,2716,12179,7283,4771,1954,9051,6466,1837,12845,7733, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),17451,58851,43270,27758,14160,52203,40754,26769,12869,29802,20736,13787,7055,20231,12210,6267,1747,5155,3671,2395,1280,3556,2549,1704,900,2670,2064,1393,752,2019,1409,939,564,1589,1198,396,1600,1555, 
 支付的各项税费(万元),7374,29183,22499,15511,8004,29824,20764,13366,6641,21610,14201,9470,4122,15542,8616,4527,630,7668,4549,3596,1443,5723,3094,2133,661,4627,2490,1736,592,6257,4119,2803,1588,4922,3676,1309,3541,3143, 
 支付的其他与经营活动有关的现金(万元),29343,62699,45733,24751,16306,53803,44140,31857,21845,46445,44905,22383,11148,66608,30696,16650,5733,25247,19738,13316,6146,21126,15295,10152,5369,17342,12233,8324,2594,16332,14965,9512,4580,18869,14846,4802,15718,13960, 
 经营活动现金流出小计(万元),168957,556326,409380,269641,133880,506107,391383,260014,122376,385723,274105,187887,87556,300837,185268,92945,16551,70132,51883,32109,14321,50890,37370,25011,11793,41900,28599,18452,6655,36788,27775,18025,8686,34431,26187,8363,33704,26391, 
