 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),24289,122545,86794,53505,20076,86164,54444,33318,12950,72054,46436,28401,12809,62479,50667,30072,11514,63925,43415,26360,11014,50039,32933,18733,7187,44147,30017,18141,7886,35789,24528,13662,5201,25960,17186,9566,20081,14824,15469,8971, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1196,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),2250,8861,6444,3284,1390,6908,5515,2749,1256,6831,5131,3613,1211,5710,3701,2080,854,6076,3890,2140,944,2846,1750,95,40,2149,1057,726,364,1331,790,123,--,2301,856,361,24,24,35,88, 
 收到的其他与经营活动有关的现金(万元),6124,12678,7959,4810,1709,4631,11613,3606,922,4449,2904,901,173,5819,3052,1275,1086,6495,4548,2348,1595,4511,3848,1747,550,2428,1825,1431,646,1497,899,459,282,510,326,172,492,204,279,97, 
 经营活动现金流入小计(万元),32663,144084,101197,61599,23175,97704,71572,39673,15128,83334,54471,32914,14193,74009,57420,33427,13454,76496,51852,30847,13552,57397,38531,20576,8973,48724,32899,20298,8895,38617,26217,14244,5482,28771,18368,10100,20597,15052,15783,9155, 
 购买商品、接受劳务支付的现金(万元),14966,76936,61857,33646,16141,46282,33579,20646,9292,35685,27836,17115,7389,23681,23419,13763,6157,20168,14678,8532,3642,17376,13846,8473,2913,23448,15208,8615,4698,17897,12654,7678,3254,11498,7213,3947,9502,6782,8209,6533, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11929,37083,27672,19791,9643,30722,22087,15361,7662,24537,17764,12633,6582,20054,15548,11133,6931,17470,14109,10238,5288,15669,12094,8700,4427,10765,7490,5024,3129,4832,3563,2543,1473,3609,2734,1898,2553,1945,1744,877, 
 支付的各项税费(万元),3971,13098,9077,4639,1973,10124,7021,4841,2806,8585,7536,5454,2642,10417,7469,4469,1777,7833,5018,3099,1116,5101,4155,2966,1235,6473,4743,3106,1329,5186,3215,1984,876,3314,2394,1529,2052,1464,1741,528, 
 支付的其他与经营活动有关的现金(万元),9578,26609,20797,10281,5112,15024,17140,7147,4260,13627,5315,3210,2510,10613,6051,2891,2128,11557,8499,5200,2225,9455,7002,4019,2142,7661,7761,4599,1484,4236,3075,1207,650,2838,2355,1195,1565,1080,1287,870, 
 经营活动现金流出小计(万元),40445,153727,119402,68358,32868,102152,79827,47994,24021,82434,58451,38411,19122,64766,52487,32255,16993,57028,42304,27068,12272,47601,37098,24158,10717,48347,35202,21344,10640,32150,22508,13412,6252,21259,14695,8569,15673,11271,12981,8807, 
 经营活动产生的现金流量净额(万元),-7782,-9643,-18206,-6759,-9693,-4448,-8255,-8320,-8893,899,-3980,-5497,-4930,9243,4934,1171,-3539,19468,9548,3779,1280,9796,1433,-3583,-1744,377,-2303,-1046,-1745,6466,3710,832,-769,7512,3673,1530,4924,3781,2802,348, 
 收回投资所收到的现金(万元),--,141871,104295,79278,29360,202248,133232,66189,41600,206648,91570,52483,29900,145200,89900,82700,8000,5008,444,--,--,--,--,0,--,18900,12200,5600,--,8200,4000,3000,--,0,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,3961,709,1113,218,2175,877,625,468,3253,1949,1526,569,2549,1516,1450,566,255,2,--,--,37,37,0,--,283,199,67,28,38,23,10,--,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,1197,1196,1196,--,9,--,--,--,0,0,0,--,45,15,15,--,0,0,0,0,1,1,0,--,103,0,--,--,--,3,--,--,25,22,21,4,0,1,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,220,--,--,--,1080,1120,1080,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),0,147029,106200,81587,29578,204432,134108,66814,42068,209901,93519,54009,30469,147794,91431,84165,8566,5263,446,0,0,38,38,0,0,19286,12399,5667,28,8458,4026,3010,--,1105,1142,1101,4,0,1,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1710,11357,7698,5061,2531,6407,2367,883,543,3768,2133,3061,199,5679,4819,3633,1258,4037,1392,873,354,7147,2647,770,236,5296,3911,3220,2348,2753,1675,1475,592,1120,738,485,1453,806,4140,138, 
 投资所支付的现金(万元),290,121243,116384,91987,44100,178063,133264,74372,33584,205665,89621,50460,10900,149979,93536,84710,16300,54125,15725,125,125,1260,1260,1260,--,22487,15783,13683,9787,9000,5000,4000,--,0,0,0,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,14550,3050,--,--,6615,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,9099,8921,8782,171,755,--,--,--,0,0,0,0,0,0,0, 
