 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),19322,82513,54964,40501,16063,103105,69371,44102,25872,133270,100879,55825,20526,77890,36909,20675,9206,53428,38257,22195,7944,52165,36804,21162,9207,57152,38009,23038,10426,47764,30948,14479,4240,31098,21947,13888,6595,40596,27868,17731,7181,45983,38440,23933,11204,51586,37348,23339,10731,40250,25943,15947,6974, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 收到的税费返还(万元),164,1426,1144,616,188,2135,354,265,--,1408,784,--,--,1638,1098,586,--,1488,749,51,--,2211,1475,459,--,275,--,--,--,434,434,434,--,800,767,0,--,638,637,637,--,568,--,0,--,1157,0,0,0,795,135,0,142, 
 收到的其他与经营活动有关的现金(万元),748,4426,3192,2431,663,19069,10560,8031,1393,10048,5778,2891,752,3810,2577,951,401,4235,826,567,419,3881,809,306,145,3565,842,385,198,2531,82,71,28,1840,486,482,104,939,733,715,137,823,1891,1802,1683,1761,4300,508,340,813,850,780,494, 
 经营活动现金流入小计(万元),20233,88366,59301,43547,16914,124309,80284,52397,27265,144726,107441,58716,21278,83339,40584,22212,9607,59151,39832,22813,8363,58257,39088,21927,9352,60992,38852,23423,10624,50730,31464,14984,4269,33738,23200,14369,6699,42173,29237,19082,7319,47374,40330,25735,12887,54504,41648,23848,11070,41858,26928,16727,7610, 
 购买商品、接受劳务支付的现金(万元),12863,55283,39761,35392,16654,58860,44365,25164,14802,59341,42260,34901,15437,51965,27530,17004,8910,41136,29872,19226,10164,40343,28628,17025,8476,37778,26641,15687,7752,40164,25030,13804,5066,28233,16495,8066,4225,26130,17337,11879,4890,29755,30332,18095,9113,34036,25601,16527,8737,26839,18184,12622,7498, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),4829,24180,14756,12853,7130,28587,19853,12205,8492,28900,22984,13927,6686,11880,4714,1871,892,3917,2942,2028,998,4722,3239,2555,1080,4889,3003,2235,954,4520,3188,2134,1221,4086,2501,1904,1024,5278,3238,2150,1090,5375,3740,2600,1311,5490,2842,2279,981,3887,2936,1883,955, 
 支付的各项税费(万元),461,10182,10145,8559,4892,18561,12516,10451,2311,20110,9585,6825,1953,5622,3485,1622,344,2576,2103,1075,91,3228,2525,1645,608,1143,561,419,166,748,600,446,195,937,757,591,442,2088,1572,774,324,2286,1956,1199,328,2284,2887,1042,337,1548,1064,450,220, 
 支付的其他与经营活动有关的现金(万元),2680,13417,4580,3319,2325,10922,9216,5899,2024,13442,8250,2776,1897,8593,3615,1847,671,5280,2084,1143,399,5195,2690,1664,834,4957,1946,1349,760,5211,2479,1373,630,3027,1619,1111,616,3289,1993,914,534,4048,2177,2029,1549,5094,3243,1928,821,3647,2587,1776,1290, 
