 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),16696,13057,6555,24709,14197,9355,3928,22361,10208,19117,14811,12164, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5450,330,156,722,4370,49,82,840,228,576,324,448, 
 经营活动现金流入小计(万元),22146,13387,6711,25431,18567,9404,4010,23201,10436,19693,15135,12612, 
 购买商品、接受劳务支付的现金(万元),3027,1238,3775,5201,3182,1124,1287,3498,1400,3682,1575,1685, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2107,1340,640,2859,1860,1295,600,2108,883,1609,1401,1540, 
 支付的各项税费(万元),2862,1877,1169,3956,3193,1833,899,3305,1941,2619,2445,1721, 
 支付的其他与经营活动有关的现金(万元),10637,6303,1030,7862,9700,4382,1147,8476,3922,6123,5169,3971, 
 经营活动现金流出小计(万元),18633,10758,6615,19878,17936,8633,3934,17387,8145,14033,10590,8918, 
 经营活动产生的现金流量净额(万元),3514,2629,95,5553,632,771,76,5814,2290,5660,4545,3694, 
 收回投资所收到的现金(万元),12500,7500,--,6000,6000,5000,--,13500,--,7800,7108,3760, 
 取得投资收益所收到的现金(万元),75,38,--,159,139,136,--,323,52,343,64,32, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,21,0,0,--,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),68,0,--,2150,150,150,--,910,721,600,2582,2425, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12643,7538,0,8330,6289,5286,0,14733,773,8743,9755,6217, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11901,8205,2766,9119,5706,2551,3400,4106,2300,1694,3774,1363, 
 投资所支付的现金(万元),28662,9500,--,3000,3007,2007,--,16000,6900,7800,7308,4042, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,--,50,--,--,--,150,19,--,2515,2450, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40563,17705,2766,12169,8713,4558,3400,20256,9219,9494,13597,7855, 
 投资活动产生的现金流量净额(万元),-27920,-10167,-2766,-3840,-2424,728,-3400,-5523,-8446,-752,-3842,-1638, 
