 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),11901,10017,1649,53317,17050,12812,4780,44391,17762,16687,389,32581,30024,13560, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1229,1027,--,1387,716,411,409,1197,565,159,159,22,19,49, 
 收到的其他与经营活动有关的现金(万元),413,400,237,4794,2228,544,408,590,1439,530,357,1860,915,447, 
 经营活动现金流入小计(万元),13544,11444,1885,59499,19994,13767,5597,46177,19766,17377,906,34462,30958,14056, 
 购买商品、接受劳务支付的现金(万元),20453,14550,6192,37104,24159,13510,7968,22875,15055,10695,2408,22556,18873,9723, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4372,3100,2126,5245,3082,2026,1215,4293,2422,1588,885,4208,2517,524, 
 支付的各项税费(万元),5063,4544,3859,5420,4458,3171,2186,3902,2973,2299,1087,2142,3679,1940, 
 支付的其他与经营活动有关的现金(万元),1338,783,288,2431,1316,740,261,2640,1704,1235,452,1905,2301,894, 
 经营活动现金流出小计(万元),31226,22977,12466,50200,33014,19447,11630,33710,22154,15817,4832,30811,27369,13082, 
