 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),213506,153297,93427,51610,202764,155428,102261,50990,168541,106363,64700,32923,117251,70856,47452,21526,94251,63316,34956,15288,58948,37092,23678,12341,58371,37774,22741,10836,44740,32327,19962,10577,32764,21639,12678,5922,17904,11570,6962,4065,19640,13080,8361,16366,10869,8005,4606, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),6719,5014,3368,1891,4278,2214,1674,1158,1585,694,177,73,1505,1359,722,418,2218,1778,1074,411,1381,1136,834,524,3280,2493,1378,655,1106,4,4,--,4,--,0,--,183,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),30346,18712,14887,1027,8170,2012,1264,541,4201,2739,1982,435,5067,864,356,544,1740,3451,2454,515,2124,1404,867,554,2303,2309,695,445,801,1073,708,307,773,632,356,137,742,1291,1126,648,627,395,273,703,688,6964,1408, 
 经营活动现金流入小计(万元),250571,177024,111682,54528,215211,159655,105199,52689,174327,109797,66860,33431,123823,73079,48530,22488,98208,68546,38483,16214,62453,39632,25379,13419,63954,42576,24814,11936,46648,33405,20674,10885,33540,22271,13034,6059,18830,12862,8088,4714,20267,13475,8635,17069,11557,14969,6014, 
 购买商品、接受劳务支付的现金(万元),120222,100374,64479,31961,112535,84669,54796,26966,95512,62434,38047,20535,67129,39118,28081,13116,55973,42794,21475,9865,33390,21664,12949,6752,28036,19204,12826,6899,20536,17848,9780,5510,18037,10247,5675,2504,7545,4456,3334,1655,8961,5098,3502,5848,4385,3148,1383, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),45247,33187,22006,11789,36611,25393,17635,9875,25774,18800,12747,7046,19749,14553,9506,5024,16771,14215,10078,4189,12350,9064,6030,3468,9999,7463,4721,2592,7427,5712,3949,1790,4558,2974,2087,1207,2996,2340,1632,1010,3486,2564,1790,2572,1820,1349,804, 
 支付的各项税费(万元),9550,8046,3874,2887,8702,7969,4433,2936,9700,7442,5084,2683,7159,5353,2937,1485,6202,4591,2692,1205,4041,3385,2072,1094,3688,2681,1843,1180,2075,1916,1230,528,2021,1646,1045,575,1307,1070,626,347,1868,1342,585,2328,1596,1235,534, 
 支付的其他与经营活动有关的现金(万元),30680,22842,16172,1753,21476,7939,5353,2637,10277,4075,1695,1009,8552,3441,667,1652,4293,2988,1621,828,3351,2577,1427,586,4557,1861,1680,992,2816,1294,1443,649,1074,1107,951,317,1455,1364,593,175,1381,1088,600,3171,2789,7155,897, 
 经营活动现金流出小计(万元),205699,164449,106532,48390,179324,125971,82216,42414,141264,92752,57573,31274,102589,62464,41191,21276,83240,64587,35866,16088,53133,36690,22479,11900,46280,31208,21069,11664,32853,26770,16403,8478,25690,15975,9758,4603,13303,9231,6186,3187,15696,10092,6477,13919,10590,12887,3618, 
 经营活动产生的现金流量净额(万元),44872,12575,5150,6138,35887,33684,22982,10275,33063,17045,9286,2158,21235,10615,7340,1212,14968,3959,2617,126,9320,2942,2900,1518,17674,11367,3744,272,13794,6635,4272,2407,7850,6297,3276,1456,5527,3631,1902,1527,4572,3383,2158,3151,967,2082,2396, 
 收回投资所收到的现金(万元),19513,2167,2167,--,--,--,--,1400,--,--,--,--,--,--,--,--,30,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),3534,19896,19711,313,1869,1829,1374,289,2111,250,250,--,416,157,135,136,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,4,3,--,9,14,12,12,65,7,4,4,9,--,--,--,40,139,20,--,1,1,--,--,--,--,--,--,8,6,6,--,28,28,0,--,22,19,19,--,41,4,4,0,0,0,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),131170,69038,56118,40680,64060,45490,31490,12000,85008,79076,48055,10374,43018,17818,1180,380,1380,480,355,355,860,80,80,80,53,50,50,53,555,425,375,375,406,395,395,395,502,--,--,--,--,--,0,0,0,0,0, 
