 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),37111,24220,8555,34720,23664,16292,5905,30044,28917,14977,25403,23141,18247, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),243,141,141,335,259,129,35,330,138,68,273,905,806, 
 收到的其他与经营活动有关的现金(万元),1449,813,78,291,143,64,166,652,789,200,489,2510,6797, 
 经营活动现金流入小计(万元),38803,25174,8774,35346,24067,16485,6105,31027,29843,15245,26164,26556,25850, 
 购买商品、接受劳务支付的现金(万元),19370,12340,5807,17068,12239,7445,3503,12639,13831,7521,16723,13645,13809, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6284,3923,1998,6126,4605,2955,1495,4878,4249,2170,3568,2369,1786, 
 支付的各项税费(万元),4015,2453,808,2929,2030,1108,446,1630,1824,1103,1759,1713,1230, 
 支付的其他与经营活动有关的现金(万元),4215,2450,672,2125,1960,1521,385,1578,1574,587,1561,6232,10211, 
 经营活动现金流出小计(万元),33885,21166,9285,28249,20833,13029,5828,20725,21478,11381,23611,23959,27036, 
 经营活动产生的现金流量净额(万元),4918,4008,-511,7097,3234,3455,277,10302,8365,3864,2553,2597,-1186, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,3,0,1,1,1,0,2,24,0,9,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
