 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),7513,44769,26362,16168,6590,33252,18140,10066,4642,28036,17642,9341,2188,33338,17254,10158,31795,28128,25602, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,470,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,136, 
 收到的其他与经营活动有关的现金(万元),344,905,692,313,194,575,396,201,76,501,259,87,19,524,285,253,424,451,252, 
 经营活动现金流入小计(万元),7857,45674,27525,16481,6783,33828,18536,10267,4719,28537,17901,9428,2207,33863,17540,10411,32219,28580,25989, 
 购买商品、接受劳务支付的现金(万元),1061,7352,5705,1344,630,2527,1527,1051,608,3905,3048,2257,1610,6802,4064,3134,6889,5268,6085, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10016,29227,21925,14686,8139,22458,16435,10844,6089,19473,15550,10139,5979,17010,13095,8999,15447,12123,9636, 
 支付的各项税费(万元),142,501,662,487,384,745,510,479,447,752,720,504,416,482,347,153,1121,1170,1999, 
 支付的其他与经营活动有关的现金(万元),886,3628,3442,2336,931,2373,2268,1439,680,1840,1084,971,330,1740,1199,834,1631,2864,2080, 
 经营活动现金流出小计(万元),12105,40709,31734,18854,10084,28104,20740,13812,7823,25969,20402,13872,8335,26034,18705,13121,25087,21424,19801, 
 经营活动产生的现金流量净额(万元),-4248,4965,-4209,-2373,-3301,5724,-2204,-3545,-3104,2568,-2501,-4444,-6128,7828,-1166,-2709,7131,7156,6188, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2513, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,57, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),810,6078,3454,2329,1371,11320,10428,6781,4330,8977,7587,4166,1350,3301,2822,1967,1323,627,3287, 
 投资所支付的现金(万元),1047,10509,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,816, 
