 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),135766,716231,552803,387408,243842,494069,355284,196332,103743,376129,276820,195410,98980,205901,43183,31934,13754,90678,41042,29099,13340,107222,44164,29690,15982,99468,52080,33812,20376,64762,37499,23999,11911,46430,51362,38850,21404,71034,39845,12559,80303,53442, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),547,1656,1281,1141,1027,162,--,--,--,132,--,3,--,--,480,359,73,1250,1338,933,573,314,229,170,151,855,840,438,433,250,121,72,5,783,576,59,59,100,67,0,128,50, 
 收到的其他与经营活动有关的现金(万元),13561,60232,43130,26048,12801,14040,26955,25191,6417,9983,68843,22597,6423,13916,2935,957,507,2046,2796,1781,536,2365,3459,1664,342,2253,3625,1447,305,2706,1956,869,240,662,1607,383,2,1159,2700,0,544,114, 
 经营活动现金流入小计(万元),149874,778119,597214,414598,257670,508271,382239,221523,110160,386245,345663,218010,105402,219817,46598,33250,14334,93974,45176,31813,14449,109900,47852,31524,16475,102576,56546,35697,21115,67719,39577,24939,12156,47874,53544,39292,21465,72293,42612,12559,80976,53605, 
 购买商品、接受劳务支付的现金(万元),107600,549235,416139,309160,128586,334126,192986,76995,43833,125764,108566,82145,29917,63830,31703,26296,12609,84652,33895,21110,9407,81808,33074,20715,9084,82202,36455,25101,14049,47747,30393,19319,10091,40983,44902,34554,19133,63609,36316,11526,65162,41455, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11094,37291,28061,19649,10274,31450,23611,15958,8016,29826,20834,15185,9168,18922,8283,5897,2859,11542,8526,5604,2902,10548,7493,4956,2380,9574,7074,4683,2329,8676,6363,3934,1692,6034,4329,2807,1169,4721,3117,1021,5527,3017, 
 支付的各项税费(万元),3221,54100,43113,33835,13455,61176,47197,34903,18636,60414,50647,34913,19387,39664,4096,2482,1229,2132,897,684,292,2033,1899,1225,430,4558,3675,3000,824,4249,3181,1961,1059,4042,2845,1938,421,2390,1734,156,4206,1607, 
 支付的其他与经营活动有关的现金(万元),22233,97172,81541,47029,28778,77956,48307,36040,22827,18959,62598,37285,12198,28859,4499,3350,916,5081,4586,2314,825,5311,5658,2188,1418,4694,4533,1420,960,3558,3182,1601,827,3084,4170,1277,1589,2250,5414,738,2358,1440, 
 经营活动现金流出小计(万元),144148,737797,568853,409672,181093,504708,312101,163896,93311,234963,242644,169528,70670,151275,48581,38026,17613,103408,47905,29712,13425,99700,48125,29084,13312,101029,51737,34204,18162,64231,43119,26814,13669,54144,56245,40576,22312,72971,46581,13440,77253,47520, 
 经营活动产生的现金流量净额(万元),5727,40322,28361,4926,76577,3562,70139,57627,16848,151282,103019,48483,34733,68542,-1983,-4776,-3279,-9434,-2729,2101,1023,10200,-273,2440,3163,1548,4809,1493,2953,3488,-3543,-1875,-1514,-6269,-2701,-1284,-848,-678,-3969,-882,3723,6085, 
 收回投资所收到的现金(万元),2000,--,0,--,--,2300,4533,--,--,348,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,65, 
 取得投资收益所收到的现金(万元),--,3505,3586,3598,2680,8216,6635,5278,2409,2997,36,1,1,123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1631,1338,-14,1,238,4,8,5,1896,36,12,--,24,1887,1313,727,180,143,5,--,909,474,124,5,1586,534,22,6,4,4,4,--,--,8,8,0,0,--,0,18,47, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,765,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,370482,293740,248710,181841,1526600,1374300,1069300,614000,481321,51755,50443,320,5780,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),2000,375619,298664,252294,184522,1538119,1385472,1074586,616413,486562,51827,50456,321,5927,1936,1313,727,180,143,5,0,909,474,124,5,1586,534,22,6,4,4,4,0,0,8,8,0,0,0,0,18,112, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9162,171190,156290,144145,36713,339672,312629,256325,18572,212332,82053,57215,33352,169127,2312,1463,1342,9264,3129,2758,2357,22628,12508,11023,4736,23303,13280,10845,3311,7628,7304,3587,1906,6241,2123,738,437,3600,1973,744,6363,4387, 
 投资所支付的现金(万元),2540,4260,624,424,510,--,14110,8500,--,1117,7858,7858,300,320,2200,2175,50,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,360,360,--,3227,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2295,2295,2295,2295,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),44266,251047,329637,243356,30618,1521493,1351000,1035700,615700,726626,361844,289615,110,14588,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流出小计(万元),55968,426497,486911,388285,67841,1864392,1677739,1300525,634272,940075,451755,354688,33762,184035,4512,3638,1392,9764,3629,2758,2357,24923,14803,13318,7031,23303,13280,10845,3311,7628,7304,3587,1906,6241,2123,738,437,3600,1973,744,6363,4387, 
 投资活动产生的现金流量净额(万元),-53968,-50878,-188247,-135991,116681,-326273,-292267,-225938,-17859,-453513,-399928,-304232,-33441,-178108,-2576,-2325,-665,-9584,-3486,-2753,-2357,-24015,-14329,-13194,-7026,-21716,-12746,-10823,-3305,-7624,-7300,-3583,-1906,-6241,-2115,-731,-437,-3600,-1973,-744,-6345,-4274, 
 吸收投资收到的现金(万元),--,--,21000,21000,--,--,--,--,--,238520,238520,238520,238520,44913,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53414,52370,52370,0,0,--,0,0,1020, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,10000,--,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得借款收到的现金(万元),252920,417081,297172,63070,14330,51660,17900,10400,4000,50136,40100,32100,22300,58300,41217,28016,15367,66707,23210,15210,5210,52051,15792,8500,6548,29284,12500,10500,1000,21000,12696,1000,1000,16479,9610,9610,7110,20960,19160,3000,13082,7803, 
 发行债券收到的现金(万元),--,69720,69720,69720,--,--,--,--,--,596830,497200,198400,198000,79200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),104259,454674,314193,205235,88197,24789,--,--,--,16986,22496,11029,4480,107248,--,--,--,--,--,--,--,1050,--,--,--,--,--,--,--,--,--,--,--,--,1044,1044,0,0,--,0,0,0, 
 筹资活动现金流入小计(万元),357179,941475,702085,359025,102527,76449,17900,10400,4000,902472,798316,480049,463300,289661,41217,28016,15367,66707,23210,15210,5210,53101,15792,8500,6548,29284,12500,10500,1000,21000,12696,1000,1000,69893,63024,63024,7110,20960,19160,3000,13082,8823, 
 偿还债务支付的现金(万元),228470,683798,591333,261650,205150,21749,14500,9000,2500,140200,127804,59004,50500,10300,30471,17814,8613,53465,20660,11950,5450,47480,11142,7800,4948,16000,9500,4500,1000,14869,4000,--,--,24170,24170,16710,4960,16650,12850,2000,9132,6549, 
 分配股利、利润或偿付利息所支付的现金(万元),10230,70756,54089,16681,14394,51190,42761,17641,17584,17914,15368,13144,1384,73352,3997,3131,678,2952,2137,1619,479,2943,2339,1952,408,2599,2371,1879,292,1511,1303,953,4,737,706,634,130,875,614,139,2018,2374, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122,122,--,--,394,146,247,67,212,212,--,--,159,76,--,0,66,34,0,0,421, 
 支付其他与筹资活动有关的现金(万元),22323,251559,31950,6192,2608,10496,41760,45080,2087,24553,13207,14115,89,44402,--,--,--,--,--,--,--,1050,45,15,--,--,7,3,--,--,--,--,--,1151,1172,436,0,0,--,0,0,0, 
 筹资活动现金流出小计(万元),261022,1006114,677371,284522,222152,83435,99021,71721,22171,182667,156379,86264,51972,128054,34468,20944,9292,56417,22797,13569,5929,51473,13526,9767,5356,18599,11878,6382,1292,16380,5303,953,4,26058,26049,17781,5090,17525,13464,2139,11150,8923, 
 筹资活动产生的现金流量净额(万元),96156,-64638,24713,74503,-119625,-6986,-81121,-61321,-18171,719805,641937,393786,411328,161607,6750,7071,6076,10290,413,1641,-719,1629,2266,-1267,1192,10685,622,4118,-292,4620,7393,47,996,43835,36976,45244,2020,3435,5696,861,1932,-100, 
 汇率变动对现金及现金等价物的影响(万元),-25,51,2,0,-1,-17,-294,-221,12,295,51,51,--,14,-1,35,--,29,0,0,0,-47,-0,-0,-1,9,-0,-0,-1,-8,-6,-8,-0,-4,-7,6,-0,-0,-1,-0,-31,-30, 
 现金及现金等价物净增加额(万元),47890,-75143,-135170,-56561,73631,-329715,-303542,-229853,-19169,417869,345078,138088,412620,52055,2190,5,2132,-8699,-5802,989,-2052,-12233,-12336,-12021,-2672,-9475,-7315,-5213,-645,475,-3456,-5419,-2425,31321,32153,43235,736,-843,-247,-764,-722,1681, 
 加:期初现金及现金等价物余额(万元),101637,176767,176767,176767,176767,506482,516023,506481,506474,88605,88605,88605,88595,36540,2125,2125,2125,10824,10824,10824,10824,23058,23058,23058,23058,32533,32533,32533,32533,32057,32057,32057,32057,737,737,737,737,1580,1580,1694,2302,621, 
 期末现金及现金等价物余额(万元),149526,101623,41597,120206,250398,176767,212481,276629,487306,506474,433683,226693,501215,88595,4315,2130,4257,2125,5023,11814,8772,10824,10722,11037,20385,23058,25217,27320,31887,32533,28602,26639,29633,32057,32889,43972,1473,737,1333,930,1580,2302, 
 净利润(万元),--,42594,--,43881,--,90088,--,45681,--,96206,--,49083,--,56829,--,1323,--,3005,--,174,--,2406,--,2368,--,6277,--,4721,--,7213,--,4068,--,5103,--,2842,0,4674,--,0,4572,3556, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 资产减值准备(万元),--,42079,--,1205,--,4755,--,2849,--,-246,--,1271,--,2438,--,819,--,337,--,350,--,283,--,68,--,271,--,179,--,199,--,99,--,186,--,290,0,157,--,0,948,-176, 
