 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),62717,40711,20854,81395,57107,38319,20137,69733,48357,58853,52066,43490, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4865,2899,1412,4629,3109,2233,1200,4739,3219,2311,1701,1199, 
 经营活动现金流入小计(万元),67582,43610,22266,86024,60217,40553,21337,74471,51576,61164,53766,44689, 
 购买商品、接受劳务支付的现金(万元),34147,17766,8201,34428,23544,14553,7386,31801,20131,26494,25533,19480, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12293,8638,4135,15340,11045,7584,3623,14240,10101,12031,9199,8016, 
 支付的各项税费(万元),5791,3508,1737,8731,6253,4810,2423,7907,5933,6456,4945,4910, 
 支付的其他与经营活动有关的现金(万元),11765,8313,5275,14594,9907,7160,4492,12559,8917,10019,8804,7563, 
 经营活动现金流出小计(万元),63996,38225,19347,73093,50750,34106,17924,66507,45081,54999,48482,39969, 
 经营活动产生的现金流量净额(万元),3586,5385,2919,12931,9467,6446,3413,7964,6495,6165,5285,4720, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,0,71,71,64,5,1525,541,7,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,313,303,303,--,443,443,2177,50,280, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1,1,0,385,374,368,5,1968,984,2183,55,280, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12153,5042,1372,9574,4999,2485,1412,8562,7666,7596,3341,3362, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12153,5042,1372,9574,4999,2485,1412,8562,7666,7596,3341,3362, 
 投资活动产生的现金流量净额(万元),-12152,-5041,-1371,-9189,-4625,-2117,-1407,-6594,-6682,-5412,-3285,-3082, 
 吸收投资收到的现金(万元),25192,25239,24956,--,--,--,--,--,--,1158,150,2025, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12500,6000,1000,12300,6300,4300,2630,31900,29900,10500,12000,13000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,662,662,662,--,--,--,--,--,3865, 
 筹资活动现金流入小计(万元),37692,31239,25956,12962,6962,4962,2630,31900,29900,11658,12150,18890, 
 偿还债务支付的现金(万元),9500,5000,3000,11100,9100,8100,4600,33600,30450,10000,14500,13500, 
 分配股利、利润或偿付利息所支付的现金(万元),2848,2658,80,3046,2996,70,58,418,343,3486,2747,681, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),530,530,-40,--,--,--,--,--,--,--,--,888, 
 筹资活动现金流出小计(万元),12878,8188,3040,14146,12096,8170,4658,34018,30793,13486,17247,15069, 
