 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12170,38984,29369,19223,9739,45118,32576,21798,9393,38485,30193,19555,10163,50863,42765,23691,44031,46016,43001, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1187,2573,2112,1283,772,2366,1935,1025,527,2707,2126,1476,1022,2587,1942,1213,2481,1830,1988, 
 收到的其他与经营活动有关的现金(万元),438,1828,1659,1349,59,1902,1201,363,19,3641,1473,967,610,2363,2068,329,2131,5585,449, 
 经营活动现金流入小计(万元),13794,43385,33140,21855,10569,49387,35712,23186,9939,44834,33792,21998,11795,55814,46774,25233,48644,53430,45438, 
 购买商品、接受劳务支付的现金(万元),7422,24404,18859,11930,6707,26083,21006,15933,8365,31049,26311,19190,10107,36726,30979,15324,30282,32718,29651, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2137,8189,5983,3980,2067,7735,5911,3745,2023,7009,5178,3502,1811,6716,5057,2747,6406,5858,5898, 
 支付的各项税费(万元),397,2412,2336,1867,408,2813,2121,1637,433,2345,1964,1073,333,2396,1822,1200,2307,2547,2356, 
 支付的其他与经营活动有关的现金(万元),665,2891,2469,1470,428,4108,2538,1398,487,3618,2945,1581,635,1057,711,969,3917,6496,2171, 
 经营活动现金流出小计(万元),10622,37896,29647,19248,9609,40739,31577,22712,11309,44021,36399,25347,12885,46894,38570,20239,42911,47619,40076, 
 经营活动产生的现金流量净额(万元),3173,5489,3493,2607,960,8648,4135,474,-1370,813,-2607,-3349,-1090,8920,8205,4994,5732,5811,5362, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,2098, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,5648,5640,5640,--,8,8,6,3,-0,--,--,--,--,--,--,--,--,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1503,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5119,5648,5640,5640,0,8,8,6,3,-0,0,0,0,0,0,0,1503,1506,2110, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3939,10294,8053,3522,2793,8514,1763,775,252,824,504,320,154,1678,763,576,623,9791,3228, 
 投资所支付的现金(万元),--,9460,6460,6460,6360,2700,2700,2700,2700,--,--,--,--,871,--,--,--,1500,3468, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),4000,7046,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1530,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7939,26800,14513,9982,9153,11214,4463,3475,2952,824,504,320,154,2549,763,576,2153,11291,6696, 
 投资活动产生的现金流量净额(万元),-2819,-21152,-8874,-4343,-9153,-11206,-4456,-3469,-2948,-824,-504,-320,-154,-2549,-763,-576,-650,-9785,-4586, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,22672,22672,22672,--,--,--,--,--,--,5517, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,4000,4000,4000,4000,1000,1000,1000,--,--,--,--,--,5000,4000,4000,9000,12800,5770, 
