 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),153841,110278,64304,30541,164325,105224,69896,34388,135345,142207,92320,42379,165242,118122,70918,25545,117587,82286,51150,19205,101080,43474,28815,18688,73535,47522,29747,12120,50333,40129,21876,10513,39728,18260,29074,27007,15835, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),1291,1325,1084,354,308,179,97,148,130,199,67,18,701,768,231,133,512,707,199,184,1123,814,470,191,1010,602,416,209,249,481,160,--,76,51,127,1930,486, 
 收到的其他与经营活动有关的现金(万元),2942,1986,1447,336,1197,953,261,66,959,1047,558,367,2063,5139,4381,252,627,336,367,18,6830,6094,6017,5400,1673,946,764,402,1543,378,365,1466,261,137,770,3755,2776, 
 经营活动现金流入小计(万元),158074,113589,66835,31231,165830,106356,70253,34602,136434,143453,92945,42764,168006,124029,75530,25929,118726,83329,51716,19407,109033,50382,35302,24279,76219,49070,30927,12732,52125,40988,22400,11978,40066,18448,29971,32691,19097, 
 购买商品、接受劳务支付的现金(万元),92693,66537,34446,13943,78368,47321,31568,15283,55237,80037,54054,23902,97590,75107,45397,15351,78879,60791,39759,14670,80329,26698,14991,9762,46049,26916,17581,8731,30915,24314,11927,6366,23781,11574,17715,21199,16991, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22565,17380,12152,7000,20612,15649,11505,6747,19670,14384,9896,5476,16131,10537,6993,3505,10272,6246,2974,3212,7882,6238,4018,2298,5676,4270,2895,1401,3879,2867,1033,634,2436,1159,2096,1332,579, 
 支付的各项税费(万元),10288,6294,3493,1989,15404,12307,8631,3900,16472,13128,8248,4112,11886,8931,5569,2231,8142,5749,3492,937,3706,2632,1718,822,3072,1560,1174,574,3020,2709,1997,945,2419,927,1587,1990,582, 
 支付的其他与经营活动有关的现金(万元),13077,6534,4379,2090,13675,9814,5582,4692,12129,7815,5575,2886,12856,7706,3647,910,7770,3511,2224,989,5246,3082,1839,1004,4153,3129,2106,308,3920,2599,2133,2604,3482,1681,2211,3451,1839, 
 经营活动现金流出小计(万元),138623,96745,54470,25022,128058,85091,57286,30622,103508,115365,77774,36375,138463,102282,61607,21998,105063,76297,48448,19809,97162,38649,22566,13887,58950,35875,23756,11014,41734,32488,17090,10550,32118,15340,23608,27971,19990, 
 经营活动产生的现金流量净额(万元),19451,16844,12365,6209,37771,21264,12967,3980,32925,28089,15171,6389,29543,21748,13924,3931,13662,7033,3268,-402,11871,11733,12736,10393,17269,13195,7171,1718,10391,8500,5310,1429,7948,3108,6363,4720,-893, 
 收回投资所收到的现金(万元),1350,--,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,19,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,32,28,13,235,27,17,1,16,4,4,--,34,13,13,--,35,3,3,--,521,221,227,5,0,--,--,--,2,--,--,--,1,1,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),119468,95042,70814,29452,174965,96851,32744,4784,4733,9965,5383,2114,5566,3246,3246,3170,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),120842,95074,70861,29484,175200,96878,32761,4785,4749,9969,5388,2114,5621,3260,3260,3170,35,3,3,0,521,221,227,5,0,0,0,0,2,0,0,0,1,1,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),28940,25796,20423,15310,20739,5726,3314,837,2688,3753,3259,2165,8495,7903,5287,2807,6598,7620,3260,1037,11644,9640,6326,4441,44141,33569,23027,7308,15965,8774,2978,6,1924,980,2818,7213,17363, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,22798,500,--,--,--,--,--,--,--,--,--,4060,4000,4000,--,8120,5120,--,--,--,--,--,--,0,0,0,1683,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,509,--,--,--,9839,9839,9839,11747,--,--,--,--,174,--,--,--,895,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),91964,78404,60404,24954,148625,95995,34511,9400,63222,7700,4200,2200,5200,--,--,--,3201,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),120904,104200,80826,40264,169364,101721,37825,10237,66418,34251,7959,4365,23534,17742,15125,14554,9798,7620,3260,1037,15878,13640,10326,4441,53156,38689,23027,7308,15965,8774,2978,6,1924,980,2818,8897,17363, 
 投资活动产生的现金流量净额(万元),-62,-9126,-9965,-10780,5836,-4843,-5064,-5452,-61669,-24282,-2571,-2251,-17913,-14482,-11866,-11383,-9763,-7617,-3256,-1037,-15357,-13419,-10099,-4436,-53156,-38689,-23027,-7308,-15963,-8774,-2978,-6,-1923,-979,-2818,-8897,-17363, 
 吸收投资收到的现金(万元),185,185,185,23,--,--,--,--,78207,78207,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,52254,52254,52254,52232,0,0,0,6000,2725, 
 其中：子公司吸收少数股东投资收到的现金(万元),185,185,185,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,2725, 
 取得借款收到的现金(万元),19800,18000,2400,--,12300,8800,3000,--,39523,31950,8800,--,62489,55987,31400,9599,14669,11808,11876,8208,21287,17954,7076,--,10670,4220,2000,--,--,1050,1000,1000,5700,0,5000,11010,19992, 
