 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),65314,235805,160765,101611,51387,219839,143933,95684,41336,177313,122210,85744,36413,148170,104774,69233,34313,143604,87674,61498,29098,119540,79794,56723,26165,108786,70061,48670,91600,78968,56897, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4753,14818,11748,7516,4643,18962,10976,5851,1857,3448,9479,5182,2979,8482,5986,3677,3154,6847,5663,3303,3076,5354,5379,3176,3560,7773,4836,4138,5278,4658,6332, 
 经营活动现金流入小计(万元),70067,250623,172513,109127,56030,238801,154909,101536,43194,180761,131689,90925,39392,156652,110760,72911,37467,150451,93337,64801,32174,124895,85173,59899,29725,116559,74897,52809,96879,83626,63229, 
 购买商品、接受劳务支付的现金(万元),57623,199978,132366,86208,44276,195150,119744,77868,32558,135771,102316,69078,28811,115353,82414,52689,26797,110791,68224,44686,23329,91522,62614,46148,21742,83769,51287,39685,68521,62262,39979, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6711,19453,14577,9578,5392,18117,13292,8804,4935,14582,10800,6955,4120,13823,10414,6662,3820,11167,8228,5993,2327,9409,6929,4680,1720,7908,5944,3963,6905,6127,5213, 
 支付的各项税费(万元),2360,8871,5677,3885,2022,6173,4818,3297,1726,6162,4659,3272,1324,5499,4256,3049,1334,6070,4839,3662,1668,6341,5328,3782,2136,5777,5099,3218,6506,4550,3960, 
 支付的其他与经营活动有关的现金(万元),16153,12900,11975,5723,3817,6606,9181,6043,1816,7847,5548,3948,4225,3773,6102,4245,4335,5904,6474,5560,3996,7537,6401,2599,2089,8484,6013,3994,5965,4654,3687, 
 经营活动现金流出小计(万元),82846,241202,164595,105394,55507,226045,147034,96011,41035,164363,123322,83253,38479,138447,103186,66645,36286,133932,87765,59900,31321,114809,81272,57209,27687,105937,68343,50860,87898,77593,52839, 
 经营活动产生的现金流量净额(万元),-12779,9421,7918,3733,523,12756,7875,5524,2158,16399,8367,7673,913,18205,7574,6266,1182,16519,5573,4900,853,10086,3901,2689,2038,10622,6554,1949,8981,6033,10391, 
 收回投资所收到的现金(万元),8400,--,40000,25900,16000,9300,92600,49300,19300,3000,63500,45000,22500,--,150470,64550,6800,2600,78000,44600,19200,38150,--,--,--,25,25,25,180,910,1030, 
 取得投资收益所收到的现金(万元),108,638,223,122,51,559,411,157,22,1019,591,385,102,1724,996,213,41,4687,305,176,114,87,--,--,--,--,--,--,220,155,376, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,9849,9008,113,53,651,47,44,40,1024,99,64,588,574,319,92,16,158,485,434,374,1372,1289,576,65,2970,2865,2863,1294,1125,70, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5,90,82,--,177,--,--,--,--,--,--,--,--,--,--,--,--,-11, 
 收到的其他与投资活动有关的现金(万元),--,900,800,30,--,1045,1045,1045,--,2660,2614,50,--,--,2640,2460,1460,650,464,--,26,1913,400,0,5,--,1078,1000,3000,1860,--, 
