 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),345783,242130,112378,518915,387095,245543,116363,525474,348366,227280,102962,307539,190327,97643,47576,140120,100414,65038,35486,54998,37267,24993,13576,52060,40846,35729,22345,48475,29052,17752,28351,16400,12506,19267, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),6505,706,409,5043,3735,2553,1117,5744,4321,3169,2209,4034,2658,1531,307,286,521,512,333,1776,2004,1369,1146,2989,1879,1353,798,4331,3753,2768,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),8727,4116,3294,5445,5785,2858,4704,6356,5240,1973,-758,6741,3067,741,448,2051,1821,1170,466,4799,1423,594,220,2043,951,347,257,995,742,717,487,1318,1941,2368, 
 经营活动现金流入小计(万元),361015,246952,116081,529404,396615,250954,122185,537574,357927,232421,104414,318313,196052,99914,48331,142458,102756,66720,36285,61572,40694,26956,14943,57091,43676,37429,23399,53800,33547,21237,28838,17718,14447,21635, 
 购买商品、接受劳务支付的现金(万元),264501,189655,91913,416849,339089,225352,108995,395525,263993,166082,80742,261662,178393,80545,40959,118750,88502,56571,30687,36453,23704,15084,6601,35933,28438,21302,13148,32791,23136,15185,18115,13701,6980,13235, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),64117,39958,19383,96625,71068,47185,23080,79827,54140,33963,15396,43516,26231,11703,5600,27910,21589,14189,7545,13040,9212,6374,3225,15065,11320,8485,4041,12576,8577,5355,5001,2168,2440,3736, 
 支付的各项税费(万元),8084,6201,2090,15480,11158,7608,3241,11421,9491,7225,3086,7986,5427,2747,1087,4423,3388,2563,1435,1404,616,475,149,1073,1563,1175,585,1678,1370,865,1366,1393,844,354, 
 支付的其他与经营活动有关的现金(万元),13845,10389,4822,22593,12841,7980,3658,20243,15587,6832,4441,9343,5949,4093,1657,7525,6603,5773,4407,2914,4031,1520,813,2890,2591,1692,683,2224,2435,1787,1820,3105,487,942, 
 经营活动现金流出小计(万元),350547,246203,118209,551548,434156,288125,138975,507016,343212,214102,103666,322506,215999,99087,49303,158609,120081,79095,44074,53811,37564,23454,10788,54960,43912,32654,18457,49270,35519,23193,26302,20367,10751,18267, 
 经营活动产生的现金流量净额(万元),10468,749,-2127,-22144,-37541,-37171,-16790,30558,14715,18319,748,-4193,-19947,827,-972,-16151,-17325,-12375,-7789,7761,3130,3502,4156,2131,-236,4775,4942,4530,-1972,-1956,2536,-2649,3696,3368, 
 收回投资所收到的现金(万元),6979,6979,6974,20998,15005,15005,15000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),7,7,7,5,4,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1077,376,134,539,240,216,19,4096,3059,3028,2004,5730,--,--,--,9,8,--,--,43,41,32,--,3,3,--,--,6,--,--,42,--,9,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,2974,1700,1700,1700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),61,61,--,166,556,556,--,77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8124,7423,7115,21708,15805,15781,15023,4173,3059,3028,2004,8704,1700,1700,1700,9,8,0,0,43,41,32,0,3,3,0,0,6,0,0,42,0,9,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),36405,31891,18277,69912,52595,35515,19045,62504,41420,31620,24334,32337,16427,10455,7597,29092,20806,16621,6374,19129,7241,4703,1080,19944,14118,10889,7684,15150,6913,3476,17982,1427,1709,1273, 
 投资所支付的现金(万元),4341,4019,--,15621,1000,1000,0,16510,1500,1500,--,--,4346,--,--,12490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,-77,-77,-77,16389,-2875,-2875,--,--,--,--,--,-10281,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,3514,--,3700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,256,31,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40746,35910,21792,85534,57295,36515,19045,79014,42843,33043,24257,48726,17898,7580,7597,41582,20806,16621,6374,8848,7241,4703,1080,19944,14118,10889,7684,15150,7169,3507,17982,1427,1709,1273, 
 投资活动产生的现金流量净额(万元),-32622,-28487,-14677,-63826,-41490,-20734,-4022,-74841,-39783,-30015,-22253,-40021,-16198,-5880,-5897,-41573,-20798,-16621,-6374,-8804,-7200,-4670,-1080,-19941,-14115,-10889,-7684,-15144,-7169,-3507,-17940,-1427,-1701,-1273, 
 吸收投资收到的现金(万元),70,--,--,12035,5972,5972,5972,--,--,--,--,38660,--,--,--,27787,27787,27787,27787,5684,2450,2450,--,--,--,--,--,48137,48137,--,6752,--,5000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2450,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),254875,175251,74742,323379,240645,167779,54641,218600,141466,84153,46317,121173,77891,31888,12335,74082,51655,38002,13631,14809,6966,6590,1188,21454,11864,10249,2255,43480,32570,20623,14516,3000,7500,14000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),37799,9214,2128,4931,5630,3233,6460,1544,--,--,50,--,5850,4200,4200,7524,7524,5280,3001,--,--,--,--,--,--,0,--,--,--,--,--,--,2500,--, 
 筹资活动现金流入小计(万元),292744,184466,76870,340345,252247,176985,67073,220144,141466,84153,46367,159833,83741,36088,16535,109393,86966,71069,44419,20493,9416,9040,1188,21454,11864,10249,2255,91618,80707,20623,21269,3000,15000,14000, 
 偿还债务支付的现金(万元),242242,155378,52110,233995,153580,103473,43831,145905,103987,62548,27159,82569,41090,24815,11140,49635,31376,15734,2967,15409,9911,4787,3099,23352,16952,12413,5736,39796,24558,16888,4688,--,11500,13000, 
 分配股利、利润或偿付利息所支付的现金(万元),14067,9537,4066,14851,12015,5923,2841,7779,5166,3201,1465,4930,2755,1626,782,3201,1920,1121,406,788,711,484,198,3949,3707,3187,71,940,575,349,1285,86,284,621, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),32565,6612,2500,11036,14783,5813,4178,13859,6795,12307,2445,12537,2387,177,123,2745,13626,13626,33,621,--,--,--,--,--,0,--,--,--,--,--,--,--,2500, 
 筹资活动现金流出小计(万元),288873,171527,58676,259883,180377,115210,50851,167543,115948,78057,31070,100037,46232,26618,12045,55581,46923,30481,3407,16818,10622,5271,3297,27300,20659,15600,5807,40735,25133,17236,5973,86,11784,16121, 
 筹资活动产生的现金流量净额(万元),3871,12939,18193,80462,71870,61775,16223,52601,25518,6096,15298,59796,37508,9470,4491,53812,40044,40588,41012,3675,-1206,3768,-2109,-5846,-8795,-5351,-3552,50882,55575,3387,15295,2914,3216,-2121, 
 汇率变动对现金及现金等价物的影响(万元),254,148,-456,-565,-424,-199,-25,290,119,99,-3,171,91,17,20,-27,44,38,15,-101,1,-25,-8,-0,-24,-18,7,-76,-65,-44,-34,--,-12,-20, 
 现金及现金等价物净增加额(万元),-18029,-14651,933,-6073,-7585,3672,-4614,8607,569,-5500,-6211,15753,1455,4434,-2359,-3938,1965,11630,26865,2531,-5274,2575,958,-23656,-23170,-11483,-6286,40193,46370,-2119,-143,-1161,5200,-46, 
 加:期初现金及现金等价物余额(万元),39285,39285,39285,45358,45358,45358,45358,36751,36751,36751,44423,20998,20998,20998,23470,24936,24936,24936,25856,22405,22405,22405,22405,46061,46061,46061,46061,5868,5868,5868,6011,6010,811,857, 
 期末现金及现金等价物余额(万元),21256,24634,40218,39285,37773,49029,40744,45358,37320,31250,38212,36751,22452,25432,21111,20998,26901,36566,52722,24936,17131,24980,23363,22405,22891,34577,39774,46061,52238,3749,5868,4849,6011,811, 
 净利润(万元),--,3898,--,6775,--,2806,--,14602,--,2021,--,5024,--,1088,--,1438,--,-2441,--,-15388,--,-4002,--,767,--,1090,--,5748,--,--,5418,--,2764,82, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-555,--,5748,--,699,--,13027,--,1349,--,7910,--,23,--,2746,--,-1342,--,3469,--,203,--,775,--,-264,--,730,--,--,442,--,206,-254, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13670,--,23179,--,10699,--,16652,--,7059,--,10634,--,4061,--,6702,--,3293,--,4431,--,2199,--,3617,--,1637,--,2180,--,--,1173,--,774,617, 
 无形资产摊销(万元),--,1220,--,2297,--,1152,--,2329,--,1122,--,1741,--,675,--,1321,--,602,--,220,--,59,--,118,--,55,--,108,--,--,32,--,--,--, 
 长期待摊费用摊销(万元),--,6225,--,8291,--,3648,--,5725,--,4589,--,2938,--,863,--,1247,--,509,--,7,--,3,--,7,--,--,--,7,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,56,--,-112,--,92,--,358,--,-66,--,-704,--,--,--,-25,--,-1,--,-91,--,-13,--,15,--,--,--,12,--,--,1,--,-2,--, 
 固定资产报废损失(万元),--,5,--,475,--,--,--,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8885,--,12015,--,5908,--,8141,--,2901,--,5243,--,1175,--,2970,--,839,--,788,--,426,--,933,--,560,--,922,--,--,294,--,293,621, 
 投资损失(万元),--,-77,--,-5,--,-4,--,--,--,--,--,-282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-722,--,-1267,--,-395,--,-1645,--,-181,--,-1143,--,3,--,145,--,276,--,-508,--,-36,--,-145,--,23,--,-10,--,--,-189,--,-34,74, 
 递延所得税负债增加(万元),--,-119,--,-243,--,-119,--,-94,--,-119,--,321,--,440,--,-146,--,108,--,-5,--,--,--,-16,--,--,--,-10,--,--,-22,--,-11,-74, 
 存货的减少(万元),--,8813,--,-17203,--,-15877,--,-51047,--,-23402,--,-58730,--,-15812,--,-14741,--,-6311,--,2054,--,1245,--,-3822,--,-3569,--,-5191,--,--,-2158,--,83,12, 
 经营性应收项目的减少(万元),--,-16938,--,-36969,--,-36557,--,-4458,--,20183,--,-71635,--,-6023,--,-40444,--,-18614,--,8422,--,689,--,5190,--,10021,--,-7168,--,--,-6328,--,-1602,4211, 
 经营性应付项目的增加(万元),--,-23408,--,-24045,--,-9222,--,34757,--,2865,--,94490,--,14335,--,22636,--,10708,--,4362,--,2729,--,-5307,--,-4777,--,7202,--,--,3874,--,1226,-1921, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-204,--,-1079,--,--,--,-7820,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,749,--,-22144,--,-37171,--,30558,--,18319,--,-4193,--,827,--,-16151,--,-12375,--,7761,--,3502,--,2131,--,4775,--,4530,--,--,2536,--,3696,3368, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21256,24634,40218,39285,37773,49029,40744,45358,37320,31250,38212,36751,22452,25432,21111,20998,26901,36566,52722,24936,17131,24980,23363,22405,22891,34577,39774,46061,52238,3749,5868,4849,6011,811, 
 现金的期初余额(万元),39285,39285,39285,45358,45358,45358,45358,36751,36751,36751,44423,20998,20998,20998,23470,24936,24936,24936,25856,22405,22405,22405,22405,46061,46061,46061,46061,5868,5868,5868,6011,6010,811,857, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18029,-14651,933,-6073,-7585,3672,-4614,8607,569,-5500,-6211,15753,1455,4434,-2359,-3938,1965,11630,26865,2531,-5274,2575,958,-23656,-23170,-11483,-6286,40193,46370,-2119,-143,-1161,5200,-46, 

