 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),39640,25137,12287,46060,35314,22197,11245,41687,9970,40862,36183,30753, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2038,1039,424,2278,1748,778,431,2296,494,1235,1309,662, 
 经营活动现金流入小计(万元),41678,26175,12711,48339,37063,22975,11676,43983,10464,42097,37492,31414, 
 购买商品、接受劳务支付的现金(万元),10542,6875,3024,12942,9812,6416,3211,11895,3684,12048,13625,11170, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9060,5993,2808,10342,7598,4767,2408,9406,2146,8739,7391,5531, 
 支付的各项税费(万元),5293,3535,1523,6524,5206,3422,1386,6638,1038,5743,5173,4295, 
 支付的其他与经营活动有关的现金(万元),10676,6873,3317,11820,9374,5849,3130,11243,3754,9827,9455,7941, 
 经营活动现金流出小计(万元),35572,23276,10672,41628,31991,20454,10135,39182,10622,36356,35644,28937, 
 经营活动产生的现金流量净额(万元),6106,2899,2039,6711,5072,2521,1541,4801,-158,5740,1848,2477, 
