 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),42281,21779,9792,45887,33286,20644,8201,27655,18633,10701,4232,23457,15805,9133,2695,25525,17813,11616,4049,28234,16138,32621,31166,9733,14207,16141,14384, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),488,88,88,498,387,269,53,317,232,231,123,423,296,119,47,133,130,107,27,438,238,256,377,74,54,87,29, 
 收到的其他与经营活动有关的现金(万元),1954,1239,701,1588,1988,1721,1030,1188,848,523,496,1700,1424,969,498,2413,1034,709,194,2581,2300,6539,5774,827,411,1594,2549, 
 经营活动现金流入小计(万元),44723,23106,10581,47973,35661,22634,9283,29161,19713,11455,4851,25580,17525,10220,3240,28071,18976,12432,4270,31253,18675,39416,37317,10634,14672,17823,16962, 
 购买商品、接受劳务支付的现金(万元),38289,17526,7901,33986,25642,17584,7972,24173,15658,9739,3525,18943,11781,7648,2675,16657,10390,6554,2743,16693,11666,16637,13971,6724,9628,13238,11142, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),7868,4775,2724,7933,5291,3431,1709,7357,4116,2572,1227,8798,6861,3666,2217,8483,5705,3501,1704,8028,4113,6763,5343,1903,1640,1490,1142, 
 支付的各项税费(万元),2375,667,243,1906,1392,1027,257,1158,930,568,335,1610,1735,1153,245,2355,1000,537,217,1291,1059,2220,2002,628,541,1137,240, 
 支付的其他与经营活动有关的现金(万元),6151,3106,1075,3454,3257,1935,1121,2178,2065,1306,711,1739,1296,807,464,1453,1240,1482,732,2743,1289,6051,7655,219,1416,535,258, 
 经营活动现金流出小计(万元),54683,26074,11943,47280,35583,23977,11059,34867,22769,14185,5799,31091,21673,13274,5602,28948,18335,12073,5396,28756,18126,31671,28970,9474,13224,16400,12782, 
 经营活动产生的现金流量净额(万元),-9960,-2968,-1362,693,78,-1343,-1776,-5706,-3056,-2730,-947,-5511,-4148,-3054,-2362,-877,641,358,-1126,2497,549,7745,8346,1160,1447,1423,4181, 
 收回投资所收到的现金(万元),--,--,--,264,264,264,--,674,--,--,--,--,--,--,--,--,--,149,--,--,--,--,--,0,268,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,1,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),50,--,--,50,18,1,1,50,30,14,11,30,23,24,16,3,--,--,75,46,36,18,49,0,158,32,245, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,149,149,--,--,350,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),17892,--,--,51,--,--,--,569,--,--,--,--,--,--,--,--,--,--,--,946,317,142,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),17942,0,0,366,282,265,2,1293,30,14,11,30,23,24,16,152,149,149,75,1342,353,160,49,0,426,32,245, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1473,785,258,1540,1308,952,502,1782,1159,551,206,3846,2946,1214,275,3221,1947,850,264,10873,5882,11227,2641,1020,2955,4426,479, 
 投资所支付的现金(万元),7271,7271,4857,6584,5082,3078,0,846,175,--,--,700,--,--,--,306,306,100,100,1340,3550,1556,--,0,560,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),16227,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1005,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),24971,8056,5115,8124,6390,4030,502,2628,1334,551,206,4546,2946,1214,275,3528,2253,950,364,12213,9432,13988,2641,1020,3515,4426,479, 
 投资活动产生的现金流量净额(万元),-7029,-8056,-5115,-7758,-6108,-3764,-500,-1335,-1304,-537,-195,-4516,-2923,-1191,-258,-3375,-2104,-801,-289,-10871,-9079,-13828,-2592,-1020,-3089,-4395,-235, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,7272,--,--,--,7680,7680,--,--,20291,213,191,--,--,--,885,6000,0,1391,300,1379, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,100,--,--,--,--,--,--,--,--,--,191,--,--,--,885,--,0,109,0,179, 
 取得借款收到的现金(万元),32700,32700,7000,9000,6000,4000,--,4000,4000,--,--,4000,4000,--,--,9327,8827,7627,4327,3000,1500,4000,2000,1000,2000,1000,1300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),32700,32700,7000,9000,6000,4000,0,11272,4000,0,0,11680,11680,0,0,29618,9040,7818,4327,3000,1500,5085,8000,1000,3391,1300,2679, 
 偿还债务支付的现金(万元),2650,300,--,4100,4000,4000,2000,1000,1000,--,--,8000,8000,5000,1000,7327,4827,3648,--,4000,2000,--,3000,0,1000,1000,300, 
 分配股利、利润或偿付利息所支付的现金(万元),2113,1707,166,2187,2081,84,41,1412,1304,1274,14,1886,1871,1851,70,1725,1605,1500,70,1575,1477,1375,1024,714,654,422,358, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),51,51,--,115,--,--,--,50,50,--,--,423,423,423,427,211,--,--,--,--,--,--,--,0,0,0,0, 
 筹资活动现金流出小计(万元),4814,2058,166,6402,6081,4084,2041,2462,2354,1274,14,10308,10294,7273,1497,9263,6432,5148,70,5575,3477,1375,4024,714,1654,1422,658, 
 筹资活动产生的现金流量净额(万元),27886,30642,6834,2598,-81,-84,-2041,8810,1646,-1274,-14,1372,1387,-7273,-1497,20355,2608,2670,4257,-2575,-1977,3710,3976,286,1737,-122,2021, 
 汇率变动对现金及现金等价物的影响(万元),47,162,-391,-631,-451,-251,-64,279,131,79,2,-354,-802,-280,-233,-257,-289,-223,-307,-587,-527,-38,-43,-18,-1,-27,0, 
 现金及现金等价物净增加额(万元),10944,19781,-33,-5099,-6562,-5442,-4380,2049,-2583,-4461,-1154,-9009,-6486,-11798,-4350,15846,856,2005,2534,-11536,-11034,-2411,9687,407,94,-3120,5967, 
 加:期初现金及现金等价物余额(万元),9726,9726,9726,14825,14825,14825,14825,12776,12776,12776,12776,21785,21785,21785,21785,5939,6030,5939,5939,17475,17475,19886,10199,4351,4257,7377,1410, 
 期末现金及现金等价物余额(万元),20670,29507,9693,9726,8262,9382,10444,14825,10192,8314,11622,12776,15299,9986,17434,21785,6886,7944,8473,5939,6440,17475,19886,4758,4351,4257,7377, 
 净利润(万元),--,2001,--,5488,--,1812,--,5259,--,1544,--,4497,--,1563,--,4021,--,2016,--,5010,--,6714,7788,0,0,0,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),--,1063,--,2008,--,255,--,1724,--,417,--,1047,--,272,--,380,--,235,--,537,--,34,88,0,0,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1281,--,2528,--,1276,--,2647,--,1142,--,2283,--,1041,--,2212,--,1069,--,2280,--,1711,1120,0,0,0,0, 
 无形资产摊销(万元),--,39,--,77,--,38,--,77,--,38,--,69,--,30,--,55,--,29,--,92,--,108,101,0,0,0,0, 
 长期待摊费用摊销(万元),--,93,--,230,--,121,--,199,--,90,--,173,--,86,--,165,--,80,--,35,--,6,7,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-10,--,-33,--,-6,--,-33,--,2,--,-1,--,11,--,-9,--,-2,--,43,--,-1,-25,0,0,0,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),--,582,--,209,--,61,--,72,--,31,--,143,--,104,--,415,--,47,--,294,--,-87,137,0,0,0,0, 
 投资损失(万元),--,--,--,-24,--,-24,--,162,--,48,--,23,--,2,--,9,--,2,--,-374,--,32,-1,0,0,0,0, 
 递延所得税资产减少(万元),--,-189,--,-201,--,-25,--,-129,--,-109,--,-54,--,0,--,-83,--,-116,--,-152,--,-105,65,0,0,0,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存货的减少(万元),--,-3705,--,-1849,--,-5763,--,-3548,--,-3566,--,-421,--,-1264,--,-532,--,286,--,-1277,--,-2679,-788,0,0,0,0, 
 经营性应收项目的减少(万元),--,-8945,--,-8524,--,-2865,--,-12918,--,-2580,--,-7994,--,-3303,--,-5458,--,-3579,--,-8572,--,-1077,-3041,0,0,0,0, 
 经营性应付项目的增加(万元),--,4821,--,785,--,3777,--,783,--,214,--,-5276,--,-1596,--,-2052,--,292,--,4580,--,3091,2897,0,0,0,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,-2968,--,693,--,-1343,--,-5706,--,-2730,--,-5511,--,-3054,--,-877,--,358,--,2497,--,7745,8346,0,0,0,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金的期末余额(万元),20670,29507,9693,9726,8262,9382,10444,14825,10192,8314,11622,12776,15299,9986,17434,21785,6886,7944,8473,5939,6440,17475,19886,4758,4351,4257,7377, 
 现金的期初余额(万元),9726,9726,9726,14825,14825,14825,14825,12776,12776,12776,12776,21785,21785,21785,21785,5939,6030,5939,5939,17475,17475,19886,10199,4351,4257,7377,1410, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),10944,19781,-33,-5099,-6562,-5442,-4380,2049,-2583,-4461,-1154,-9009,-6486,-11798,-4350,15846,856,2005,2534,-11536,-11034,-2411,9687,407,94,-3120,5967, 

