 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),60912,42166,22078,131329,100388,64747,25251,119852,62098,34577,14788,49124,32462,20083,10703,51700,34913,18667,8666,47415,36833,21619,9563,42292,24263,16294,6649,38681,23813,14580,5648,30957,21716,14618,41645,29071,18420,36148,28724, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,56,2,2,2,93,93,93,93,3,3,--,--,--,--,--,--,--,--,--,--,0,12,12,--,--,--,--,--,--,--,0,0,--,0,86,0, 
 收到的其他与经营活动有关的现金(万元),12253,7851,3114,29226,11603,4241,2430,19489,5132,3425,1325,5054,2056,1743,1421,3439,2413,2065,976,4377,978,696,249,2270,928,608,279,1908,1691,717,393,1258,1141,803,1570,444,214,1114,628, 
 经营活动现金流入小计(万元),73164,50016,25193,160612,111993,68990,27683,139434,67323,38096,16206,54181,34522,21826,12124,55139,37326,20732,9642,51792,37811,22315,9812,44562,25202,16913,6929,40589,25504,15296,6041,32215,22856,15421,43216,29515,18634,37347,29352, 
 购买商品、接受劳务支付的现金(万元),49225,35171,17171,88900,71873,52308,15049,84190,56088,24493,8895,38746,23027,14802,6361,29972,23047,14072,6735,33103,24952,16279,6078,37415,26063,17744,7058,30055,18825,11989,3884,18720,14140,8399,26037,18377,11771,21351,20052, 
