 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),38463,23751,9965,43729,29503,19696,--,32678,6675,23499,17835,8578, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,97,97,--,--,316,--,34,294,--, 
 收到的其他与经营活动有关的现金(万元),1740,1614,1345,1365,1354,366,--,2009,46,2158,943,774, 
 经营活动现金流入小计(万元),40203,25365,11310,45190,30953,20062,--,35003,6721,25691,19072,9352, 
 购买商品、接受劳务支付的现金(万元),8464,4216,1725,6778,5878,3384,--,5889,565,3327,3034,1617, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8969,6517,3893,9524,7118,4972,--,7292,2255,5012,3463,2241, 
 支付的各项税费(万元),6998,4573,2460,7546,5651,3865,--,5649,1479,4207,3467,1189, 
 支付的其他与经营活动有关的现金(万元),5409,3103,1086,5751,3522,2267,--,4000,944,3291,3137,1924, 
 经营活动现金流出小计(万元),29840,18408,9164,29599,22169,14488,--,22830,5242,15837,13100,6972, 
 经营活动产生的现金流量净额(万元),10363,6957,2147,15591,8784,5575,1185,12173,1479,9853,5972,2380, 
 收回投资所收到的现金(万元),450,4988,1728,267,117,688,--,150,1048,390,--,--, 
 取得投资收益所收到的现金(万元),349,230,106,355,219,159,--,223,35,143,90,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,1,--,--,--,--,--,46, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,705,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),799,5218,1834,622,336,848,--,1078,1083,533,90,46, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5385,4025,1210,3931,2687,2504,--,4665,929,7009,1202,1039, 
 投资所支付的现金(万元),40236,200,230,4918,2078,100,--,7015,400,2108,3705,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,86,--,699,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45621,4225,1440,8849,4765,2604,--,11766,1329,9816,4907,1039, 
 投资活动产生的现金流量净额(万元),-44821,993,394,-8228,-4429,-1756,1855,-10688,-246,-9282,-4817,-993, 
 吸收投资收到的现金(万元),67661,100,--,70,70,--,--,--,--,360,--,105, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,100,--,70,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),67661,100,0,70,70,0,--,0,0,360,0,105, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6817,6817,572,5928,2000,2000,--,938,382,1118,2100,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,60,35,35,--,230,40,47,--,--, 
 筹资活动现金流出小计(万元),6817,6817,572,5988,2035,2035,--,1168,422,1165,2100,0, 
 筹资活动产生的现金流量净额(万元),60844,-6717,-572,-5918,-1965,-2035,-1746,-1168,-422,-805,-2100,105, 
 汇率变动对现金及现金等价物的影响(万元),-36,-15,1,37,5,1,-2,7,0,-0,--,--, 
 现金及现金等价物净增加额(万元),26350,1218,1969,1483,2395,1785,1292,323,811,-234,-945,1492, 
 加:期初现金及现金等价物余额(万元),2626,2626,2626,1143,1143,1143,1143,820,820,1053,1999,507, 
 期末现金及现金等价物余额(万元),28976,3844,4595,2626,3538,2928,2434,1143,1631,820,1053,1999, 
 净利润(万元),--,8956,--,13832,--,6285,--,10479,--,7456,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,37,--,54,--,-24,--,106,--,-55,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,939,--,1465,--,680,--,949,--,634,--,--, 
 无形资产摊销(万元),--,49,--,98,--,45,--,69,--,41,--,--, 
 长期待摊费用摊销(万元),--,55,--,172,--,122,--,115,--,58,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-11,--,-0,--,1,--,-21,--,2,--,--, 
 固定资产报废损失(万元),--,--,--,11,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-230,--,-355,--,-159,--,-278,--,4,--,--, 
 递延所得税资产减少(万元),--,-75,--,3,--,-4,--,-44,--,-30,--,--, 
 递延所得税负债增加(万元),--,-17,--,54,--,10,--,-104,--,136,--,--, 
 存货的减少(万元),--,-368,--,-938,--,-488,--,-2017,--,-617,--,--, 
 经营性应收项目的减少(万元),--,-502,--,-1059,--,-528,--,1120,--,174,--,--, 
 经营性应付项目的增加(万元),--,-1947,--,2282,--,-288,--,629,--,628,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,71,--,-27,--,-78,--,1168,--,1424,--,--, 
 经营活动产生现金流量净额(万元),--,6957,--,15591,--,5575,--,12173,--,9853,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28976,3844,4595,2626,3538,2928,2434,1143,1631,820,1053,1999, 
 现金的期初余额(万元),2626,2626,2626,1143,1143,1143,1143,820,820,1053,1999,507, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),26350,1218,1969,1483,2395,1785,1292,323,811,-234,-945,1492, 

