 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),18670,68783,42502,26870,8331,43625,31022,17888,8355,29193,16098,10217,4855,24274,16307,10544,3552,25346,25886,16150, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),272,1169,797,499,270,698,453,2,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1029,6098,5069,3359,1405,4227,3348,2518,1017,3392,2377,1981,832,2300,2097,1791,2115,2712,773,694, 
 经营活动现金流入小计(万元),19970,76050,48368,30728,10006,48549,34822,20408,9372,32585,18474,12198,5687,26573,18404,12335,5667,28058,26659,16845, 
 购买商品、接受劳务支付的现金(万元),16804,37452,26928,14354,5573,18746,15907,9387,5301,16415,11362,7238,4015,13711,12357,5026,1055,11595,13313,9975, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5606,11167,8235,5712,3464,8716,6626,4837,2996,6100,3762,2661,1791,3844,2772,1883,1141,3283,2835,2289, 
 支付的各项税费(万元),3693,7718,4865,3048,1944,6316,4095,2508,1610,2776,1712,880,517,2857,2252,1478,1090,3267,3710,3301, 
 支付的其他与经营活动有关的现金(万元),2834,14287,11882,8562,4614,8614,7107,4176,2436,6100,4402,2636,1880,3746,2436,2264,2963,2940,2318,1654, 
 经营活动现金流出小计(万元),28938,70624,51909,31676,15596,42393,33735,20908,12344,31392,21237,13416,8203,24159,19816,10652,6249,21085,22176,17219, 
 经营活动产生的现金流量净额(万元),-8967,5426,-3541,-948,-5589,6156,1087,-501,-2972,1193,-2762,-1218,-2516,2415,-1412,1683,-582,6974,4483,-374, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,2,0,0,--,6,4,4,4,5,5,5,--,0,--,--,--,--,0,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,2,0,0,0,6,4,4,4,5,5,5,0,0,0,0,0,0,43,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1297,9514,3352,2428,382,7377,4368,3181,1811,4742,2626,1718,1291,4261,3793,3005,2325,4547,5518,2723, 
 投资所支付的现金(万元),996,1000,1000,1000,1000,710,--,--,--,3034,464,70,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,16338,5723,5531,5269,9361,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
