 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),83284,45338,23172,136006,78304,44286,19873,98090,50174,61509,38231,35102,30294, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),19,12,0,80,80,47,--,1182,1169,3,--,--,1794, 
 收到的其他与经营活动有关的现金(万元),4584,4489,3559,4491,6614,353,153,3493,266,4011,2422,3072,1401, 
 经营活动现金流入小计(万元),87886,49840,26732,140577,84999,44686,20026,102766,51608,65523,40653,38174,33489, 
 购买商品、接受劳务支付的现金(万元),37103,15033,15953,50070,25823,11510,13388,23100,11380,18000,5214,4667,1696, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),32105,22256,11533,36579,26829,17324,983,34952,25159,23280,15449,12582,10126, 
 支付的各项税费(万元),5100,2698,1469,7410,5834,5636,5518,2983,1357,4712,2225,2084,4371, 
 支付的其他与经营活动有关的现金(万元),12859,7353,2430,15870,9595,6852,5510,14254,5986,8165,4936,1856,1275, 
 经营活动现金流出小计(万元),87168,47340,31385,109929,68081,41322,25399,75290,43882,54157,27824,21190,17468, 
 经营活动产生的现金流量净额(万元),718,2499,-4653,30648,16918,3364,-5373,27476,7726,11366,12828,16984,16021, 
 收回投资所收到的现金(万元),4090,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2485,1360,679,1550,925,862,--,1412,1412,1487,2077,816,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,3,--,--,--,--,--,0,4,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,455,--,--,--,502,--, 
 收到的其他与投资活动有关的现金(万元),113282,112797,111900,59400,59400,59400,--,75943,75943,71900,69668,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),119857,114158,112579,60953,60325,60262,0,77810,77355,73387,71750,1318,0, 
