 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),15194,9575,4515,26146,19609,11828,5705,33657,24679,41259,20136,46487,45635,38311, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,19,--,6,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2513,1936,891,6040,1770,1421,1029,1789,5748,2193,6609,1389,5548,5531, 
 经营活动现金流入小计(万元),17707,11511,5406,32186,21379,13248,6734,35465,30427,43458,26745,47877,51183,43842, 
 购买商品、接受劳务支付的现金(万元),6515,4366,2149,9854,7222,4224,2759,12143,7826,15176,7274,20446,21486,21590, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5453,3323,1824,8712,6813,4299,1897,9995,8096,11155,4965,10788,8484,6235, 
 支付的各项税费(万元),1343,872,430,2378,1669,982,655,2310,1652,2991,1356,2338,2957,2488, 
 支付的其他与经营活动有关的现金(万元),2565,1851,25820,3320,8895,4387,8492,5428,3950,5321,2834,7128,3820,3820, 
 经营活动现金流出小计(万元),15875,10412,30223,24264,24599,13892,13803,29876,21524,34644,16429,40700,36747,34134, 
 经营活动产生的现金流量净额(万元),1832,1099,-24817,7921,-3220,-644,-7069,5589,8903,8814,10317,7176,14436,9708, 
 收回投资所收到的现金(万元),65600,36000,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),628,279,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),227,226,2,1872,1833,1832,1,58,34,17,8,221,107,456, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),66455,36505,2,1872,1833,1832,1,58,34,17,8,221,107,456, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),311,266,21,191,143,27,92,826,592,1467,534,2636,6684,9913, 
 投资所支付的现金(万元),92600,65600,--,--,--,--,--,--,--,1,101,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),92911,65866,21,191,143,27,92,826,592,1467,635,2636,6684,9913, 
 投资活动产生的现金流量净额(万元),-26456,-29360,-20,1681,1691,1805,-91,-769,-559,-1451,-626,-2414,-6577,-9457, 
 吸收投资收到的现金(万元),--,--,--,16070,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,3651,5296, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,103,948,--,--,93,--,--,--,--,--,29,38, 
 筹资活动现金流入小计(万元),0,0,103,17018,0,0,93,0,0,0,0,0,3680,5334, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,49,49,874,8000,3869, 
