 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),82465,61031,33413,164379,98974,71770,45197,146178,92004,63767,37268,123335,126305,115903,83646, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1789,1136,324,1713,1808,1275,731,954,701,450,121,952,1630,11354,5239, 
 经营活动现金流入小计(万元),84254,62167,33737,166092,100783,73045,45928,147132,92705,64217,37389,124287,127935,127257,88885, 
 购买商品、接受劳务支付的现金(万元),38967,29375,15709,60430,40445,27273,14358,54933,38665,23098,13705,49212,55228,54934,33832, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12901,9197,5350,13882,10066,7354,4798,11185,7695,5866,3760,10130,9995,7798,5780, 
 支付的各项税费(万元),24448,21048,11724,38826,26080,21360,13399,35326,24536,18992,12642,29232,36234,29085,16958, 
 支付的其他与经营活动有关的现金(万元),11825,8119,4037,13996,12314,8110,4478,17472,9777,7041,3486,12627,14012,22901,12978, 
 经营活动现金流出小计(万元),88140,67739,36820,127134,88906,64097,37033,118916,80673,54997,33592,101202,115469,114719,69547, 
 经营活动产生的现金流量净额(万元),-3886,-5572,-3082,38958,11876,8948,8895,28216,12031,9220,3796,23086,12466,12538,19338, 
 收回投资所收到的现金(万元),30000,25800,10000,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),229,194,87,--,--,--,--,--,--,--,--,21,17,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),26,10,0,43,41,19,2,26,29,20,13,65,21,34,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,400,--,--,--,--,--,--,--,4600,3000,--,6000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),30255,26004,10087,443,41,19,2,26,29,20,13,4686,3038,34,6002, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16974,8516,3909,15020,12710,9511,7048,18108,15061,10634,5329,37346,10402,10440,27236, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
