 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),272815,205246,141633,88034,203609,142594,89963,43687,151852,107883,76316,37191,132632,94745,71231,41460,138775,107881,74544,35118,195227,147453,112793,80137,225743,143013,104354,51564,144804,104163,65707,37746,110026,71328,43730,20334,101608,69227,41987,22431,120618,79433,58579,27562,106231,52184,44259,23189,75290,66650,42033,22599, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到的税费返还(万元),169,169,169,7,2,2,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6048,5602,4361,2399,6539,4385,2592,957,3551,1379,438,238,1507,604,327,224,953,789,645,222,1381,861,651,226,6283,7222,5407,485,175,1318,945,449,998,789,656,358,717,303,266,194,45,2291,70,366,608,1105,921,79,1448,632,477,355, 
 经营活动现金流入小计(万元),279033,211017,146163,90439,210150,146982,92557,44647,155403,109262,76754,37429,134139,95349,71558,41684,139728,108671,75188,35339,196607,148314,113444,80363,232026,150234,109761,52049,144979,105481,66652,38195,111024,72117,44386,20693,102326,69530,42254,22626,120663,81724,58649,27928,106841,53290,45180,23268,76738,67282,42510,22954, 
 购买商品、接受劳务支付的现金(万元),72076,56528,40620,15866,46874,29804,25024,10823,46399,38350,27779,13476,49226,40638,35617,16538,67301,55836,44375,23373,75350,57877,43870,25143,103038,51241,41656,21942,124235,108691,75926,30894,65350,47680,33786,8202,57661,48518,37597,18552,60703,44631,39986,25444,98711,45918,34378,17599,44617,43764,27842,18160, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),52607,40685,28524,14077,35642,25740,17015,7687,34608,27554,22344,6819,23087,17667,12454,6338,23500,17645,12593,7169,25894,19490,14185,7207,21138,15051,10297,5120,14199,10316,7372,3817,11517,8037,6026,3155,8961,6709,4799,2027,8402,5471,3833,1990,6760,5272,3548,1978,7201,4778,3261,1183, 
 支付的各项税费(万元),55455,50599,38354,21797,39537,37385,32765,11879,28708,21392,16140,7178,24732,16444,9225,5212,32222,19333,13039,5175,40977,28165,21505,14607,38880,25078,18069,7642,25992,14649,9228,4939,8927,8027,5656,2778,16427,11353,7492,3027,17267,13860,10317,5129,14370,10646,7008,4239,14502,11598,7786,4078, 
 支付的其他与经营活动有关的现金(万元),54576,37651,24491,13867,45539,21890,13510,4592,22659,15340,9522,3872,25013,19391,13798,4144,31503,22006,14245,5384,43975,32685,26076,11321,28865,16798,10348,3648,14804,10084,6057,2399,11432,6990,4931,1716,9062,6316,4449,2090,7090,8717,4137,3300,9133,11128,6002,3277,10190,9348,6342,1823, 
 经营活动现金流出小计(万元),234714,185463,131989,65607,167592,114818,88313,34981,132374,102637,75785,31345,122058,94140,71093,32232,154526,114821,84253,41100,186195,138218,105635,58277,191921,108168,80370,38353,179231,143741,98582,42049,97226,70734,50398,15852,92112,72896,54337,25697,93463,72679,58272,35863,128975,72964,50936,27092,76509,69488,45231,25245, 
 经营活动产生的现金流量净额(万元),44318,25554,14174,24832,42559,32163,4244,9666,23029,6626,969,6084,12081,1209,464,9452,-14797,-6150,-9064,-5761,10412,10097,7808,22086,40105,42066,29391,13696,-34252,-38260,-31930,-3854,13799,1382,-6012,4841,10214,-3367,-12083,-3072,27200,9045,377,-7935,-22134,-19674,-5756,-3825,229,-2206,-2721,-2291, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12494,--,950,0,300,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,2398,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,21,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3001,3001,1,--,55,55,--,--,307,169,--,--,--,--,--,--,0,--,--,--,16,16,--,--,--,--,--,--,0,0,--,--,15332,5500,2500,2500,--,--,--,--,19,19,--,--,29,31,25,0,1885,3,3,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,13103,13103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12494,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1317,1012,798,365,1165,658,404,176,262,194,127,84,389,305,181,91,371,178,104,49,378,88,77,19,184,120,105,51,518,500,375,139,477,369,200,100,460,347,272,53,525,225,187,--,282,--,--,0,744,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 投资活动现金流入小计(万元),4318,4013,799,365,16721,13816,404,176,568,362,127,84,389,305,181,91,371,178,104,49,394,104,77,19,184,120,105,51,518,500,375,139,15808,5869,2700,2600,460,347,272,53,544,244,187,--,12805,12525,975,0,2950,3,3,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25268,20473,16672,12165,14943,8811,3384,1380,4451,3189,1928,739,3408,2982,2093,1079,4853,3062,2734,2035,4277,3338,2298,758,6791,4453,1098,332,4385,4044,1525,736,2379,1113,606,274,1768,720,668,328,1435,1100,865,448,2304,1932,1110,740,15450,4388,4015,2128, 
 投资所支付的现金(万元),10000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5104,5104,1034,0,315,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,-25829,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,185,185,185,--,--,--,--,--,--,--,--,--,--,--,--,0,4686,--,--,4772, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 投资活动现金流出小计(万元),35268,30473,26672,12165,-10886,8811,3384,1380,4451,3189,1928,739,3408,2982,2093,1079,4853,3062,2734,2035,4277,3338,2298,758,6791,4453,1098,332,4385,4044,1525,736,2564,1298,791,274,1768,720,668,328,1435,1100,865,2448,7408,7037,2144,740,20451,4388,4015,6899, 
 投资活动产生的现金流量净额(万元),-30950,-26460,-25873,-11799,27606,5005,-2980,-1204,-3883,-2826,-1801,-655,-3020,-2677,-1912,-988,-4481,-2885,-2629,-1986,-3883,-3234,-2221,-739,-6607,-4334,-993,-281,-3867,-3544,-1150,-597,13244,4571,1909,2326,-1308,-373,-396,-274,-891,-856,-678,-2448,5397,5488,-1169,-740,-17501,-4385,-4012,-6899, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 取得借款收到的现金(万元),66400,48500,25000,25000,64417,57100,41500,16500,113300,91300,67700,34200,113100,100400,60800,31600,84180,72180,51600,13500,54000,40000,25000,--,37000,33000,33000,17000,38500,35500,35500,21000,50000,50000,50000,25000,61500,61500,61500,27500,65200,70240,18700,8200,85300,78300,27700,11000,56700,35700,13000,7500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,8195,8195,8195,8195,--,--,--,--,--,--,--,--,20000,--,--,--,--,--,--,--,19984,19984,19984,20000,19466,19547,19648,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 筹资活动现金流入小计(万元),66400,48500,25000,25000,72612,65295,49695,24695,113300,91300,67700,34200,113100,100400,60800,31600,104180,72180,51600,13500,54000,40000,25000,0,56984,52984,52984,37000,57966,55047,55148,21000,50000,50000,50000,25000,61500,61500,61500,27500,65200,70240,18700,8200,85300,78300,27700,11000,56700,35700,13000,7500, 
 偿还债务支付的现金(万元),64417,57100,46500,39500,83600,63600,58000,29500,105000,93000,63200,29000,94880,83180,52080,21080,66100,49100,34000,5000,35000,20000,20000,6000,67000,54000,54000,30000,46000,46000,46000,27500,46000,41000,41000,17500,55000,46000,43000,15200,81800,63800,13200,6200,59601,51100,16200,6000,26300,17500,5500,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6863,6010,3978,3450,4908,4231,3613,581,4114,2847,1715,964,5095,3330,1731,1168,4129,3371,1835,635,13603,13179,1593,1393,8479,8866,2327,707,5012,4217,1349,697,5215,4399,3575,763,5623,4710,3859,912,4810,3680,1147,571,3557,2913,2281,561,1719,1154,285,68, 
