 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),26510,14438,2529,17004,11855,6559,3128,9953,6201,2892,1424,13877,9347,6046,1757,19152,15609,6642,2655,24139,16337,9821,4226,30380,20141,12895,7628,33887,22319,14453,45798,27251,35336, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),2030,--,357,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),593,134,90,1008,647,293,206,442,260,125,63,318,254,169,32,352,252,170,79,333,255,177,97,409,309,209,65,482,358,238,614,407,606, 
 收到的其他与经营活动有关的现金(万元),17813,10977,9447,1120,2393,589,7659,3041,8955,7562,8474,2189,9252,8670,9144,2985,5878,2165,804,1480,4432,939,561,971,6502,2374,783,1918,310,374,1706,949,869, 
 经营活动现金流入小计(万元),46946,25549,12423,19132,14896,7442,10994,13436,15416,10579,9961,16384,18853,14886,10933,22489,21738,8977,3537,25952,21024,10937,4884,31759,26952,15478,8475,36288,22987,15065,48118,28607,36812, 
 购买商品、接受劳务支付的现金(万元),20325,9999,2293,4915,3765,1647,747,3281,3204,1795,958,5689,5969,4088,464,7506,6865,3002,1488,7461,4101,2328,673,12174,7975,5164,3078,14037,9226,6969,24451,12105,19516, 
 客户贷款及垫款净增加额(万元),-3999,885,--,18800,18000,5000,--,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5918,3679,1579,4322,2738,1773,1002,3861,2658,1837,1057,3605,2621,1763,969,3351,2395,1644,809,3918,2924,2026,881,4719,3624,2727,1615,4696,3603,3015,4208,3659,2527, 
 支付的各项税费(万元),5235,1883,1056,2675,2076,1495,1214,1483,959,635,414,2783,1886,1032,609,2545,1917,1158,618,3059,2409,1358,752,4132,4045,2306,1112,4750,2738,2145,4565,3452,2608, 
 支付的其他与经营活动有关的现金(万元),15946,9641,6051,5126,4183,2219,9433,3132,8496,7406,7395,2669,8133,7407,7699,3114,3740,1481,1436,4582,5464,3736,1755,6694,1759,1764,1448,5403,3439,2368,5383,4358,6003, 
 经营活动现金流出小计(万元),43425,26087,10978,35839,30762,12133,12395,16758,15317,11674,9823,14747,18609,14290,9742,16516,14916,7285,4351,19019,14897,9447,4061,27720,17403,11961,7253,28886,19005,14497,38606,23574,30655, 
 经营活动产生的现金流量净额(万元),3521,-539,1445,-16706,-15867,-4692,-1401,-3322,98,-1095,138,1638,244,597,1192,5972,6822,1693,-814,6932,6127,1490,823,4040,9549,3517,1222,7402,3982,568,9511,5033,6157, 
 收回投资所收到的现金(万元),4400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),13,10,--,2491,--,--,--,2270,2270,--,--,622,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5900,4000,--,2021,1821,1800,1800,14,5,--,--,122,14,10,--,--,--,--,--,18,--,--,--,368,360,--,--,19,--,19,33,62,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,1507,--,--,--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2960,2960,--,98631,16226,14532,--,25393,2344,1813,3344,80274,37376,34036,3869,91872,29959,25466,16570,128890,23856,22444,--,105507,14220,13600,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),13273,6970,0,104650,18047,16332,1800,27778,4619,1813,3344,81019,37390,34046,3869,91872,29959,25466,16570,128907,23856,22444,0,105875,14580,13600,0,19,0,19,33,62,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),570,377,148,807,121,78,6,737,96,90,7,3113,1987,1725,2182,12613,9714,6597,7,3447,3617,702,51,4677,5603,5272,16,1431,746,202,1408,2889,1437, 
 投资所支付的现金(万元),14500,--,--,--,1000,5652,3347,0,--,--,--,--,1000,--,--,34050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7079,5779,5629,27848,26867,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3520,2960,--,87631,800,600,--,17147,2808,2246,3808,55025,33139,31424,2500,77479,22777,16845,10475,114849,17293,6300,--,110432,18679,13600,--,65500,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25669,9116,5777,116286,28788,6330,3353,18384,2904,2336,3815,58138,36126,33149,4682,124142,32491,23442,10482,118296,20910,7002,51,115109,24282,18872,16,66931,746,202,1408,2889,1437, 
 投资活动产生的现金流量净额(万元),-12396,-2146,-5777,-11636,-10741,10002,-1553,9393,1715,-523,-470,22881,1265,898,-813,-32270,-2532,2023,6088,10611,2946,15442,-51,-9234,-9703,-5272,-16,-66912,-746,-183,-1375,-2828,-1432, 
 吸收投资收到的现金(万元),139,100,100,49,49,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73471,--,--,--,--,500, 
 其中：子公司吸收少数股东投资收到的现金(万元),139,100,100,49,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),22693,9823,6595,43000,33000,13000,--,0,--,--,--,24421,14460,14460,8460,11900,--,--,--,--,--,--,--,--,--,--,--,2020,2020,2020,10500,8720,8750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),22832,9923,6695,43049,33049,13000,0,0,0,0,0,24421,14460,14460,8460,11900,0,0,0,0,0,0,0,0,0,0,0,75491,2020,2020,10500,8720,9250, 
 偿还债务支付的现金(万元),18150,14650,5000,5189,--,--,--,14499,11460,8460,8460,21900,--,--,--,39,--,--,--,39,--,--,--,39,--,--,--,9279,7220,6220,12039,10650,10750, 
 分配股利、利润或偿付利息所支付的现金(万元),2571,1753,875,1345,631,--,--,362,344,271,198,16365,16007,15592,5312,523,390,390,--,10,--,--,--,4513,4067,4067,--,181,550,506,2273,680,993, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),300,300,220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,689,--,--,--,--,--, 
 筹资活动现金流出小计(万元),21021,16703,6095,6534,631,0,0,14861,11804,8731,8658,38265,16007,15592,5312,562,390,390,0,49,0,0,0,4552,4067,4067,0,10149,7770,6726,14312,11330,11743, 
 筹资活动产生的现金流量净额(万元),1811,-6780,600,36515,32418,13000,0,-14861,-11804,-8731,-8658,-13844,-1547,-1132,3148,11338,-390,-390,0,-49,0,0,0,-4552,-4067,-4067,0,65341,-5750,-4706,-3812,-2610,-2493, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,2,2,--,-1,--,--,--,0,--,--,--,-2,-3,-3,-5,-0,-31, 
 现金及现金等价物净增加额(万元),-7064,-9465,-3732,8173,5810,18310,-2954,-8789,-9990,-10349,-8991,10674,-39,362,3527,-14955,3902,3327,5274,17494,9073,16931,772,-9746,-4221,-5821,1207,5829,-2517,-4324,4319,-405,2201, 
 加:期初现金及现金等价物余额(万元),16046,16046,16046,7873,7873,7873,7873,16661,16661,16661,15387,5987,5987,5987,5987,20942,20942,20942,20942,3449,3449,3449,3449,13194,13194,13194,13182,7365,7365,7365,3046,3451,1250, 
 期末现金及现金等价物余额(万元),8982,6581,12314,16046,13683,26183,4918,7873,6671,6313,6396,16661,5948,6349,9514,5987,24844,24270,26217,20942,12522,20380,4221,3449,8974,7373,14388,13194,4849,3042,7365,3046,3451, 
 净利润(万元),--,1983,--,7388,--,2468,--,1447,--,570,--,9037,--,3767,--,4725,--,1468,--,3867,--,1990,--,5443,--,2688,--,9169,--,2525,8264,6712,6362, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,250,--,548,--,86,--,1646,--,110,--,219,--,-370,--,-437,--,-360,--,105,--,-227,--,560,--,34,--,305,--,145,-185,415,296, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,644,--,1374,--,777,--,1365,--,722,--,1065,--,481,--,1000,--,502,--,1013,--,457,--,877,--,424,--,798,--,395,735,674,714, 
 无形资产摊销(万元),--,349,--,390,--,66,--,139,--,70,--,140,--,70,--,140,--,70,--,140,--,67,--,82,--,33,--,59,--,28,58,57,51, 
 长期待摊费用摊销(万元),--,211,--,180,--,31,--,43,--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-1203,--,-1180,--,-11,--,-6,--,-60,--,-39,--,-17,--,-24,--,-45,--,--,--,-166,--,-26,--,-17,--,-17,-12,-46,-56, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1822,--,1435,--,2,--,-483,--,--,--,520,--,-388,--,-1626,--,-115,--,-2348,--,--,--,-2438,--,--,--,-227,--,126,657,680,998, 
 投资损失(万元),--,-2641,--,-7113,--,-2266,--,-4708,--,-2106,--,-7325,--,-2688,--,-674,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-133,--,101,--,15,--,-454,--,-39,--,-8,--,132,--,110,--,95,--,112,--,47,--,39,--,192,--,-89,--,153,119,-160,-252, 
 递延所得税负债增加(万元),--,-36,--,-34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-205,--,1664,--,-287,--,2079,--,-2702,--,-645,--,-769,--,1386,--,-57,--,704,--,-655,--,1178,--,-2341,--,533,--,-1253,-3075,1325,-3729, 
 经营性应收项目的减少(万元),--,-9562,--,-19506,--,1788,--,-9299,--,1172,--,-201,--,-40,--,1478,--,319,--,475,--,-3230,--,1406,--,-4520,--,-2425,--,-2585,1276,-3357,2079, 
 经营性应付项目的增加(万元),--,6779,--,-2188,--,-6190,--,4999,--,1096,--,-1407,--,440,--,150,--,-205,--,2751,--,3040,--,-2747,--,7033,--,-704,--,1049,1674,-1266,-405, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,258,--,--,--,-85,--,--,--,302,--,--,--,-264,--,--,--,158,--,--,--,-195,--,--,--,--,--,--,--,--,67, 
 经营活动产生现金流量净额(万元),--,-539,--,-16706,--,-4692,--,-3322,--,-1095,--,1638,--,597,--,5972,--,1693,--,6932,--,1490,--,4040,--,3517,--,7402,--,568,9511,5033,6157, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8982,6581,12314,16046,13683,26183,4918,7873,6671,6313,6396,16661,5948,6349,9514,5987,24844,24270,26217,20942,12522,20380,4221,3449,8974,7373,14388,13194,4849,3042,7365,3046,3451, 
 现金的期初余额(万元),16046,16046,16046,7873,7873,7873,7873,16661,16661,16661,15387,5987,5987,5987,5987,20942,20942,20942,20942,3449,3449,3449,3449,13194,13194,13194,13182,7365,7365,7365,3046,3451,1250, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7064,-9465,-3732,8173,5810,18310,-2954,-8789,-9990,-10349,-8991,10674,-39,362,3527,-14955,3902,3327,5274,17494,9073,16931,772,-9746,-4221,-5821,1207,5829,-2517,-4324,4319,-405,2201, 

