 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),47389,28697,11950,55842,39632,24357,10448,51228,37783,23611,9702,51105,47201,36979,21759, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),28,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),190,163,83,387,304,195,12,222,98,78,80,495,795,11,1, 
 经营活动现金流入小计(万元),47607,28859,12033,56230,39936,24552,10460,51450,37881,23689,9782,51600,47996,36990,21760, 
 购买商品、接受劳务支付的现金(万元),36853,22595,9671,39279,27699,18812,8040,35970,26285,16319,7277,35449,33160,26669,15620, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5582,3640,1743,6626,4855,3217,1507,5764,4247,2613,1183,4484,3860,2805,1298, 
 支付的各项税费(万元),1938,1408,592,3032,2260,1537,741,3268,2355,1443,659,3475,3051,2036,1435, 
 支付的其他与经营活动有关的现金(万元),1189,756,343,1633,1013,970,291,1338,974,629,327,1309,1667,1176,912, 
 经营活动现金流出小计(万元),45562,28399,12349,50570,35827,24536,10578,46340,33860,21005,9447,44716,41737,32686,19265, 
