 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),17482,70760,47010,30946,14787,64633,41006,25279,10999,39713,16678,11041,5773,26470,14014,8085,3904,20582,12626,8933,2776,16581,10533,6951,13151,5265,10232,4151,7569,2396,4777,2039, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),818,3543,1951,1297,546,2847,1337,727,445,1208,842,480,123,1010,531,352,87,1118,659,297,114,967,694,284,800,163,462,166,365,103,320,119, 
 收到的其他与经营活动有关的现金(万元),760,4366,6479,5299,1411,4043,2286,850,969,2268,1058,782,356,880,760,469,92,778,430,231,105,515,280,117,852,64,54,34,679,225,445,60, 
 经营活动现金流入小计(万元),19060,78669,55440,37542,16744,71523,44629,26856,12413,43189,18578,12303,6252,28360,15305,8906,4083,22478,13714,9461,2995,18063,11507,7353,14803,5492,10748,4351,8614,2724,5542,2219, 
 购买商品、接受劳务支付的现金(万元),13512,30716,26502,17313,9045,33246,26277,14697,7235,17312,9353,5783,2941,10743,6173,3958,1993,7542,3406,3536,1020,6006,3171,1909,5290,1882,4000,1586,3020,898,2007,920, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6746,22239,16463,11230,5934,16839,11650,6894,3751,8315,5488,3351,1666,6583,4961,3087,1774,4534,3600,2287,1481,4145,3039,1865,3026,1341,2063,920,1260,589,791,477, 
 支付的各项税费(万元),4497,9798,8409,5972,4031,7011,5693,3783,2844,3162,2148,1133,861,1968,1504,1092,525,2135,1555,1128,465,2408,1483,916,1865,890,1267,568,1285,553,584,224, 
 支付的其他与经营活动有关的现金(万元),4412,12314,10641,6349,2753,10197,7003,4095,1839,5695,3302,2307,1082,4230,3070,1703,1022,2940,1860,1320,590,3224,2330,1519,2182,1074,1841,813,1519,568,1167,906, 
 经营活动现金流出小计(万元),29167,75068,62015,40864,21763,67293,50623,29469,15668,34485,20292,12574,6551,23524,15708,9840,5314,17151,10421,8271,3556,15783,10023,6209,12364,5187,9172,3888,7084,2608,4549,2527, 
 经营活动产生的现金流量净额(万元),-10107,3601,-6575,-3322,-5019,4230,-5994,-2613,-3255,8704,-1714,-271,-298,4836,-403,-934,-1231,5327,3293,1190,-561,2280,1484,1143,2439,306,1577,463,1530,115,993,-308, 
 收回投资所收到的现金(万元),64300,74600,38800,18800,13300,24000,8000,--,--,--,--,--,--,149,149,149,165,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),210,405,221,122,53,117,30,--,--,--,--,--,--,16,16,16,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,52,11,11,11,--,1,1,--,24,0,0,--,32,30,35,4,4,0,4,0,1,0,--,4,--,0,--,1,3,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,1,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,540,540,--,--,--,1035,--,--,188,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),64510,75057,39571,19473,13364,24117,8031,1036,0,24,188,0,0,197,195,199,169,4,0,4,0,1,0,0,4,0,0,--,2,3,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3041,13177,8953,5470,2953,8354,4865,1952,211,5660,4496,2416,1545,669,845,377,151,9847,9609,9027,8995,543,293,66,357,50,202,59,171,315,215,49, 
 投资所支付的现金(万元),62100,90454,48904,23974,16974,36600,27600,5000,5000,--,--,--,--,--,0,0,0,300,2979,300,300,--,--,--,--,--,--,--,--,--,150,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,5634,6174,--,--,15496,15465,--,--,14343,8,8,--,1217,1217,1217,1217,4941,--,--,--,--,--,--,--,--,--,--,--,--,13,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,18, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),65141,109265,64030,29444,19927,60450,47930,6952,5211,20003,4504,2424,1545,1886,2062,1594,1368,15088,12588,9327,9295,543,293,66,357,50,202,59,171,315,378,67, 
 投资活动产生的现金流量净额(万元),-631,-34208,-24459,-9971,-6564,-36333,-39899,-5916,-5211,-19979,-4316,-2424,-1545,-1690,-1867,-1394,-1199,-15083,-12588,-9323,-9295,-542,-293,-66,-353,-50,-202,-59,-170,-312,-378,-67, 
