 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),53699,25920,6964,39868,20808,11476,5334,44116,24176,25463,20924,11795, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1595,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),9086,2099,1216,3897,3733,2323,700,14058,5522,7994,6248,8692, 
 经营活动现金流入小计(万元),64379,28019,8181,43765,24541,13799,6034,58174,29697,33457,27171,20487, 
 购买商品、接受劳务支付的现金(万元),10874,7667,3286,9809,6677,3970,1481,6401,4696,5678,7742,4765, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8048,5449,2744,8400,6418,4493,2363,7578,5482,7198,6615,5575, 
 支付的各项税费(万元),5606,3707,840,4040,3232,2079,581,2792,2161,1723,1916,2157, 
 支付的其他与经营活动有关的现金(万元),36686,16132,6145,13684,7149,3861,2699,13618,5046,7652,8260,7465, 
 经营活动现金流出小计(万元),61215,32955,13016,35933,23476,14402,7125,30388,17386,22251,24533,19962, 
 经营活动产生的现金流量净额(万元),3165,-4936,-4835,7832,1065,-603,-1091,27785,12311,11206,2638,525, 
 收回投资所收到的现金(万元),--,2680,180,--,--,2000,--,--,--,350,--,--, 
 取得投资收益所收到的现金(万元),71,64,19,77,46,36,14,268,205,151,144,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,1,--,--,--,--,3,3,0,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),73,2747,200,77,46,2036,14,272,208,501,144,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13716,8334,4221,17163,13916,8622,4973,11867,9822,8935,12989,6874, 
 投资所支付的现金(万元),7320,--,--,680,3580,--,200,900,5400,--,1450,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
