 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),63350,243525,158143,103565,44572,187615,122291,75812,36792,176039,126597,85098,36629,190666,158337,112474,50258,219851,166401,102676,38755,189663,141890,99947,45065,220457,172105,121999,195408,97847,107724,80611, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5302,1209,596,1,1,234,78,72,60,101,99,64,56,154,142,109,83,260,169,64,78,214,198,188,13,373,398,305,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5442,5330,4030,4698,8920,12774,5326,5204,2166,10389,3358,1748,2639,8568,6222,1170,1393,7873,992,884,777,5121,736,438,213,429,631,60,1016,373,974,670, 
 经营活动现金流入小计(万元),74094,250063,162769,108264,53494,200623,127695,81088,39018,186528,130055,86909,39324,199388,164701,113754,51733,227984,167562,103623,39610,194999,142824,100573,45291,221259,173134,122364,196424,98220,108698,81281, 
 购买商品、接受劳务支付的现金(万元),50523,153346,102718,64806,33566,120086,93875,54786,27384,127928,83470,62396,28151,116107,98635,71150,29445,146957,103311,68812,30679,138616,104267,72901,30088,172908,130845,85167,146704,64654,73897,68115, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10839,39794,28846,19120,7852,29110,18685,10025,4777,18861,14053,9380,4714,18062,13478,8398,4501,14870,11100,7446,3021,11641,8912,6147,3028,12338,8323,5541,9066,3482,4758,3315, 
 支付的各项税费(万元),6083,12855,10693,6686,4049,12755,8298,5280,3615,19050,17532,11249,4934,20248,16319,11613,5520,16533,13058,8191,3213,14979,11195,7293,2235,13369,10491,7798,9404,5221,6691,2909, 
 支付的其他与经营活动有关的现金(万元),5686,26236,20255,12138,5681,30505,17476,7116,1997,19247,16054,8954,5735,16624,10293,6597,2741,8609,12615,9642,2795,7902,6591,4060,1737,11622,6223,4345,7117,2787,3346,2256, 
 经营活动现金流出小计(万元),73131,232231,162511,102750,51149,192457,138333,77207,37773,185086,131109,91979,43534,171041,138724,97759,42207,186969,140084,94092,39708,173137,130965,90401,37087,210237,155881,102851,172290,76145,88692,76596, 
 经营活动产生的现金流量净额(万元),963,17832,257,5515,2345,8166,-10638,3882,1245,1443,-1054,-5069,-4211,28347,25977,15995,9527,41015,27478,9532,-98,21861,11859,10172,8204,11022,17253,19513,24134,22075,20006,4685, 
 收回投资所收到的现金(万元),--,--,--,--,--,612,612,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3400,--,50,--, 
 取得投资收益所收到的现金(万元),--,--,0,--,--,549,--,--,--,--,--,--,--,450,450,450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,612,45,37,9,6312,1602,514,10,379,27,20,--,722,245,16,6,156,55,3,3,61,66,25,2,1105,165,283,563,--,7,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,450,960,822,--,5516,2760,6156,5448,13732,4829,1519,463,382,5283,688,497,500,4531,758,193,--,3902,661,167,1966,112,31,56,16,23,119, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1,1062,1005,859,9,12988,4974,6669,5459,14111,4856,1539,463,1554,5977,1154,503,656,4586,760,195,61,3968,685,169,3071,277,313,4019,16,80,122, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25143,93407,51710,39630,15876,18322,6048,4839,1506,12791,6928,4270,562,15300,3942,6921,2896,26400,21188,8639,1599,20211,14439,10595,7519,24861,17453,15223,23127,7450,9911,9534, 
 投资所支付的现金(万元),--,2512,0,0,0,--,--,16920,--,1570,1570,900,900,2838,1375,--,--,--,--,--,--,393,2336,--,--,1500,1500,1500,2500,1000,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,1390,--,--,--,37151,35126,--,--,--,--,--,--,--,--,--,--,3332,3332,1810,1810,2336,--,2336,--,--,--,--,1842,--,--,155, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25143,97309,51710,39630,15876,55472,41174,21759,1506,31361,8498,5170,1462,18138,5317,6921,2896,29732,24520,10449,3409,22940,16775,12931,7519,26361,18953,16723,27470,8450,9911,9689, 
 投资活动产生的现金流量净额(万元),-25142,-96247,-50705,-38771,-15867,-42484,-36200,-15089,3953,-17250,-3643,-3632,-1000,-16583,660,-5767,-2393,-29076,-19934,-9688,-3214,-22879,-12806,-12246,-7349,-23289,-18676,-16410,-23450,-8434,-9832,-9568, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,214676,214476,200,--,--,4800,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,200,--,--,--,--, 
 取得借款收到的现金(万元),44288,111055,73983,31227,--,38431,78746,20278,--,3335,3274,3199,2617,--,--,--,--,4426,4463,4486,1291,--,--,--,--,24000,24000,15000,18000,--,10000,8350, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5456,2810,2810,2810,--,--,35392,--,--,--,--,--,--,5000,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),49744,113865,76793,34037,0,38431,114138,20278,0,3335,3274,3199,2617,5000,0,0,0,4426,4463,4486,1291,0,0,0,0,238676,238476,15200,18000,0,14800,8350, 
 偿还债务支付的现金(万元),12780,46698,24990,1200,1200,33159,46690,--,--,--,--,--,--,4426,4426,--,--,8200,--,--,--,--,--,--,--,42000,42000,8300,5000,5000,13000,350, 
 分配股利、利润或偿付利息所支付的现金(万元),1502,14951,14322,13633,325,1238,858,435,10,21939,15930,15921,351,15532,15518,364,326,14565,14481,14400,65,14836,10300,5782,--,3485,1960,1688,15313,979,3720,4491, 
 其中：子公司支付给少数股东的股利、利润(万元),--,144,144,144,--,266,391,391,10,383,463,463,351,437,430,326,326,136,100,100,65,--,--,--,--,2275,950,950,2611,968,432,--, 
 支付其他与筹资活动有关的现金(万元),--,12756,14169,14338,--,--,52704,52704,--,2810,--,--,--,--,--,--,--,5000,8200,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),14282,74405,53481,29171,1525,34397,100252,53139,10,24749,15930,15921,351,19958,19944,364,326,27765,22681,14400,65,14836,10300,5782,0,45485,43960,9988,20313,5979,16720,4841, 
 筹资活动产生的现金流量净额(万元),35462,39460,23312,4866,-1525,4034,13886,-32860,-10,-21414,-12656,-12722,2266,-14958,-19944,-364,-326,-23338,-18218,-9914,1226,-14836,-10300,-5782,0,193191,194516,5212,-2313,-5979,-1920,3509, 
 汇率变动对现金及现金等价物的影响(万元),-6525,-6905,-5344,-2919,-723,5284,228,202,47,38,-909,-564,-652,-72,-160,-78,-146,-335,-486,-474,-48,-1,-9,240,1,-159,-145,-56,-54,-9,38,-0, 
 现金及现金等价物净增加额(万元),4758,-45860,-32480,-31310,-15770,-25000,-32724,-43867,5234,-37183,-18262,-21987,-3596,-3266,6533,9786,6662,-11734,-11159,-10545,-2133,-15856,-11256,-7616,856,180764,192947,8259,-1683,7654,8292,-1374, 
 加:期初现金及现金等价物余额(万元),51326,97186,97186,97186,97186,122186,122186,122186,122186,159369,159369,159369,159369,162634,162634,162634,162634,174369,174369,174369,174373,190225,190225,190225,190225,9461,9488,9461,11144,11144,2852,4226, 
 期末现金及现金等价物余额(万元),56085,51326,64706,65876,81416,97186,89462,78319,127420,122186,141107,137382,155773,159369,169168,172421,169296,162634,163210,163824,172239,174369,178969,182608,191080,190225,202435,17719,9461,18798,11144,2852, 
 净利润(万元),--,10429,--,3166,--,10091,--,4536,--,17850,--,14192,--,33302,--,19832,--,35650,--,17306,--,30158,--,18156,--,31011,--,--,22263,--,13350,7491, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3326,--,1304,--,2711,--,900,--,2611,--,1759,--,1845,--,426,--,688,--,423,--,219,--,419,--,503,--,--,101,--,258,291, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,11876,--,6594,--,11715,--,5844,--,11264,--,5456,--,10814,--,4861,--,8910,--,4216,--,7583,--,2915,--,5577,--,--,3523,--,2520,1591, 
 无形资产摊销(万元),--,567,--,246,--,572,--,252,--,577,--,237,--,569,--,267,--,541,--,217,--,371,--,176,--,335,--,--,295,--,165,114, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,--,14,--,--,--,6,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-22,--,21,--,-738,--,5,--,120,--,2,--,-226,--,-4,--,-8,--,-2,--,-1,--,-0,--,-83,--,--,115,--,6,3, 
 固定资产报废损失(万元),--,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2809,--,669,--,-864,--,-2177,--,-789,--,-3140,--,87,--,-3374,--,258,--,-2573,--,2,--,-2984,--,-1102,--,--,367,--,273,71, 
 投资损失(万元),--,-821,--,-413,--,-173,--,-70,--,-245,--,-165,--,-362,--,-211,--,-405,--,-225,--,-276,--,-134,--,-8,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-3529,--,-281,--,-468,--,-290,--,-451,--,-683,--,-244,--,-144,--,-266,--,-104,--,-95,--,-93,--,-94,--,--,-174,--,-232,-368, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6922,--,-3514,--,-8160,--,-8388,--,375,--,-4068,--,-4498,--,-1541,--,-12300,--,-6516,--,-271,--,643,--,-15403,--,--,-10101,--,-2846,-7479, 
 经营性应收项目的减少(万元),--,-23681,--,6349,--,-9320,--,-18375,--,-17859,--,-31212,--,-48543,--,-8162,--,-9088,--,-17633,--,-4723,--,-9511,--,-9830,--,--,787,--,-4750,-3634, 
 经营性应付项目的增加(万元),--,23766,--,-8626,--,2983,--,21645,--,-12010,--,12553,--,35604,--,3948,--,17037,--,14409,--,-11106,--,577,--,115,--,--,6956,--,11262,6605, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,-183,--,--,--,--,--,--,--,--,--,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,17832,--,5515,--,8166,--,3882,--,1443,--,-5069,--,28347,--,15995,--,41015,--,9532,--,21861,--,10172,--,11022,--,--,24134,--,20006,4685, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
