 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),51207,276729,139698,87452,42131,188450,133328,76873,36014,162787,108099,66466,29322,138021,96926,55604,23918,80076,50089,32842,12563,106538,72872,50506,25887,98226,66119,45153,20556,103138,55936,32443,14759,88120,41305,69556,89798,66258, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),78,--,--,--,--,--,638,452,223,--,1456,1201,778,--,3597,2639,1293,7115,5174,3476,1627,5105,3381,1902,875,48,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,264,264,264,--,--,--,--,--,428,428,428,428,170,--,--,--,--,0,33,0,0, 
 收到的其他与经营活动有关的现金(万元),4395,52649,12113,1430,1292,2316,2035,1860,1454,5556,5141,4900,4145,1180,1376,1328,503,1129,1211,1034,918,6412,6295,6278,6036,1363,423,371,250,1305,784,540,305,517,546,2179,1265,2696, 
 经营活动现金流入小计(万元),55680,329378,151811,88882,43423,190765,136001,79185,37691,168343,114696,72567,34245,139201,101900,59570,25713,88584,56738,37616,15108,118055,82548,58686,32798,100065,66970,45953,21234,104613,56720,32983,15064,88637,41852,71769,91062,68954, 
 购买商品、接受劳务支付的现金(万元),44245,243457,138860,79076,39117,189889,149953,92560,52653,151725,116482,72315,27301,122253,84023,55057,30036,70789,53354,30221,12327,83883,69504,51326,19927,107145,76257,53039,31034,105682,73469,44407,25168,79115,32440,63147,78068,64812, 
 客户贷款及垫款净增加额(万元),117,--,--,--,--,--,-2629,571,-27,--,-222,-472,-139,--,1331,1064,125,3053,1890,643,-335,27877,22917,11917,10894,19100,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
