 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),190601,140524,120156,259508,221337,167087,87096,523844,399222,347321,174200,456257,368378,292828,213282,595327,577843,349407,222450,502942,387222,236964,221495,749760,31997,22585,9111,39327,28121,18872,9747,34137,24985,16532,8448,38521,27593,18239,8931,42285,22799,15333,7418,38998,27272,11479,5943, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,1799,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),12513,7342,3285,8586,6537,637,326,25159,17010,13314,4599,9447,7270,4318,1936,19351,15673,12120,3157,51188,49864,30137,7590,54030,22,22,--,97,137,37,61,18,435,14,9,21,26,26,3,440,435,204,33,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),85457,63181,29770,99408,89054,49729,18998,104074,62984,59307,29815,33203,32428,25424,11341,62989,32254,11171,4254,70433,24428,18426,22787,29070,5306,2824,1447,8034,4298,2766,172,2587,4650,4388,1470,5826,8676,3399,2417,1237,8986,7461,3882,193,13472,2487,833, 
 经营活动现金流入小计(万元),288571,211047,153211,367503,316928,217454,106419,653076,479216,419942,208613,498907,408076,322571,226559,677666,625771,372698,229861,624563,461515,285527,251872,832860,37325,25431,10558,47457,32555,21675,9979,36741,30070,20934,9928,44369,36295,21664,11351,45761,32220,22998,11333,39190,40744,13966,6775, 
 购买商品、接受劳务支付的现金(万元),186556,129472,130652,230593,237519,130056,62364,375611,322734,311124,182211,381444,333642,272553,176091,418565,438079,273334,174545,453027,367032,226280,177162,607919,23406,16525,7091,25498,17515,12070,6381,21592,14138,8917,4814,23372,19612,12416,5402,34174,15006,9889,4477,31819,27465,9979,5746, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,79,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),30611,19519,9284,49533,37734,26984,12345,48531,33990,22318,14053,45174,34636,20957,9950,40214,31294,21480,11450,60334,38306,24404,10960,58342,2990,2241,1057,3895,2769,1884,1017,3122,2495,1660,956,3161,2660,1496,978,3284,2258,1423,789,1566,973,602,461, 
