 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),136176,81541,49495,158566,98096,61993,30281,145252,53855,108774,97539,70770,54104, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7250,5870,3100,6512,3918,2066,1116,5958,2023,4756,4264,2435,2185, 
 收到的其他与经营活动有关的现金(万元),2260,1294,372,2141,1501,492,507,1250,664,2481,932,1097,1357, 
 经营活动现金流入小计(万元),145686,88705,52967,167220,103516,64551,31903,152460,56543,116011,102735,74302,57646, 
 购买商品、接受劳务支付的现金(万元),70391,44659,22429,58334,40807,28224,17458,47538,18966,44015,36275,29209,21156, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),50508,34585,13625,56147,45324,30055,12060,50414,27395,43741,33717,24247,16500, 
 支付的各项税费(万元),14314,12437,7150,17980,12619,9240,5191,15603,6899,10430,10345,7579,5052, 
 支付的其他与经营活动有关的现金(万元),17848,9425,3972,21469,16694,10769,3747,19016,8879,17885,14337,13340,9552, 
 经营活动现金流出小计(万元),153061,101104,47177,153929,115443,78289,38456,132571,62139,116072,94675,74375,52260, 
 经营活动产生的现金流量净额(万元),-7375,-12399,5790,13291,-11927,-13738,-6553,19889,-5596,-60,8060,-73,5386, 
 收回投资所收到的现金(万元),118235,76055,35605,--,--,--,7,--,--,--,--,--,601, 
 取得投资收益所收到的现金(万元),640,273,78,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,4,4,6,5,36,2,17,1,18,36,4,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,289,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),118882,76333,35687,6,5,36,9,17,1,307,36,4,601, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5107,1643,844,4305,3691,2358,155,2233,717,3775,3055,4101,4518, 
 投资所支付的现金(万元),142635,98652,64762,10000,--,--,--,433,--,--,--,--,600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,2100,--,--,--,700,--,995,--,1054,2912, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),147742,100294,65605,16405,3691,2358,155,3367,717,4770,3055,5155,8030, 
 投资活动产生的现金流量净额(万元),-28861,-23962,-29919,-16399,-3686,-2322,-146,-3350,-716,-4463,-3020,-5151,-7428, 
 吸收投资收到的现金(万元),10,--,--,35300,82,82,--,--,--,--,--,--,5090, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,82,82,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,12061,8543,8043,2000,15000,7500,18430,12100,9400,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,211,194,--,400,--,--, 
 筹资活动现金流入小计(万元),10,0,0,47361,8625,8125,2000,15211,7694,18430,12500,9400,7090, 
 偿还债务支付的现金(万元),--,--,--,16561,8000,4500,3000,21430,6000,14500,11500,3000,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),1800,1800,-1,2073,1997,1908,56,637,358,1612,323,214,3172, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,499,499,569,629,499,45,42,334,114,400,--, 
 筹资活动现金流出小计(万元),1800,1800,499,19134,10566,7037,3554,22112,6400,16445,11937,3614,5172, 
 筹资活动产生的现金流量净额(万元),-1790,-1800,-499,28228,-1941,1088,-1554,-6901,1293,1985,563,5786,1918, 
 汇率变动对现金及现金等价物的影响(万元),-1,-2,-1,19,23,22,-19,44,-1,2,-38,-5,4, 
 现金及现金等价物净增加额(万元),-38027,-38163,-24628,25138,-17531,-14950,-8272,9682,-5020,-2537,5566,557,-120, 
 加:期初现金及现金等价物余额(万元),47353,47353,47353,22214,22214,22214,22214,12532,12532,15070,9504,8947,9067, 
 期末现金及现金等价物余额(万元),9325,9190,22725,47353,4683,7264,13943,22214,7512,12532,15070,9504,8947, 
