 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),41082,26720,13752,45793,33588,22526,11864,43999,30992,19923,10001,53333,40670,26594,13525,61416,44314,30901,16124,67377,46067,30286,13821,66612,45216,29545,14365,51495,30039,20419,10411,34521,19362,12792,4700,48499,28635,21029,60284,51003,27209, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到的税费返还(万元),1129,917,568,1496,1239,943,949,1329,1174,843,425,3008,1572,874,395,1048,784,468,151,1008,875,226,--,461,461,246,136,1058,252,208,191,355,398,161,41,1924,1531,1346,388,102,--, 
 收到的其他与经营活动有关的现金(万元),1427,1247,329,3673,2235,1678,385,2623,2145,1028,412,3297,2855,2098,605,3270,4051,2690,372,4456,3573,2596,942,1950,2181,1689,927,3497,3376,1892,1558,2266,3633,2445,2761,1172,1193,2715,514,724,233, 
 经营活动现金流入小计(万元),43638,28885,14648,50962,37061,25147,13198,47951,34311,21794,10838,59638,45098,29566,14525,65733,49149,34059,16646,72841,50515,33109,14763,69023,47858,31480,15428,56049,33667,22520,12160,37142,23393,15397,7502,51595,31359,25090,61186,51828,27442, 
 购买商品、接受劳务支付的现金(万元),30435,18939,7722,24195,16260,10355,4694,27834,17789,11906,6223,34678,28799,18241,9080,35013,26815,19576,10545,35639,27857,17361,9167,33629,23882,13917,7896,32296,20215,15268,8389,17037,11691,8163,4430,31014,16773,10656,38705,42603,19471, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10561,7026,3821,12583,9489,6493,3473,13393,10253,7219,4044,14695,11089,7497,4139,14369,10646,7254,3928,13362,10189,6854,3740,12365,9405,6188,3454,9244,6917,4665,2310,6525,4103,2700,1452,5204,3876,2598,4806,3784,2396, 
 支付的各项税费(万元),3021,2294,1408,4470,3273,2949,2194,3276,2403,2003,1484,3844,3414,2436,1420,4578,3576,2572,1435,5145,3641,3150,2184,3308,2600,1323,759,3904,3307,1937,1070,4938,3668,3103,1370,6576,5835,4322,5892,4079,1721, 
 支付的其他与经营活动有关的现金(万元),8726,5533,3242,7233,7624,5628,2919,8834,7806,4678,2229,10246,8509,5719,2825,9263,8815,5731,3090,10331,6674,5028,2899,11487,9171,6520,3377,8176,7302,3251,2329,6172,4663,3619,1949,4376,5832,5925,6017,3206,2161, 
 经营活动现金流出小计(万元),52742,33792,16192,48480,36647,25425,13280,53336,38251,25805,13980,63462,51812,33893,17465,63223,49851,35133,18998,64476,48361,32393,17990,60789,45058,27949,15486,53621,37742,25121,14099,34672,24124,17584,9201,47169,32315,23501,55420,53672,25750, 
