 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),271817,852070,630815,418341,200907,805674,556764,351054,160583,347154,157112,98419,50071,168133,136930,86547,31665,155622,116554,80470,25926,111541,80960,50290,24111,146155,119743,90962,48270,174603,136381,99193,52746,105972,21232,52287,61419, 
 客户存款和同业存放款项净增加额(万元),1777,--,--,--,461,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,-10200,--,--,--,5200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),1066,11327,9583,8979,6694,10493,6627,4065,1550,5856,3317,1922,829,2443,1857,1209,506,1151,663,191,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,580,5,5,--,--,180,182,180,2750,1200,1149,--,1749,13,13,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),19138,19827,17950,12590,12573,18098,24905,21157,3317,12447,6816,5138,1088,6166,5628,1920,468,3436,2969,3753,1696,10163,6760,3299,1928,6407,6502,5486,4771,1157,585,1587,89,1176,439,8137,2882, 
 经营活动现金流入小计(万元),293798,873604,658352,439914,220635,839466,588477,376458,165630,368207,168446,106628,51988,178492,144429,89689,32651,160208,120186,84414,27623,121703,87720,53589,26040,152562,126245,96448,53041,175759,136966,100780,52834,107148,21672,60425,64301, 
 购买商品、接受劳务支付的现金(万元),130665,371608,290098,197988,111087,341203,232247,145545,74763,239072,149040,97623,51385,195305,149478,87892,44135,109809,76865,46970,16512,108986,76610,58934,36884,135025,105560,75655,31327,148035,112511,75274,35962,66620,10514,39383,40049, 
 客户贷款及垫款净增加额(万元),23081,28544,53674,60318,107460,23372,69540,38479,30254,9511,32651,9876,1118,3283,1467,4146,2315,10278,10390,7950,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),9,280,279,216,130,313,2,1,1,2,1,1,0,1,1,1,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),25541,74054,56676,40471,19169,59128,46396,33635,19086,24054,13017,8693,4649,16116,12198,8274,4237,14240,10389,6587,3111,9721,6762,4232,1954,8660,6463,4192,2024,7823,5978,3707,1940,6626,1394,4217,3927, 
 支付的各项税费(万元),33289,140783,113843,77129,29670,137321,101061,64092,23694,29800,6850,4020,1482,7335,5017,2685,645,9408,6924,4938,2414,8555,6547,4971,929,17547,15701,13174,5536,14615,12190,8265,3071,8036,1150,7873,6454, 
 支付的其他与经营活动有关的现金(万元),23656,55257,33645,23256,9550,41352,18002,19069,12111,22546,8612,10079,2291,12644,9379,6299,4813,14367,14441,6175,3238,13055,6024,8155,2185,5832,4825,2889,1028,8187,4546,3181,5792,6156,4669,4201,10203, 
 经营活动现金流出小计(万元),236241,670526,548216,399378,277066,602689,467248,300822,159908,324985,210172,130292,60926,234686,177540,109296,56146,158101,119009,72621,25275,140317,95944,76293,41953,167063,132549,95909,39915,178660,135226,90427,46766,87437,17727,55673,60633, 
 经营活动产生的现金流量净额(万元),57557,203078,110136,40536,-56430,236777,121229,75636,5722,43222,-41726,-23664,-8938,-56193,-33111,-19607,-23495,2107,1177,11793,2347,-18613,-8224,-22703,-15913,-14501,-6303,539,13126,-2900,1741,10353,6068,19711,3945,4752,3668, 
 收回投资所收到的现金(万元),136048,878136,612131,278760,70000,573820,434620,339020,142870,121430,--,--,--,--,--,--,--,--,--,--,--,--,37500,18000,--,--,--,--,--,--,--,--,--,0,0,0,89, 
 取得投资收益所收到的现金(万元),340,4035,2768,1029,315,1737,1089,868,217,244,--,--,--,--,--,--,--,240,240,240,183,734,422,182,--,--,--,--,--,--,--,--,--,37,0,3,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1002,283,1,--,--,276,273,234,234,266,--,--,--,2,1,1,1,1093,861,28,24,551,216,32,3,188,136,136,10,444,310,239,89,183,34,53,47, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),2,--,--,--,34890,--,--,--,--,1744,1391,1391,162,996,759,2233,--,1220,1085,2305,1036,--,--,--,--,347,--,689,689,--,--,23,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),137393,882455,614900,279789,105206,575833,435982,340123,143322,123684,1391,1391,162,998,760,2235,1,2553,2187,2573,1244,1285,38138,18214,3,535,136,825,699,444,310,263,89,219,34,56,138, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10423,45477,21664,5831,3742,16425,8788,4488,2342,19384,12774,9596,4933,32353,30397,20496,12871,47516,43461,30629,13642,45580,28265,14196,7115,22386,15905,10232,3880,16609,11529,4204,2019,20660,6502,4585,2180, 
