 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),33496,21283,10354,40767,25031,19005,7899,36994,23191,12406,6628,32137,16784,8806,2645,30412,14864,9633,3094,25309,4982,4034,3350,29277,14483,8372,2466,31371,11853,4994,2572,16583,10517,5762,15520,6782,11031,9341, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的税费返还(万元),52,52,--,54,285,210,40,89,102,21,8,160,139,88,41,166,118,39,18,174,126,120,66,33,17,7,--,--,--,--,--,--,0,--,1,0,--,--, 
 收到的其他与经营活动有关的现金(万元),5689,8331,3356,908,6872,4766,2420,431,8032,5765,880,640,1932,1224,478,872,2458,1671,935,247,880,498,267,553,2800,1368,242,280,277,42,187,247,215,117,231,145,2004,162, 
 经营活动现金流入小计(万元),39237,29666,13710,41729,32189,23980,10359,37514,31326,18192,7515,32937,18855,10119,3164,31449,17440,11342,4047,25730,5988,4651,3683,29864,17300,9747,2707,31651,12130,5036,2759,16829,10732,5879,15753,6927,13034,9503, 
 购买商品、接受劳务支付的现金(万元),36412,30757,13917,30186,21222,12817,5183,25276,14857,9878,5950,28405,15997,11218,6495,22712,16077,9309,6206,19484,10246,6342,2254,27282,19416,12452,4619,17667,9194,5698,3498,10992,8517,5714,9968,6465,9818,6461, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),3373,2331,1294,4475,3364,2346,1320,4254,3115,2110,1118,2654,1904,1293,701,2201,1623,1124,602,1974,1467,934,500,1635,1402,978,296,608,414,268,146,515,375,244,260,151,221,114, 
 支付的各项税费(万元),5070,4524,3561,2665,1990,1422,1037,3652,2350,1131,505,1620,1350,1092,516,2798,1511,1181,458,1754,1494,1056,548,4041,3338,3072,2710,1772,962,729,470,2041,1637,1263,808,486,1012,819, 
 支付的其他与经营活动有关的现金(万元),15093,12960,5400,9805,11310,9692,3044,6333,12536,8946,2831,3118,3681,1668,587,2383,3436,2350,1435,2561,2380,1351,726,2361,3433,2346,533,1666,823,549,345,1076,908,751,1007,670,825,920, 
 经营活动现金流出小计(万元),59948,50572,24172,47131,37887,26277,10583,39515,32857,22064,10404,35797,22932,15271,8298,30095,22646,13964,8701,25772,15587,9683,4028,35318,27589,18849,8158,21713,11393,7244,4459,14624,11438,7971,12043,7772,11875,8314, 
 经营活动产生的现金流量净额(万元),-20711,-20906,-10462,-5402,-5698,-2296,-224,-2001,-1531,-3871,-2889,-2860,-4077,-5153,-5134,1355,-5206,-2622,-4654,-42,-9599,-5032,-346,-5455,-10289,-9102,-5450,9938,737,-2208,-1700,2206,-706,-2092,3710,-845,1160,1189, 
 收回投资所收到的现金(万元),385,--,--,1115,--,--,--,3000,2000,2000,--,5000,5000,5000,5000,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,1000,1000,1000,--,0,1200,442, 
 取得投资收益所收到的现金(万元),--,--,--,8,--,--,--,11,7,7,--,275,275,275,275,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,4,4,4,--,0,4,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3920,3920,3920,100,3,3,--,10,10,10,10,--,--,--,--,111,14,14,14,--,--,--,--,47,8,0,--,24,24,--,--,--,0,--,--,0,274,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 投资活动现金流入小计(万元),4305,3920,3920,1223,3,3,0,3021,2017,2017,10,5275,5275,5275,5275,111,14,14,14,0,0,0,0,47,8,0,0,24,24,0,0,1004,1004,1004,0,0,1478,443, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),65,40,11,879,106,37,6,620,519,446,241,549,169,50,21,1843,970,738,671,2728,1961,1493,852,4311,2634,1668,854,4028,2802,1807,264,940,635,261,3,1,89,19, 
 投资所支付的现金(万元),256,--,1800,2477,1633,1633,271,3745,2871,2871,25,125,3380,--,--,5000,5600,5000,5000,--,--,--,--,--,6000,6000,6000,--,--,--,--,1000,1000,1000,--,0,1200,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,126,3255,--,--,--,--,--,--,--,--,--,--,--,4873,--,0,--,--,--,--,--,--,0,--,--,0,--,60, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,--,--,--,--,--,--,0,--,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 投资活动现金流出小计(万元),321,40,1811,3356,1743,1670,277,4365,3390,3317,392,3930,3549,50,21,6843,6570,5738,5671,2728,1961,1493,852,9184,8635,7668,6854,4028,2802,1807,264,1940,1635,1261,3,1,1289,79, 
 投资活动产生的现金流量净额(万元),3984,3880,2109,-2132,-1740,-1667,-277,-1344,-1373,-1300,-382,1345,1726,5225,5254,-6731,-6556,-5724,-5657,-2728,-1961,-1493,-852,-9137,-8627,-7668,-6854,-4004,-2779,-1807,-264,-936,-631,-257,-3,-1,189,364, 
 吸收投资收到的现金(万元),180,157,1800,3037,3017,--,--,351,174,174,--,1167,152,152,--,1248,1213,529,529,--,--,--,--,--,--,0,--,--,--,--,--,40012,0,--,1940,1000,--,248, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,100,--,--,--,351,174,174,--,1015,--,--,--,35,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得借款收到的现金(万元),9000,9000,3000,13600,2000,2000,--,5000,--,--,--,2000,--,--,--,--,--,--,--,--,--,--,--,1000,1000,1000,--,--,--,--,--,--,0,--,300,0,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,3300,--,--,--,--,--,--,--,--,296,275,248,181,304,278,206,206,302,262,262,246,499,--,0,--,988,--,--,--,55,0,--,--,0,--,--, 
 筹资活动现金流入小计(万元),9180,9157,8100,16637,5017,2000,0,5351,174,174,0,3463,427,401,181,1552,1491,735,735,302,262,262,246,1499,1000,1000,0,988,0,0,0,40067,0,0,2240,1000,0,248, 
 偿还债务支付的现金(万元),2500,2400,100,5000,2000,2000,--,2000,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,3300,2300,2300,--,--,--,--,--,300,300,300,--,0,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1022,811,197,1110,994,940,55,1779,1725,733,8,1673,1670,1670,--,1661,1661,1654,--,1105,1105,1105,1,1172,1046,1030,994,--,--,--,--,5,5,5,4300,2250,23,10, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,13,13,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,10, 
 支付其他与筹资活动有关的现金(万元),50,50,3300,--,--,--,--,--,--,--,--,38,38,38,--,4,--,--,--,--,--,--,--,--,7,7,7,--,--,--,--,--,0,--,--,0,--,--, 
 筹资活动现金流出小计(万元),3571,3261,3597,6110,2994,2940,55,3779,2225,1233,508,1711,1708,1708,0,1666,1661,1654,0,1105,1105,1105,1,4472,3353,3337,1000,0,0,0,0,305,305,305,4300,2250,23,10, 
 筹资活动产生的现金流量净额(万元),5608,5896,4503,10527,2024,-940,-55,1572,-2051,-1059,-508,1753,-1280,-1307,181,-113,-170,-919,735,-803,-843,-843,245,-2973,-2353,-2337,-1000,988,0,0,0,39762,-305,-305,-2060,-1250,-23,238, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
