 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),248082,162335,103796,44145,218223,136417,88662,39240,164160,103400,63018,30530,142983,92448,58836,28935,129035,82019,48766,23768,106028,66850,42090,20328,88742,59062,36364,17646,92773,57638,37271,21691,65714,41272,24571,54993,32735,55212,43065, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),9726,7780,4587,1959,7650,4432,2329,91,2567,2157,900,168,2448,2299,1617,791,2631,2240,1167,543,4939,3160,1548,698,4003,2568,1486,1310,4109,2161,783,710,2016,1209,680,1286,901,1484,1404, 
 收到的其他与经营活动有关的现金(万元),10077,10479,4532,1905,13911,10596,7502,3512,7694,5083,3530,829,7354,5267,2765,1533,4696,3177,2176,1057,4794,3751,1989,984,5590,3919,2975,689,2832,1116,673,497,1163,196,175,397,290,122,324, 
 经营活动现金流入小计(万元),267885,180594,112915,48009,239785,151445,98493,42843,174421,110640,67447,31528,152786,100014,63217,31259,136362,87437,52110,25368,115761,73762,45627,22011,98335,65549,40824,19645,99714,60915,38727,22898,68892,42677,25426,56675,33926,56819,44792, 
 购买商品、接受劳务支付的现金(万元),205537,155244,113521,54547,136483,98105,69178,29341,111587,82667,58140,28663,88444,66616,47112,23214,86399,62390,44977,26169,71483,48821,30824,17441,66343,49189,36190,21069,79163,59067,38892,24507,49748,37467,22956,38459,25145,40050,35547, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),29408,22635,15846,8768,26312,19623,13398,6658,21055,15716,11044,6267,17738,13241,8973,5130,16894,12721,8763,4928,14080,10446,7000,3844,11484,8719,6043,2516,9705,7189,4893,1652,6179,4076,2930,4694,3510,4581,3031, 
 支付的各项税费(万元),17711,14624,11728,5044,12895,9153,5444,3061,10885,8105,5574,2567,7484,5393,4066,2119,6206,5544,4281,2818,5651,3868,3192,1025,3753,3007,2007,1071,3977,2998,2202,1115,2628,1970,1419,2202,1790,1039,560, 
 支付的其他与经营活动有关的现金(万元),24198,18863,12705,4071,24146,21571,13433,7136,19052,15125,10027,5034,15511,11715,7891,2970,13129,10576,7252,3976,13402,10050,6544,3451,11246,8841,6327,2750,7840,5550,4398,2576,5819,4148,2310,3978,3969,3372,3224, 
 经营活动现金流出小计(万元),276854,211366,153799,72431,199836,148451,101453,46196,162579,121614,84785,42531,129177,96965,68042,33433,122629,91231,65272,37891,104615,73185,47560,25761,92825,69757,50566,27406,100686,74804,50384,29849,64373,47661,29616,49334,34414,49042,42362, 
 经营活动产生的现金流量净额(万元),-8969,-30772,-40884,-24421,39949,2994,-2961,-3353,11842,-10974,-17338,-11003,23609,3049,-4825,-2174,13733,-3794,-13163,-12523,11146,577,-1933,-3750,5509,-4208,-9742,-7761,-972,-13888,-11657,-6951,4518,-4984,-4189,7342,-488,7776,2431, 
 收回投资所收到的现金(万元),74300,74335,71300,50300,151800,134669,100800,57900,209140,155335,119185,74153,221026,175787,80648,26400,102903,66503,54903,10914,46042,12000,1000,--,--,--,--,--,650,650,650,650,--,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),1135,964,1154,592,1273,1049,799,312,1555,1058,850,521,2908,2509,1397,233,1602,1138,1051,108,1043,281,128,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,--,-247,24,24,24,--,0,--,--,--,--,--,--,--,--,20,11,11,--,1,1,--,--,30,30,17,8,8,8,8,8,--,0,0,6,0,0,332, 
 处置子公司及其他营业单位收到的现金净额(万元),1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),75460,75300,72207,50916,153098,135743,101599,58212,210695,156393,120035,74674,223934,178296,82045,26633,104526,67652,55965,11022,47086,12282,1128,0,30,30,17,8,658,658,658,658,0,0,0,6,0,0,332, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16419,14276,10773,8736,17280,9719,6714,2161,4024,2462,1962,859,3753,2405,1337,575,5585,4679,2598,1744,16149,14791,5420,2977,13154,9938,5866,3050,11498,9369,5683,3411,4866,2441,1559,3583,2881,3476,4990, 
 投资所支付的现金(万元),28909,14000,11030,14347,159338,99038,76100,45100,198867,140379,99162,48212,236604,175951,71817,24000,117128,61253,49653,6953,87992,49542,43500,--,--,--,--,--,438,438,--,--,650,0,0,0,0,583,375, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),3301,3331,3301,--,--,--,--,--,--,--,--,--,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,414,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),48629,31607,25104,23083,176618,108758,82814,47261,203306,142841,101124,49071,240430,178356,73154,24575,122713,65932,52251,8697,104141,64333,48920,2977,13154,9938,5866,3050,11936,9807,5683,3411,5516,2441,1559,3583,2881,4060,5365, 
 投资活动产生的现金流量净额(万元),26831,43693,47103,27833,-23521,26985,18785,10951,7389,13552,18911,25603,-16496,-59,8891,2058,-18187,1720,3714,2325,-57055,-52051,-47791,-2977,-13125,-9908,-5849,-3042,-11278,-9149,-5025,-2754,-5516,-2441,-1559,-3577,-2881,-4060,-5033, 
 吸收投资收到的现金(万元),--,--,--,--,7494,9624,--,--,--,10500,--,--,400,--,--,--,--,--,--,--,2586,--,--,--,--,--,--,--,2263,2263,1200,1200,89343,300,300,1380,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,10500,--,--,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2263,2263,1200,1200,300,0,300,0,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,4000,4000,4969,4692,7420,4356, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),359,279,279,--,5,5,5,--,10719,219,45,45,114,114,114,71,61,--,--,4,105,2671,85,--,140,55,55,41,915,802,765,588,3764,2222,1364,908,0,667,840, 
 筹资活动现金流入小计(万元),359,279,279,0,7498,9629,5,0,10719,10719,45,45,514,114,114,71,61,0,0,4,2691,2671,85,0,140,55,55,41,3178,3064,1965,1788,98107,6522,5664,7257,4692,8087,5196, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,2000,5130,2130,2130,4195,3194,8064,2465, 
 分配股利、利润或偿付利息所支付的现金(万元),11666,11630,11597,32,9045,9013,8981,32,7529,7403,7393,--,4366,4322,4322,--,2074,2054,2054,--,3101,3039,3039,--,3450,3450,3433,--,3455,3455,3455,5,148,71,26,141,81,1049,137, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5971,1891,524,4,276,54,--,--,254,154,135,--,206,163,43,43,61,44,27,--,53,38,38,38,270,164,94,67,365,412,397,255,3527,2313,998,1476,16,1021,387, 
 筹资活动现金流出小计(万元),17637,13520,12121,36,9320,9067,8981,32,7783,7557,7528,0,4573,4485,4365,43,2136,2098,2081,0,3154,3078,3078,38,3720,3614,3527,67,5820,5867,5852,2260,8805,4514,3154,5812,3292,10134,2990, 
 筹资活动产生的现金流量净额(万元),-17278,-13241,-11842,-36,-1822,562,-8976,-32,2936,3162,-7483,45,-4059,-4371,-4251,28,-2074,-2098,-2081,4,-463,-407,-2993,-38,-3580,-3560,-3472,-26,-2642,-2803,-3887,-472,89302,2009,2510,1445,1401,-2047,2207, 
 汇率变动对现金及现金等价物的影响(万元),236,-155,-249,-203,180,88,-364,-85,101,38,30,-4,54,35,2,8,-96,90,96,23,-92,-60,-60,-9,-34,-15,-8,-4,-26,-18,-9,8,-11,-4,-2,0,0,-4,-2, 
 现金及现金等价物净增加额(万元),819,-475,-5873,3173,14786,30629,6484,7481,22268,5779,-5881,14641,3108,-1347,-183,-81,-6624,-4083,-11433,-10171,-46465,-51941,-52777,-6775,-11230,-17691,-19071,-10832,-14918,-25859,-20578,-10169,88293,-5420,-3241,5210,-1969,1666,-398, 
 加:期初现金及现金等价物余额(万元),57986,57986,57986,58360,43199,43199,43199,43199,20931,20931,20931,20931,17823,17823,17823,17823,24447,24447,24447,24447,70912,70912,70912,70912,82141,82141,82141,82141,97060,97060,97060,97059,8767,8767,8767,3557,3557,1891,2289, 
 期末现金及现金等价物余额(万元),58805,57511,52113,61533,57986,73828,49684,50681,43199,26710,15050,35572,20931,16476,17640,17743,17823,20364,13014,14276,24447,18971,18135,64137,70912,64450,63071,71309,82141,71201,76481,86890,97060,3347,5526,8767,1588,3557,1891, 
 净利润(万元),23156,--,15434,--,37146,--,14742,--,30015,--,11526,--,23052,--,7940,--,15137,--,6062,--,12971,--,4517,--,9167,--,3843,--,8439,--,3673,--,7818,0,3590,6144,0,4191,3337, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 资产减值准备(万元),11181,--,1032,--,4420,--,1985,--,2945,--,1171,--,1675,--,324,--,1702,--,780,--,1004,--,109,--,592,--,261,--,396,--,151,--,240,0,12,111,0,84,126, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5148,--,2278,--,3756,--,1784,--,3398,--,1676,--,3126,--,1551,--,2969,--,1595,--,2313,--,959,--,1789,--,909,--,1570,--,744,--,1316,0,613,864,0,598,546, 
 无形资产摊销(万元),293,--,130,--,232,--,94,--,190,--,95,--,195,--,98,--,196,--,98,--,187,--,91,--,144,--,69,--,135,--,65,--,127,0,63,118,0,117,56, 
 长期待摊费用摊销(万元),97,--,43,--,174,--,84,--,153,--,76,--,115,--,47,--,7,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,2, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,-0,--,--,--,0,--,--,--,--,--,-0,--,33,--,37,--,4,--,-12,--,-11,--,7,--,3,--,1,0,0,0,0,0,-1, 
 固定资产报废损失(万元),76,--,22,--,31,--,12,--,55,--,3,--,20,--,8,--,49,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,81,0,0,0, 
 公允价值变动损失(万元),621,--,454,--,--,--,--,--,--,--,0,--,-58,--,-58,--,175,--,317,--,-111,--,0,--,-6,--,90,--,-12,--,--,--,--,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 财务费用(万元),256,--,64,--,-12,--,64,--,42,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,5,--,5,--,148,0,26,141,0,249,137, 
 投资损失(万元),-358,--,-1137,--,-1238,--,-790,--,-1531,--,-826,--,-2867,--,-1397,--,-1602,--,-1051,--,-1043,--,-128,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 递延所得税资产减少(万元),-1472,--,-535,--,-2041,--,-555,--,-77,--,18,--,-623,--,-65,--,206,--,-92,--,-614,--,-75,--,4,--,-148,--,-289,--,-135,--,-159,0,-49,-23,0,-34,-30, 
 递延所得税负债增加(万元),12,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,-18,--,-18,--,17,--,-0,--,-1,--,-2,--,2,--,--,--,--,0,0,0,0,-3,-59, 
 存货的减少(万元),6212,--,-18686,--,-9699,--,-6433,--,-4026,--,-514,--,-1648,--,3525,--,-784,--,26,--,-9553,--,-3745,--,-4701,--,-2751,--,-3897,--,-4122,--,-2936,0,-1220,-1633,0,2724,-3566, 
 经营性应收项目的减少(万元),-883,--,-23487,--,-60353,--,-20506,--,-13643,--,-12585,--,-13837,--,-677,--,-6652,--,-2325,--,-18795,--,-1485,--,-8832,--,-4748,--,-6801,--,-9305,--,-5636,0,-819,-490,0,-2713,-3476, 
 经营性应付项目的增加(万元),-53307,--,-16495,--,67532,--,6561,--,-5676,--,-17978,--,14458,--,-16121,--,2348,--,-18587,--,24733,--,-2179,--,7365,--,-7252,--,-527,--,-2737,--,3599,0,-6406,2027,0,2563,5358, 
