 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),34227,20218,9883,49929,35681,26611,13681,34095,35855,16892,36794,29880,23952, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,3,--,3,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7686,112,1246,87,418,18,1976,433,151,15,245,110,18, 
 经营活动现金流入小计(万元),41914,20330,11129,50019,36099,26632,15657,34528,36007,16907,37039,29990,23970, 
 购买商品、接受劳务支付的现金(万元),40443,27672,14319,38540,26646,18174,12031,24942,34141,20933,30715,25955,23756, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4099,3204,1997,4046,3171,2289,1352,3989,3113,1689,2032,1360,737, 
 支付的各项税费(万元),1242,1056,413,2504,2180,1588,236,2081,2385,1576,1701,1382,1016, 
 支付的其他与经营活动有关的现金(万元),10696,1297,1751,3869,4129,1703,3347,2446,2554,934,2146,1430,1261, 
 经营活动现金流出小计(万元),56480,33229,18481,48958,36126,23753,16966,33457,42193,25131,36594,30127,26770, 
 经营活动产生的现金流量净额(万元),-14566,-12900,-7352,1060,-27,2878,-1309,1071,-6186,-8224,445,-137,-2800, 
 收回投资所收到的现金(万元),9000,3000,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),51,10,--,--,--,--,--,--,27,--,193,15,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),26,9,--,3,3,0,0,9,6,3,1,20,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,48, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1000,1000,1000,18,--,200,200,2525,4423,9190, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9077,3019,0,1003,1003,1000,18,9,233,203,2719,4458,9240, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1807,829,510,261,202,151,288,1357,480,243,448,162,391, 
 投资所支付的现金(万元),15375,9000,--,1956,1956,1956,570,594,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,208,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,2000,--,--,--,1000,1000,2181,4207,9870, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),17182,9829,510,2217,4158,2107,858,1951,1688,1243,2629,4369,10261, 
 投资活动产生的现金流量净额(万元),-8105,-6810,-510,-1214,-3156,-1107,-840,-1942,-1455,-1040,91,89,-1021, 
 吸收投资收到的现金(万元),26715,27850,26715,--,--,--,--,--,--,--,8400,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),17900,8600,8600,13400,9900,3900,3900,10900,9100,1600,9050,8250,9000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3735,--,1135,--,--,--,862,1950,1590,700,3079,4663,9635, 
 筹资活动现金流入小计(万元),48350,36450,36450,13400,9900,3900,4762,12850,10690,2300,20529,12913,18635, 
 偿还债务支付的现金(万元),10900,7900,5400,11600,9100,4100,4100,8400,6750,750,9800,7750,3650, 
 分配股利、利润或偿付利息所支付的现金(万元),629,415,196,664,500,340,174,725,531,232,465,521,302, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2555,920,--,--,--,--,450,1950,1590,700,3079,4663,9635, 
 筹资活动现金流出小计(万元),14084,9235,5596,12264,9600,4440,4724,11075,8871,1682,13344,12934,13587, 
 筹资活动产生的现金流量净额(万元),34266,27215,30854,1136,300,-540,38,1775,1819,618,7185,-21,5048, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),11595,7506,22992,983,-2882,1231,-2112,904,-5823,-8646,7720,-69,1226, 
 加:期初现金及现金等价物余额(万元),5971,5971,--,4988,4988,4988,--,4084,9907,9907,2187,2256,1030, 
 期末现金及现金等价物余额(万元),17565,13477,--,5971,2105,6219,--,4988,4084,1261,9907,2187,2256, 
 净利润(万元),--,3051,--,5304,--,1512,--,4886,5263,1552,4881,3358,1615, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-116,--,264,--,81,--,221,391,142,-45,-35,113, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,223,--,428,--,213,--,357,323,160,272,213,177, 
 无形资产摊销(万元),--,1,--,2,--,1,--,2,2,1,2,2,1, 
 长期待摊费用摊销(万元),--,92,--,164,--,96,--,70,18,10,18,18,12, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,1,--,1,--,9,2,0,6,-14,1, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,415,--,666,--,337,--,678,474,203,341,455,266, 
 投资损失(万元),--,-21,--,11,--,3,--,8,--,0,0,0,-30, 
 递延所得税资产减少(万元),--,29,--,-18,--,-3,--,-1,-12,-19,-56,59,-17, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-15039,--,-9894,--,5238,--,-14107,-9451,-4178,-4408,-5691,-7312, 
 经营性应收项目的减少(万元),--,3561,--,-371,--,-982,--,1151,-7602,-4019,-3503,-242,-196, 
 经营性应付项目的增加(万元),--,-5093,--,4505,--,-3618,--,7797,4406,-2076,2938,1741,2571, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-12900,--,1060,--,2878,--,1071,-6186,-8224,445,-137,-2800, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17565,13477,--,5971,2105,6219,--,4988,4084,1261,9907,2187,2256, 
 现金的期初余额(万元),5971,5971,--,4988,4988,4988,--,4084,9907,9907,2187,2256,1030, 
