 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),2447392,1328490,715820,307498,1955103,1467737,1035188,484621,3039828,1981503,1162882,399411,1619907,1126409,822860,222613,1794928,1268902,718996,214312,1719957,1298966,684066,293132,1788486,924825,494030,174778,1445565,1111434,809551,469649,1427586,565771,330013,137943,748829,403550,210396,119786,315344,239208,206265,165573,402790,282521,237195,35878,374047,64444,38628,13128, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,5912,70,--,--,--,--,--,--,522,522,351,351,3566,--,--,--,628,--,--,--,73,--,--,--,39,--,--,--,0,11,9,9,0,--,0,--,0,900,900,0, 
 收到的其他与经营活动有关的现金(万元),222098,206507,160137,143951,229948,154108,97265,57119,207478,188252,62443,26958,167706,168278,50705,15138,113878,114590,51574,35328,39379,49895,28758,20788,40534,106424,47825,23874,76782,53148,37152,25462,157299,159901,128561,72906,341516,97413,32909,21327,40269,26104,17946,8541,63816,214846,39221,21420,96920,55018,52973,54048, 
 经营活动现金流入小计(万元),2669490,1534997,875957,451449,2185051,1621845,1132453,541741,3247306,2169755,1225325,426368,1793525,1294757,873564,237752,1908806,1383492,770570,249639,1759859,1349384,713175,314270,1832587,1031249,541856,198652,1522976,1164582,846703,495110,1584957,725673,458574,210849,1090384,500964,243306,141112,355613,265322,224221,174123,466606,497367,276416,57298,470967,120362,92501,67176, 
 购买商品、接受劳务支付的现金(万元),2774531,1847462,1354458,1017455,2155611,1432200,459715,196018,851888,661199,426977,343108,2312787,1979224,598936,432864,1467603,1164976,698388,355921,1609664,1040904,356276,211215,1672607,925141,429039,163917,1231079,840288,431951,290143,1397089,1093142,960545,200088,809909,283263,181087,88007,651551,342628,294535,136282,295483,201039,133950,89500,310282,238209,191401,60787, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),99813,77228,54476,31057,97490,78088,48559,30538,85304,67067,41710,25211,76836,58679,36524,20468,66045,48044,32005,16790,59123,44736,29839,14567,54612,41201,25402,13018,43320,31764,23520,9137,30366,21742,16704,8478,24191,18346,13204,5839,22416,17061,12428,5127,14628,10918,7582,3146,9144,5230,3852,1308, 
 支付的各项税费(万元),318155,258468,198229,79281,370446,325698,271858,155187,326136,242584,175656,87081,302226,265218,209466,123516,297796,253244,192808,59858,278717,219651,158167,74486,199700,136511,83055,27612,274337,258289,209134,101890,178678,111811,89853,60239,148692,114552,97818,22579,71567,45843,40340,15911,109999,100653,75736,20873,39548,29834,28144,16698, 
