 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),158707,90450,50018,24731,96968,54381,32395,18005,65442,31767,19625,12826,62931,34573,24113,12940,37905,23653,16908,10939,26922,16738,13696,9320,18620,12789,6751,5373,11225,6163,4021,2513,13882,4940,11183,2696,1404, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),1348,764,497,261,1020,748,430,267,1003,764,391,255,54,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),11142,6265,3680,1080,8675,6024,4786,904,5394,2562,1742,605,5568,2598,1981,1166,9861,3687,3142,2880,4328,3992,3427,1650,2543,2269,1953,612,1418,395,95,25,1198,399,379,1524,182, 
 经营活动现金流入小计(万元),171197,97479,54195,26073,106663,61153,37611,19175,71839,35092,21758,13686,68553,37181,26094,14106,47766,27340,20051,13819,31250,20730,17124,10971,21163,15058,8704,5984,12643,6558,4115,2537,15079,5339,11562,4220,1586, 
 购买商品、接受劳务支付的现金(万元),95365,70257,39299,22209,64209,45213,26281,11481,43703,32979,21718,13566,41626,29510,16679,11503,28915,19960,12805,6556,17895,13279,9761,5407,21259,16576,11911,6215,13983,9511,6910,4429,9117,4790,6297,2473,964, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),19872,14786,10497,6408,15212,10998,7434,4411,9909,7223,5190,3351,7659,6021,4308,2678,5771,4430,3203,2101,3489,3174,2388,1712,2845,2429,1876,1364,2091,1472,1088,684,1009,552,508,216,161, 
 支付的各项税费(万元),10795,7897,5878,2586,9483,5106,3061,1708,5778,4174,3641,2168,5853,3852,2631,1626,2128,1815,1433,532,3011,2715,2300,1280,2442,1939,1491,1176,1699,1344,1049,406,1280,480,1192,170,111, 
 支付的其他与经营活动有关的现金(万元),20555,14886,9297,3973,11237,9408,6089,2521,9303,7082,4250,2601,8238,7039,4953,4782,6936,3847,3389,1130,11798,5289,3060,829,3617,3193,2620,738,2201,1418,1109,714,1490,634,1855,1003,1249, 
 经营活动现金流出小计(万元),146587,107826,64972,35176,100141,70724,42866,20121,68693,51459,34799,21685,63376,46422,28571,20590,43749,30052,20830,10319,36192,24456,17509,9229,30163,24135,17898,9492,19973,13745,10156,6234,12896,6455,9853,3862,2486, 
 经营活动产生的现金流量净额(万元),24610,-10348,-10776,-9103,6522,-9571,-5255,-946,3146,-16367,-13042,-7999,5177,-9241,-2477,-6484,4017,-2712,-779,3500,-4942,-3726,-386,1742,-9000,-9077,-9194,-3508,-7330,-7187,-6041,-3697,2183,-1117,1710,358,-900, 
 收回投资所收到的现金(万元),59280,41000,28000,18000,6155,6155,6155,1255,--,--,--,--,--,--,--,--,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),865,865,727,201,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),49,2,1,--,11,39,36,1,25,25,25,10,8,8,7,6,9,9,9,9,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,1500,1500,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),1454,3604,1745,1622,3825,4297,2997,1817,5142,3053,1024,969,5803,4124,--,--,--,2458,--,--,--,1241,1132,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),61648,45472,30473,19823,9991,10492,9189,3073,5167,3078,1049,979,5811,4132,7,6,1509,3967,1509,1509,0,1241,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),53676,27360,17350,5376,26544,16343,10505,9255,27356,16251,13451,5873,38042,24304,19326,3973,4131,3097,1414,1049,16009,11353,3504,1180,4071,2701,2194,332,2176,1802,1263,759,2275,799,551,69,30, 
 投资所支付的现金(万元),31543,7156,3976,--,45201,17414,16064,1546,534,2659,2298,4006,10360,5460,4660,--,--,673,673,673,990,3500,2000,1000,2547,87,87,87,--,--,--,--,64,0,0,25,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),1124,1124,1124,--,15005,--,--,--,3393,--,--,--,--,--,--,--,13220,4,--,--,3241,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),584,--,--,--,833,225,198,161,2269,284,--,--,256,83,64,10,136,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),86928,35641,22450,5376,87583,33981,26767,10962,33552,19195,15749,9879,48658,29847,24050,3983,17487,3804,2088,1723,20240,14853,5504,2180,6619,2789,2281,419,2176,1802,1263,759,2339,799,551,94,30, 
 投资活动产生的现金流量净额(万元),-25280,9831,8023,14447,-77592,-23489,-17578,-7890,-28385,-16117,-14700,-8901,-42848,-25715,-24043,-3977,-15978,163,-579,-214,-20240,-13612,-4371,-2180,-6619,-2789,-2281,-419,-2176,-1802,-1263,-759,-2339,-799,-551,-94,-30, 
 吸收投资收到的现金(万元),3260,--,--,--,8304,8304,7200,7200,112610,112610,112610,--,332,--,--,--,14824,14824,--,--,137,137,137,--,2454,2510,2510,--,73015,73015,73015,73015,0,0,2590,1000,669, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,8304,--,7200,7200,110,--,110,--,332,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
