 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),180452,130476,37761,17579,105993,68590,45817,45142,92844,122250,77333,34623,160421,112528,54230,25672,71292,52203,33981,15373,75794,51844,29981,18272,77348,65743,43839,16319,100500,62427,39754,20361,70183,58657,40085,10947,46689,26953,16350,8802,50533,30102,20478,12323,51093,25857,17960,8378,41071,39499,26463,12945, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 收到的税费返还(万元),200,202,--,--,312,309,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,79,--,--,203,292,211,9,--,25,--,--,260,59,21,20,198,0,0,--,296,49,0,--,162,52,0,0,101,232,102,10, 
 收到的其他与经营活动有关的现金(万元),20383,15336,9515,3143,19124,15902,11585,9239,17559,49589,44250,3074,17642,6418,4311,5781,7548,9979,3448,1540,5655,3913,2485,2314,1341,2596,3048,952,3442,1972,905,2429,1519,1577,385,7850,2473,40101,964,4411,11027,4215,290,2098,1198,15030,9032,1002,11623,9156,9071,6302, 
 经营活动现金流入小计(万元),201035,146014,47275,20722,125428,84801,57402,54381,110403,171839,121584,37697,178064,118946,58541,31453,78839,62182,37429,16914,81449,55836,32466,20585,78892,68631,47099,17279,103942,64424,40659,22790,71962,60293,40491,18816,49359,67054,17314,13214,61856,34367,20768,14421,52453,40939,26992,9380,52795,48886,35636,19257, 
 购买商品、接受劳务支付的现金(万元),140440,98862,24209,14998,61303,44739,29762,41176,69079,110247,68550,31539,123601,88550,39469,19292,49919,35346,19508,13780,66323,52306,26340,17196,55494,42356,30006,9607,88625,43577,33020,14395,45081,51908,29952,10596,38810,29648,20147,5920,34228,21687,11369,7178,44767,30174,22603,7271,31217,32533,19511,12181, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),15066,10781,7041,4079,12313,8868,5948,3712,10725,7759,5269,3207,11668,8661,6591,3740,10634,8192,5841,3634,9532,7561,5568,3459,7904,6393,4496,2763,8374,5349,4213,2442,5931,4926,3324,1888,4888,3321,2331,1629,4134,3013,2074,1307,3350,2704,1888,848,3551,3593,2723,791, 
 支付的各项税费(万元),13059,9796,5708,2883,7854,5636,3525,1729,8975,13450,12241,984,4454,3216,2067,460,2317,1847,1528,747,2057,1588,1304,805,4384,3141,1794,882,5216,4043,3409,1233,4943,3219,2587,1069,3913,2418,845,274,2641,2540,2057,1038,8342,4665,3546,2159,3959,3169,1666,984, 
 支付的其他与经营活动有关的现金(万元),20702,38134,9866,4216,17424,13467,8464,6274,19628,40853,33589,6052,5692,4903,3862,5012,5107,10714,5788,2213,4240,3702,2550,3935,4617,9667,3434,2210,17308,6756,5030,2991,11199,4638,5671,6063,9332,44902,9597,4691,12194,3563,4948,6920,4563,6627,5714,1582,12548,9148,11317,5029, 
 经营活动现金流出小计(万元),189266,157572,46823,26176,98895,72709,47699,52890,108407,172310,119648,41782,145416,105330,51989,28503,67977,56100,32665,20374,82151,65158,35761,25395,72399,61557,39730,15461,119522,59725,45673,21062,67154,64690,41534,19615,56943,80289,32921,12515,53196,30804,20449,16443,61022,44170,33751,11859,51276,48443,35217,18985, 
 经营活动产生的现金流量净额(万元),11769,-11558,452,-5454,26534,12092,9703,1491,1996,-471,1936,-4085,32648,13616,6552,2950,10862,6082,4764,-3460,-702,-9322,-3295,-4810,6494,7074,7369,1818,-15580,4699,-5014,1729,4808,-4397,-1043,-799,-7583,-13236,-15606,699,8660,3562,319,-2022,-8568,-3230,-6759,-2480,1519,443,419,271, 
 收回投资所收到的现金(万元),18854,5565,17095,--,664,664,664,--,1100,500,500,4055,300,--,--,--,--,--,--,--,702,--,--,--,5708,82,0,--,--,--,--,--,1366,1,1,1,0,11113,362,--,15,15,15,15,3120,3120,3120,675,3647,3417,3304,0, 
 取得投资收益所收到的现金(万元),1363,27,17,7,1762,114,81,41,2508,--,--,129,913,--,--,--,--,--,--,--,--,--,--,--,228,--,--,--,--,408,204,--,0,0,0,--,0,0,--,--,390,135,0,--,1437,1437,1399,0,259,250,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,18,18,7118,706,15,20,-1,4081,1988,0,--,42535,--,8,--,3,1,--,--,16596,16429,16428,16428,196,2816,6,5,8,0,0,--,2,1,1,3,11109,24,24,22,5101,1,1,--,35,10,10,2,52,48,8,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,6759,6759,--,--,--,--,--,10940,3907,3907,--,271,--,--,--,--,--,--,--,-0,102,102,102,976,--,--,--,-747,500,--,--,1,680,0,--,0,0,--,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),6000,14530,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,8034,8034,8034,--,0,0,0,--,0,0,--,--,--,--,0,--,90,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 投资活动现金流入小计(万元),26236,26899,23889,7125,3132,793,764,41,18628,6395,4407,4184,44019,0,8,0,3,1,0,0,17298,16531,16531,16530,7108,2897,6,5,7295,8942,8238,0,1369,682,2,5,11109,11137,385,22,5506,151,16,15,4682,4567,4529,677,3958,3715,3312,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),27109,23090,18542,14442,22237,15283,9993,3049,14947,7740,4448,471,13165,11383,3825,470,1307,183,173,158,7019,3219,2904,1395,20431,16887,8871,2213,11211,5955,2233,819,12449,32444,22132,1790,18410,14242,3996,1298,2938,944,692,181,3476,6826,2137,152,657,284,146,103, 
 投资所支付的现金(万元),12823,7082,19112,9995,16900,13900,10000,10000,3664,3000,1589,--,800,--,32020,--,--,--,--,--,3689,--,--,--,197,--,--,--,200,50,--,--,1545,0,0,--,66,12731,8,8,--,--,0,--,95,95,95,0,326,253,253,53, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1887,--,--,--,--,100,--,--,--,50,--,--,0,150,0,--,0,0,--,--,--,--,0,--,0,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),7015,15135,498,16,323,1,1,--,6160,7343,5543,9591,--,--,--,--,--,--,--,--,--,1050,--,--,--,--,0,--,200,--,--,--,0,0,0,--,170,0,--,--,--,--,0,--,0,--,110,0,0,45,4,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 投资活动现金流出小计(万元),46947,45307,38152,24453,39460,29184,19995,13049,24770,18083,11580,10063,13965,11383,35845,470,1307,183,173,158,8820,4269,2904,1395,20628,16987,8871,2213,11611,6055,2233,819,13995,32594,22132,1790,18647,26973,4004,1307,2938,944,692,181,3571,6921,2342,152,984,581,402,156, 
 投资活动产生的现金流量净额(万元),-20711,-18408,-14263,-17328,-36327,-28391,-19231,-13008,-6142,-11688,-7173,-5878,30054,-11383,-35837,-470,-1304,-182,-173,-158,8478,12262,13627,15135,-13520,-14090,-8865,-2207,-4316,2887,6005,-819,-12626,-31912,-22130,-1785,-7537,-15837,-3618,-1284,2568,-793,-676,-166,1111,-2353,2187,525,2974,3134,2910,-151, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,200,--,--,--,88140,88140,89360,88140,--,--,--,--,--,--,--,--,98,--,--,--,10100,--,100,--,0,0,0,--,4489,12612,10780,--,--,--,0,--,715,715,514,469,150,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,4489,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 取得借款收到的现金(万元),69100,33600,7900,7400,17500,13700,13500,13000,19500,9000,9000,9000,53145,48545,29379,24945,48668,38933,22333,12333,36836,25250,11236,6886,34560,37545,18253,10021,33965,11766,10707,5830,27822,24300,24300,9415,47713,41970,42593,1000,1640,60,0,--,27951,21856,14940,4101,20864,9080,3420,4880, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,17321,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,23717,0,--,0,0,--,--,--,--,0,--,0,--,0,0,0,0,0,950, 
 筹资活动现金流入小计(万元),69100,33600,7900,7400,17500,13700,13500,13000,19700,9000,9000,9000,141285,136685,118739,113085,48668,38933,22333,12333,36836,25250,11236,6886,34658,37545,18253,10021,44065,11766,10807,5830,27822,48017,41621,9415,52202,54582,53373,1000,1640,60,0,--,28666,22571,15453,4570,21014,9080,3420,5830, 
 偿还债务支付的现金(万元),36400,18883,4150,3000,26150,7075,7075,7000,34124,32524,17008,10292,82546,57354,30228,23737,55300,41308,21883,5592,34579,22242,20050,8275,24835,24947,17672,10700,20962,10381,10383,7181,5198,4196,1951,651,33091,20276,20242,4203,10288,5420,3730,3075,41218,20233,8884,4786,12038,5952,2593,4125, 
 分配股利、利润或偿付利息所支付的现金(万元),7626,6576,6257,137,2637,2392,2076,267,1349,1457,1197,666,4920,4138,2842,1650,6261,4878,3020,1833,6715,5103,3779,1547,6245,4492,3018,1639,8319,5761,3765,1595,6096,4136,3024,1361,3748,4270,2164,575,2996,2289,1496,892,3343,1680,1105,515,2482,2066,1389,522, 
 其中：子公司支付给少数股东的股利、利润(万元),2320,4115,2320,--,1519,1519,1519,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,730,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),59105,354,--,40,--,--,--,--,236,404,--,--,687,555,1730,555,96,188,178,118,--,125,125,71,120,--,0,--,192,--,--,20,0,170,0,--,4857,4704,4776,380,540,--,0,--,2358,1656,1658,485,2776,2400,0,0, 
 筹资活动现金流出小计(万元),103131,25813,10407,3177,28787,9467,9151,7267,35709,34385,18205,10957,88152,62047,34800,25942,61656,46374,25082,7542,41294,27470,23954,9893,31200,29439,20690,12339,29474,16142,14148,8796,11294,8502,4975,2012,41696,29249,27181,5158,13825,7708,5226,3967,46919,23569,11647,5786,17295,10418,3982,4647, 
 筹资活动产生的现金流量净额(万元),-34031,7787,-2507,4223,-11287,4233,4349,5733,-16009,-25385,-9205,-1957,53133,74638,83939,87143,-12988,-7441,-2749,4791,-4458,-2220,-12718,-3007,3458,8106,-2437,-2319,14591,-4376,-3342,-2966,16528,39515,36645,7403,10506,25333,26192,-4158,-12185,-7648,-5226,-3967,-18253,-998,3806,-1217,3719,-1338,-562,1183, 
 汇率变动对现金及现金等价物的影响(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-0,--,--,-1,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,3,0,-2,-0,-0,-0,-17,12,6, 
 现金及现金等价物净增加额(万元),-42974,-22179,-16318,-18559,-21081,-12066,-5179,-5784,-20155,-37543,-14442,-11921,115835,76871,54654,89622,-3430,-1541,1843,1173,3318,720,-2386,7318,-3568,1090,-3934,-2708,-5306,3210,-2351,-2057,8709,3205,13472,4819,-4615,-3740,6967,-4743,-958,-4879,-5583,-6152,-25711,-6584,-767,-3171,8212,2222,2779,1309, 
 加:期初现金及现金等价物余额(万元),84515,87665,84515,84515,105595,105595,105595,105595,125751,77301,77301,126958,9916,9916,9916,9916,13346,13908,13908,13908,10027,10027,10027,10027,13596,13596,13596,13596,18902,19438,19438,19438,10193,10193,10193,10193,14808,14808,14808,7561,8518,8518,8518,8518,34229,34229,34229,34229,27340,27340,26562,27340, 
 期末现金及现金等价物余额(万元),41541,65486,68196,65956,84515,93530,100417,99811,105595,39757,62858,114889,125751,86786,64569,99538,9916,12368,15751,15082,13346,10748,7641,17346,10027,14604,9662,10888,13596,22568,17087,17381,18902,13394,23660,15007,10193,10898,21605,2818,7561,3639,2935,2366,8518,27645,33462,31058,34229,29797,29341,30641, 
 净利润(万元),10826,--,6889,--,13722,--,7110,--,7730,--,3670,--,13324,--,-6115,--,-18659,--,-7073,--,1809,--,4633,--,5960,--,-1743,--,-5854,--,-4951,--,957,0,-676,--,5143,0,-2975,0,22996,0,-227,294,3447,--,1794,0,3925,0,2772,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 资产减值准备(万元),2252,--,187,--,1407,--,185,--,438,--,611,--,984,--,268,--,730,--,--,--,764,--,--,--,-93,--,-18,--,524,--,--,--,411,0,-136,--,568,0,-35,--,1287,--,62,--,1630,--,265,0,-276,0,421,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6682,--,2417,--,5181,--,2534,--,4862,--,2369,--,5176,--,2601,--,5369,--,2830,--,4883,--,2177,--,4286,--,2052,--,--,--,2063,--,2931,0,1439,--,2301,0,629,0,1626,0,803,400,1775,--,1003,0,2401,0,1332,0, 
 无形资产摊销(万元),902,--,439,--,849,--,440,--,780,--,291,--,816,--,373,--,804,--,386,--,807,--,394,--,759,--,382,--,780,--,425,--,885,0,449,--,623,0,150,--,--,--,139,69,337,--,92,0,229,0,99,0, 
 长期待摊费用摊销(万元),658,--,290,--,617,--,247,--,449,--,212,--,584,--,307,--,633,--,313,--,636,--,317,--,692,--,100,--,375,--,109,--,259,0,74,--,68,0,-156,--,32,--,77,--,61,--,0,0,100,0,67,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),25,--,-24,--,-501,--,23,--,15,--,-1,--,-27000,--,-259,--,535,--,0,--,-10830,--,-10800,--,-464,--,--,--,64,--,12,--,17,0,0,--,-55,0,188,--,--,--,0,--,23,--,15,0,96,0,9,0, 
 固定资产报废损失(万元),14,--,-0,--,--,--,7,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,2,--,1,--,10,--,0,0,0,0,3,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,-1,--,0,--,1,--,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0, 
 财务费用(万元),1579,--,417,--,1078,--,637,--,1525,--,1474,--,6553,--,3734,--,8194,--,4125,--,7421,--,3687,--,7083,--,3822,--,7472,--,2917,--,6679,0,1915,--,2937,0,1281,--,2466,--,1041,511,2079,--,1103,0,2232,0,1118,0, 
 投资损失(万元),-2202,--,-608,--,-1161,--,-13,--,-5625,--,-1625,--,-924,--,--,--,--,--,--,--,-84,--,--,--,-3748,--,-29,--,-829,--,-314,--,-1607,0,-178,--,-2259,0,-163,--,-663,--,-313,-113,-2485,--,-1946,0,-1986,0,-1513,0, 
 递延所得税资产减少(万元),-176,--,--,--,-1843,--,--,--,-126,--,--,--,19,--,-58,--,-22,--,--,--,1093,--,--,--,196,--,--,--,457,--,--,--,2,0,0,--,7,0,1,--,-361,--,-5,--,-297,--,-57,0,82,0,-119,0, 
