 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),60302,40508,14174,77943,46303,30268,9698,74243,43006,68149,25781,49823,63894,42341, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,6,--, 
 收到的其他与经营活动有关的现金(万元),1457,1382,656,3125,5478,2340,2161,1504,1020,737,288,2844,4998,11349, 
 经营活动现金流入小计(万元),61759,41890,14830,81067,51781,32609,11859,75746,44026,68887,26069,52667,68899,53690, 
 购买商品、接受劳务支付的现金(万元),76452,60655,30131,69269,46355,28961,11817,51479,36148,48429,24445,44938,52315,42409, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3146,2039,828,3556,2748,1811,597,3296,2473,3561,1622,2586,2201,1744, 
 支付的各项税费(万元),1447,787,457,1922,1394,910,291,1303,1200,1305,666,1387,929,725, 
 支付的其他与经营活动有关的现金(万元),7747,5583,3700,3091,3761,1197,930,5390,5053,5308,3474,3521,7386,13312, 
 经营活动现金流出小计(万元),88793,69064,35118,77838,54258,32879,13634,61468,44874,58603,30207,52432,62831,58189, 
 经营活动产生的现金流量净额(万元),-27034,-27174,-20288,3230,-2476,-270,-1775,14278,-848,10284,-4138,235,6068,-4499, 
 收回投资所收到的现金(万元),3323,715,--,2262,1637,1637,272,563,553,1809,1352,1680,--,--, 
 取得投资收益所收到的现金(万元),2,--,--,2,2,--,--,15,8,9,--,10,3,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,1,--,0,0,--,--,40,33,2,1,1,13,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3329,716,0,2264,1639,1637,272,618,594,1820,1353,1691,16,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9662,3701,1473,4139,3500,3079,1678,12905,7151,5380,1352,2434,3778,1231, 
 投资所支付的现金(万元),3151,735,270,2022,1201,529,235,1107,845,2990,705,2387,1200,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,1549,1549,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12813,4436,1744,6162,4700,3608,1913,15560,9545,8370,2057,4821,4978,1237, 
 投资活动产生的现金流量净额(万元),-9484,-3720,-1744,-3898,-3061,-1971,-1641,-14942,-8950,-6551,-704,-3130,-4962,-1237, 
 吸收投资收到的现金(万元),32934,32913,32913,--,--,--,--,--,--,--,--,7000,3600,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),40847,20704,5058,24396,20268,13575,2129,19130,17737,15617,9006,15723,23888,8149, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,3070,847,--,--,--,--,1950, 
 筹资活动现金流入小计(万元),73781,53617,37971,24396,20268,13575,2129,22200,18584,15617,9006,22723,27488,10100, 
 偿还债务支付的现金(万元),32812,17202,12168,17169,15571,7651,2401,19215,12988,14951,5001,20822,19860,4362, 
 分配股利、利润或偿付利息所支付的现金(万元),2643,1840,55,2471,2019,1719,210,2476,1996,2716,1947,1183,1754,507, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4755,4212,3661,2103,1412,815,587,952,75,170,--,--,102,--, 
 筹资活动现金流出小计(万元),40210,23253,15885,21742,19002,10185,3198,22643,15059,17837,6948,22005,21717,4869, 
 筹资活动产生的现金流量净额(万元),33571,30363,22087,2654,1266,3391,-1069,-444,3525,-2219,2058,718,5771,5231, 
 汇率变动对现金及现金等价物的影响(万元),-41,-21,-7,-21,-25,-11,-2,-63,-75,-17,-21,-0,2,59, 
 现金及现金等价物净增加额(万元),-2988,-552,48,1965,-4297,1138,-4487,-1170,-6348,1497,-2805,-2177,6879,-446, 
 加:期初现金及现金等价物余额(万元),7970,7970,7970,6005,6005,6005,6005,7176,7176,5678,5678,7855,976,1421, 
 期末现金及现金等价物余额(万元),4982,7418,8018,7970,1708,7144,1518,6005,827,7176,2874,5678,7855,976, 
 净利润(万元),--,4630,--,8007,6330,3542,--,6586,4583,5929,2669,4718,4619,2655, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,581,--,183,960,233,--,279,964,212,284,312,-175,237, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,789,--,1292,908,596,--,1147,838,859,389,658,489,412, 
 无形资产摊销(万元),--,70,--,135,101,67,--,103,88,51,24,28,13,13, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,0,--,21,27, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,0,--,--,-10,2,1,-1,5,38,-1, 
 固定资产报废损失(万元),--,1,--,1,0,0,--,1,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,308,--,1255,1111,678,--,1447,1064,1134,544,1184,710,485, 
 投资损失(万元),--,-191,--,-225,-39,21,--,184,177,-33,-32,-58,-3,5, 
 递延所得税资产减少(万元),--,-217,--,-13,-136,-33,--,-115,-15,-39,-211,-34,-50,-37, 
 递延所得税负债增加(万元),--,--,--,-12,-12,43,--,12,--,--,--,--,--,--, 
 存货的减少(万元),--,-26773,--,-3929,3845,-2878,--,-2144,-2568,2886,-6505,1972,-6320,-2455, 
 经营性应收项目的减少(万元),--,-8296,--,-2160,-18593,-1962,--,-6391,-21878,-5761,-10678,-7157,2499,-4721, 
 经营性应付项目的增加(万元),--,1925,--,-1304,3049,-578,--,13177,15899,5045,9377,-1392,4226,-1119, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-27174,--,3230,-2476,-270,--,14278,-848,10284,-4138,235,6068,-4499, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4982,7418,8018,7970,1708,7144,1518,6005,827,7126,2874,5678,7855,976, 
 现金的期初余额(万元),7970,7970,7970,6005,6005,6005,6005,7126,7176,5678,5678,7855,976,1421, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,50,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,50,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2988,-552,48,1965,-4297,1138,-4487,-1170,-6348,1497,-2805,-2177,6879,-446, 

