 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),317501,2402961,1482456,454181,191356,517026,350282,251334,108807,430565,247193,188886,114950,504622,374704,241654,103773,349502,258580,161727,88036,221546,199059,83853,55134,217795,173585,122309,45159,209799,111945,70491,41318,124063,70576,19649,103510,71649, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到的税费返还(万元),1,307,60,18,--,1032,1200,1032,1,461,402,297,251,1053,1054,867,501,1566,1547,901,404,1455,987,527,270,--,9,--,--,95,--,0,0,--,--,0,0,2079, 
 收到的其他与经营活动有关的现金(万元),1937,46133,3788,720,180,4489,867,532,147,2493,419,385,264,4198,933,843,524,20013,12547,7407,387,1628,575,154,883,196,278,127,675,523,73,56,48,20,37,5,46,7866, 
 经营活动现金流入小计(万元),319440,2449402,1486304,454918,191536,522546,352349,252897,108955,433519,248014,189568,115464,509874,376692,243364,104797,371080,272674,170035,88826,224628,200621,84534,56287,217991,173872,122437,45834,210416,112018,70547,41366,124083,70613,19653,103557,81594, 
 购买商品、接受劳务支付的现金(万元),247425,2260125,1383933,390851,154283,381420,278554,211071,90117,374238,185517,146419,83308,465975,298752,196517,108116,334443,225508,131972,66657,284293,226598,112679,55241,173872,121825,88224,30960,148157,95182,58319,33624,83112,44994,14901,74970,66033, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),13880,37978,24810,15744,8949,30528,17443,11847,6528,20036,14174,9707,5257,19035,13888,11172,5746,16435,11674,7284,4603,12103,8542,5466,2767,8824,5775,3798,1729,3848,2579,1629,875,2429,1910,590,2348,1249, 
 支付的各项税费(万元),20953,71446,48728,31761,16400,28289,13879,9040,4056,19766,18930,12816,7965,20768,18192,11322,3277,19173,16857,9798,4335,15548,9643,5561,1956,30771,25553,15904,8469,20591,11237,7552,3965,11369,7211,1143,10058,9341, 
 支付的其他与经营活动有关的现金(万元),9014,50604,12571,10264,5662,18584,11688,9656,2175,19301,12336,7288,4727,12807,13612,10373,4556,8757,11939,3463,3792,6994,8924,2957,1338,6448,3596,2652,1188,3807,2907,1732,125,2767,2452,465,2750,2151, 
 经营活动现金流出小计(万元),291273,2420153,1470041,448620,185294,458821,321564,241615,102876,433341,230958,176229,101258,518584,344444,229383,121694,378808,265977,152517,79387,318938,253707,126663,61302,219914,156750,110578,42346,176403,111906,69231,38589,99677,56567,17099,90126,78774, 
 经营活动产生的现金流量净额(万元),28167,29249,16263,6298,6242,63725,30785,11282,6079,178,17056,13339,14206,-8710,32247,13981,-16897,-7727,6697,17518,9439,-94310,-53087,-42130,-5015,-1923,17123,11859,3488,34013,111,1316,2777,24406,14047,2554,13430,2820, 
 收回投资所收到的现金(万元),--,13756,--,--,--,--,--,--,--,--,--,18000,2780,--,101040,3200,1027,10000,19954,12575,881,--,11500,9870,4400,9030,--,--,--,--,--,0,0,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),42,385,201,148,80,--,241,158,71,1717,1266,917,35,175,135,62,13,337,312,247,126,605,773,506,351,717,--,--,--,--,--,0,0,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,5,3,--,--,15,--,--,--,--,--,--,--,20,20,20,--,17,--,--,--,86,--,--,55,196,53,17,17,9,9,9,50,--,--,0,0,20, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,12461,18118,1503,14467,38167,35238,21780,20889,27292,5293,8364,13887,5437,2501,15,12575,--,--,--,3262,--,--,--,2191,--,--,--,205,--,0,0,49,26,0,106,41, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 投资活动现金流入小计(万元),46,14146,12665,18266,1583,14482,38407,35396,21852,22606,28558,24209,11179,14082,106633,5783,1055,22929,20266,12821,1007,3953,12273,10376,4806,12134,53,17,17,214,9,9,50,49,26,0,106,61, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8820,10896,11755,19815,8061,44568,23196,21095,9963,48951,39408,21650,7973,26861,48146,46672,3357,37174,26443,23879,15135,46859,30351,7832,19921,24941,42231,21638,16984,4680,6349,4378,3498,5734,819,3308,15612,9044, 
 投资所支付的现金(万元),--,13756,--,--,--,--,4425,4425,--,--,--,18000,2780,--,149040,96620,1027,--,14070,12575,881,10000,11500,9870,4400,9030,5194,5194,5194,-2,--,0,0,--,--,0,0,0, 
