 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),24540,90656,63255,38790,20930,92228,66583,42193,20157,65097,46673,31333,14796,64432,47121,29314,16071,56858,34858,21701,10328,58876,37697,27227,15574,57501,38686,27597,11861,49401,35219,17712,29403,17399,38330,22821, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),21,283,276,261,261,229,229,229,229,163,163,163,--,75,74,74,74,650,318,318,318,325,203,--,--,194,194,49,49,242,242,242,376,376,906,787, 
 收到的其他与经营活动有关的现金(万元),3196,7438,7458,5480,3797,4019,2026,1247,2042,4366,1296,869,331,2802,610,952,274,3114,2382,3168,2328,2408,2372,1421,1294,2292,674,453,537,773,664,302,2886,2700,879,2638, 
 经营活动现金流入小计(万元),27756,98377,70989,44531,24988,96477,68838,43670,22428,69626,48132,32366,15126,67308,47804,30339,16419,60622,37558,25187,12974,61609,40272,28649,16868,59988,39554,28099,12447,50417,36126,18256,32666,20475,40114,26246, 
 购买商品、接受劳务支付的现金(万元),8388,27093,24473,15834,8575,30534,23291,15161,7355,23896,19570,14717,6332,26987,17047,11532,5822,31310,22263,13881,6711,28894,17491,11520,5915,31990,26362,19000,10450,34983,24634,14416,15638,13176,18558,15689, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),9214,28238,21499,14199,7509,22001,15697,10530,5413,17472,13527,8569,4478,17549,12698,8950,4555,15235,10986,7101,3361,11864,9024,6120,3115,10558,8032,5373,2521,8558,6765,4230,5410,3319,3846,3306, 
 支付的各项税费(万元),1744,9096,7773,5532,2360,8927,7502,5211,1748,5691,4375,2552,1158,5080,4022,2515,831,3882,3628,2001,155,5002,3455,3152,1051,6353,4767,2907,817,3200,1838,832,2913,2383,3446,1915, 
 支付的其他与经营活动有关的现金(万元),4663,14453,13538,6982,2716,19573,8470,5656,1656,7906,4644,2970,1464,7307,4480,2806,1335,7150,3605,2863,1761,7087,5422,4174,2273,6662,5909,4071,2012,6086,3969,2611,5198,4098,6035,3890, 
 经营活动现金流出小计(万元),24009,78880,67283,42546,21159,81034,54960,36557,16172,54965,42115,28808,13432,56923,38246,25802,12544,57576,40481,25845,11988,52848,35393,24966,12354,55563,45071,31351,15800,52827,37206,22089,29159,22975,31885,24800, 
