 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),34886,23107,9825,47843,34121,21867,8292,40071,27462,38042,35257,28770,24233, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,1,--,72, 
 收到的其他与经营活动有关的现金(万元),329,309,118,242,202,159,35,257,188,141,173,95,40, 
 经营活动现金流入小计(万元),35216,23416,9942,48085,34323,22026,8327,40328,27651,38183,35431,28865,24345, 
 购买商品、接受劳务支付的现金(万元),28013,22912,12201,38149,24159,14565,6984,31576,22434,30724,26459,25183,21757, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1352,903,583,1703,1280,883,491,1443,1093,1144,1073,680,371, 
 支付的各项税费(万元),1372,1172,884,1692,1188,847,362,1271,786,1479,1506,1370,775, 
 支付的其他与经营活动有关的现金(万元),1303,857,565,1595,1841,616,269,1171,1770,1025,1002,683,543, 
 经营活动现金流出小计(万元),32040,25845,14232,43139,28468,16911,8106,35461,26083,34372,30041,27916,23445, 
 经营活动产生的现金流量净额(万元),3176,-2428,-4290,4946,5855,5115,221,4868,1568,3811,5390,949,899, 
 收回投资所收到的现金(万元),45870,21170,10670,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),302,161,20,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),300,300,--,107,75,75,--,680,180,671,580,600,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),46472,21631,10690,107,75,75,0,680,180,671,580,600,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),900,329,261,729,484,456,367,932,1020,4288,7634,3919,1501, 
 投资所支付的现金(万元),63370,32970,25870,--,--,--,--,--,--,90,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,500,--,--,--,300,--,--,--,--,600, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),64270,33299,26131,1229,484,456,367,1232,1020,4378,7634,3919,2101, 
 投资活动产生的现金流量净额(万元),-17798,-11668,-15441,-1122,-409,-381,-367,-551,-840,-3707,-7053,-3319,-2101, 
 吸收投资收到的现金(万元),--,--,--,20820,--,--,--,--,--,--,1200,2550,5200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,2194,402,2295,2620, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,379,--,16,1894, 
 筹资活动现金流入小计(万元),0,0,0,20820,0,0,0,0,0,2573,1602,4860,9714, 
 偿还债务支付的现金(万元),--,--,--,2546,2546,1174,287,1149,861,600,300,794,2495, 
 分配股利、利润或偿付利息所支付的现金(万元),1920,1920,--,68,70,65,44,218,173,207,166,79,52, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2163,1461,--,1857,1197,653,--,56,691,--,278,--,4335, 
 筹资活动现金流出小计(万元),4083,3381,0,4471,3813,1893,331,1422,1726,807,744,873,6882, 
 筹资活动产生的现金流量净额(万元),-4083,-3381,0,16349,-3813,-1893,-331,-1422,-1726,1766,858,3988,2832, 
 汇率变动对现金及现金等价物的影响(万元),-89,-44,-32,156,55,34,-14,4,17,-3,-44,-15,23, 
 现金及现金等价物净增加额(万元),-18795,-17521,-19763,20330,1688,2875,-492,2899,-980,1867,-849,1602,1652, 
 加:期初现金及现金等价物余额(万元),28973,28973,28973,8643,8433,8643,8643,5744,5744,3877,4726,3124,1472, 
 期末现金及现金等价物余额(万元),10178,11452,9210,28973,10120,11518,8151,8643,4764,5744,3877,4726,3124, 
 净利润(万元),--,2602,--,4732,3851,2425,--,4117,2994,3809,3419,3046,1983, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,58,--,180,40,4,--,32,118,-36,73,39,54, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,548,--,1054,779,502,--,741,483,524,301,245,168, 
 无形资产摊销(万元),--,61,--,122,91,60,--,116,87,116,80,34,7, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,38, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,0,--,16,16,--,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,6,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,44,--,-92,11,29,--,211,154,209,216,90,35, 
 投资损失(万元),--,-160,--,2,1,1,--,13,12,9,--,--,--, 
 递延所得税资产减少(万元),--,-9,--,-27,-6,-1,--,-5,-18,5,-11,-6,-8, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3764,--,-3080,-3128,-1813,--,348,-19,-191,-798,-1235,-614, 
 经营性应收项目的减少(万元),--,746,--,-2183,-758,-23,--,-893,-3013,147,-320,-2121,-445, 
 经营性应付项目的增加(万元),--,-2555,--,4239,4973,3929,--,172,754,-781,2429,851,-318, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2428,--,4946,5855,5115,--,4868,1568,3811,5390,949,899, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10178,11452,9210,28973,10120,11518,8151,8643,4764,5744,3877,4726,3124, 
 现金的期初余额(万元),28973,28973,28973,8643,8433,8643,8643,5744,5744,3877,4726,3124,1472, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18795,-17521,-19763,20330,1688,2875,-492,2899,-980,1867,-849,1602,1652, 

