 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),33709,21524,8636,40124,30735,19818,8870,53895,38199,50884,42797,65926,122047, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),241,85,--,--,--,--,--,371,53,668,--,--,--, 
 收到的其他与经营活动有关的现金(万元),430,72,4,510,407,53,0,264,263,214,589,1138,1363, 
 经营活动现金流入小计(万元),34380,21681,8640,40634,31142,19871,8870,54531,38515,51766,43386,67064,123410, 
 购买商品、接受劳务支付的现金(万元),34235,20819,9179,36853,28349,20332,7405,38293,31214,34685,32708,51621,112338, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5015,3619,2294,6042,4921,3716,2681,5125,4077,4638,3554,3099,2665, 
 支付的各项税费(万元),1471,1056,583,2407,1881,1275,705,2416,1798,1713,2789,2464,3864, 
 支付的其他与经营活动有关的现金(万元),642,446,120,1062,726,449,207,907,572,1193,1077,791,6438, 
 经营活动现金流出小计(万元),41363,25940,12176,46364,35878,25771,10999,46740,37662,42229,40128,57975,125306, 
