 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),900151,627364,339170,1159497,879325,620541,339643,1217164,1226650,1247119,1119749,1036481, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),41416,10416,5244,25962,22214,12395,4503,24152,27361,30946,32333,33814, 
 经营活动现金流入小计(万元),941567,637780,344414,1185460,901539,632936,344146,1241316,1254011,1278065,1152082,1070295, 
 购买商品、接受劳务支付的现金(万元),725300,501216,278921,936385,707695,496631,264338,1006079,1019287,1017594,941196,887544, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),48300,34056,19202,56282,42299,29799,16251,55949,54584,53597,47831,43933, 
 支付的各项税费(万元),37027,26130,16965,45648,34752,23689,17276,46018,47341,43233,52359,24459, 
 支付的其他与经营活动有关的现金(万元),47240,30049,16264,54543,38283,29836,15785,59231,80134,61483,79546,131230, 
 经营活动现金流出小计(万元),857868,591451,331352,1092858,823029,579954,313649,1167277,1201345,1175907,1120931,1087166, 
 经营活动产生的现金流量净额(万元),83699,46328,13062,92602,78510,52982,30497,74039,52666,102158,31151,-16871, 
 收回投资所收到的现金(万元),61502,--,--,--,--,--,--,--,6644,--,--,38853, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,240,210,11864, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,0,--,451,45,41,16,25,65,2612,5,1864, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3000,3000,3000,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),64508,3000,3000,451,45,41,16,25,6710,2852,215,52581, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),30190,28081,22091,20827,10980,7658,1682,17192,99017,77290,118654,30286, 
 投资所支付的现金(万元),146000,61000,--,--,--,--,--,--,--,--,8305,37680, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,800,11400,14000,958,15869, 
 支付的其他与投资活动有关的现金(万元),--,--,--,8000,--,--,--,--,--,--,--,1301, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),176190,89081,22091,28827,10980,7658,1682,17992,110417,91290,127917,85135, 
 投资活动产生的现金流量净额(万元),-111682,-86081,-19091,-28376,-10935,-7618,-1666,-17967,-103707,-88437,-127702,-32554, 
 吸收投资收到的现金(万元),150699,150699,--,--,--,--,--,--,--,5000,--,84216, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2857, 
 取得借款收到的现金(万元),66000,56000,56000,194218,157216,125800,69000,217579,250169,181100,182300,98800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,280,50,248,6368,535, 
 筹资活动现金流入小计(万元),216699,206699,56000,194218,157216,125800,69000,217859,250219,186348,188668,183551, 
 偿还债务支付的现金(万元),181599,155311,70969,227714,197746,138777,78969,236784,182371,183900,101200,73100, 
 分配股利、利润或偿付利息所支付的现金(万元),13448,12378,1986,20282,18209,13909,2683,24432,23232,19989,17046,18311, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),984,984,--,71,--,--,--,52,--,5500,--,--, 
 筹资活动现金流出小计(万元),196032,168673,72955,248068,215955,152686,81651,261267,205603,209389,118246,91411, 
 筹资活动产生的现金流量净额(万元),20667,38026,-16955,-53850,-58739,-26886,-12651,-43409,44617,-23041,70422,92140, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,-61,-19, 
 现金及现金等价物净增加额(万元),-7315,-1727,-22984,10375,8836,18478,16180,12663,-6425,-9321,-26191,42696, 
 加:期初现金及现金等价物余额(万元),46862,46862,46862,36487,36487,36487,36487,23823,30248,39569,65760,23064, 
 期末现金及现金等价物余额(万元),39547,45135,23878,46862,45323,54965,52667,36487,23823,30248,39569,65760, 
 净利润(万元),--,20871,--,36190,--,--,--,33818,33397,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4383,--,4434,--,--,--,4436,4278,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7165,--,14507,--,--,--,14362,13088,--,--,--, 
 无形资产摊销(万元),--,1535,--,2060,--,--,--,2035,1970,--,--,--, 
 长期待摊费用摊销(万元),--,1842,--,3470,--,--,--,3845,4015,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,36,--,-253,--,--,--,34,-0,--,--,--, 
 固定资产报废损失(万元),--,--,--,1,--,--,--,53,12,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3598,--,10035,--,--,--,13967,13252,--,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,37,--,--,--, 
 递延所得税资产减少(万元),--,742,--,-199,--,--,--,-10,-34,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,17414,--,9185,--,--,--,-4238,22853,--,--,--, 
 经营性应收项目的减少(万元),--,8104,--,-17049,--,--,--,2431,11456,--,--,--, 
 经营性应付项目的增加(万元),--,-19361,--,30221,--,--,--,3305,-51659,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,46328,--,92602,--,--,--,74039,52666,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39547,45135,23878,46862,45323,54965,52667,36487,23823,30248,39569,65760, 
 现金的期初余额(万元),46862,46862,46862,36487,36487,36487,36487,23823,30248,39569,65760,23064, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7315,-1727,-22984,10375,8836,18478,16180,12663,-6425,-9321,-26191,42696, 

