 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),55205,197919,131883,84282,39618,154900,104088,67595,30805,105833,70340,45602,21056,99569,63850,44775,16918,85435,72130,60907, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),9,105,10,5,2,309,113,237,90,65,65,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),107,2317,1615,826,302,924,685,278,44,1016,390,306,31,321,133,73,60,78,411,1131, 
 经营活动现金流入小计(万元),55321,200341,133508,85113,39922,156133,104886,68110,30939,106915,70795,45908,21087,99890,63983,44848,16978,85512,72541,62038, 
 购买商品、接受劳务支付的现金(万元),42404,126359,88997,58762,27168,97389,71479,49003,25346,65465,43442,29856,17183,54759,38972,24627,15647,48657,40175,34260, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8838,22675,17798,12158,7224,18768,14514,9479,5529,15147,11506,7792,4433,11439,8628,5754,3311,8677,7217,5375, 
 支付的各项税费(万元),6232,18921,13844,8185,4329,18756,13891,9126,4154,13043,10119,6120,3322,12921,9669,5597,2877,11705,9107,7875, 
 支付的其他与经营活动有关的现金(万元),7110,24483,12337,7484,4045,16289,8102,5872,3319,9941,6103,3162,1616,9262,5666,3631,2978,6634,4946,5974, 
 经营活动现金流出小计(万元),64583,192438,132976,86589,42767,151202,107986,73480,38348,103596,71170,46930,26554,88381,62935,39609,24813,75673,61445,53483, 
 经营活动产生的现金流量净额(万元),-9263,7903,532,-1476,-2845,4932,-3100,-5371,-7410,3318,-375,-1022,-5467,11509,1048,5239,-7835,9839,11096,8555, 
 收回投资所收到的现金(万元),8300,62400,52100,46800,10600,250157,7255,4471,2095,--,--,--,--,--,--,--,--,--,--,780, 
 取得投资收益所收到的现金(万元),184,365,358,262,144,3430,3218,1067,548,899,120,48,35,46,43,11,5,57,95,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,677,0,0,--,444,1,1,0,521,1,1,1,171,1,37,1,182,125,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,223,578,260, 
 收到的其他与投资活动有关的现金(万元),--,80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8484,63522,52458,47062,10744,254031,10474,5538,2643,1420,121,49,36,217,44,48,6,462,799,1044, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12100,46236,33804,22496,10879,38875,19813,10487,5299,22131,14879,8862,3958,16110,10974,7013,2438,10756,6903,8299, 
 投资所支付的现金(万元),--,40900,36962,28835,733,219300,1500,1500,--,65584,65084,--,--,--,2900,--,--,--,--,300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
