 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),9334,5905,2273,17364,8264,5913,2152,16430,14783,8043,12164,11247,6536, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),213,65,--,99,70,41,38,291,129,124,54,54,65, 
 收到的其他与经营活动有关的现金(万元),540,388,20,1163,794,363,417,1220,522,298,673,1387,338, 
 经营活动现金流入小计(万元),10087,6359,2293,18627,9128,6317,2607,17941,15434,8465,12891,12687,6939, 
 购买商品、接受劳务支付的现金(万元),4164,2645,806,5202,2771,1901,774,4241,3459,2346,3047,1064,1105, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4193,3049,2078,4220,3221,2414,1365,3672,3059,2017,2115,1722,1181, 
 支付的各项税费(万元),2251,1663,1202,1558,1217,625,736,2196,1939,1235,1697,1785,1067, 
 支付的其他与经营活动有关的现金(万元),2885,1747,315,2150,1856,938,727,2191,1952,1010,1885,2497,1360, 
 经营活动现金流出小计(万元),13493,9104,4402,13130,9065,5878,3602,12300,10409,6607,8744,7067,4713, 
 经营活动产生的现金流量净额(万元),-3406,-2745,-2108,5497,62,439,-995,5641,5024,1858,4147,5620,2226, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,0,0,0,0,0,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,400,--,4600,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,0,400,0,4600,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),840,216,211,5208,4864,4636,4491,908,3278,3096,8664,4347,3016, 
 投资所支付的现金(万元),--,--,--,900,900,900,270,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),840,216,211,6108,5764,5536,4761,908,3278,3096,8664,4347,3016, 
 投资活动产生的现金流量净额(万元),-840,-216,-211,-6108,-5764,-5536,-4761,-908,-2878,-3096,-4064,-4347,-3016, 
 吸收投资收到的现金(万元),23254,--,--,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1363,1363,489,1703,780,--,--,703,--,--,7616,6765,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),24617,1363,489,1703,780,0,0,703,0,0,7616,6765,0, 
 偿还债务支付的现金(万元),158,--,--,2989,2989,703,--,2000,3330,1330,3499,3266,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1091,1039,376,1085,1030,1036,888,171,2045,1844,377,833,500, 
 其中：子公司支付给少数股东的股利、利润(万元),31,31,--,--,--,4,--,2,61,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),624,40,20,260,255,223,--,85,85,28,113,196,277, 
 筹资活动现金流出小计(万元),1873,1079,396,4334,4274,1961,888,2256,5460,3202,3990,4294,778, 
 筹资活动产生的现金流量净额(万元),22744,284,93,-2631,-3494,-1961,-888,-1554,-5460,-3202,3626,2471,-778, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),18497,-2678,-2226,-3242,-9196,-7059,-6644,3180,-3314,-4440,3709,3743,-1567, 
 加:期初现金及现金等价物余额(万元),7072,7072,7072,10314,10314,10314,10314,7135,10449,9707,5998,2255,3822, 
 期末现金及现金等价物余额(万元),25569,4395,4846,7072,1118,3255,3670,10314,7135,5267,9707,5998,2255, 
 净利润(万元),--,--,129,5469,--,--,112,4591,4957,3430,5181,4881,4705, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,-6,162,--,--,--,81,59,29,35,-27,39, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,211,816,--,--,198,831,582,378,198,204,144, 
 无形资产摊销(万元),--,--,25,70,--,--,3,41,54,32,42,26,9, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,1,1,--,--,66,66, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,0,0,--,--,-0,4,1,1,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,0,45,--,--,5,21,-7,14,7,-1,-26, 
 财务费用(万元),--,--,23,109,--,--,9,161,323,238,8,32,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,1,-12,--,--,--,-16,-26,-6,-6,4,-2, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,36,-627,--,--,-16,-736,447,292,-363,-17,315, 
 经营性应收项目的减少(万元),--,--,-209,-307,--,--,86,700,-1829,-2486,-1426,508,-2412, 
 经营性应付项目的增加(万元),--,--,-2318,-229,--,--,-1392,-40,462,-64,470,-57,-611, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,--,-2108,5497,--,--,-995,5641,5024,1858,4147,5620,2226, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25569,4395,4846,7072,1118,3255,3670,10314,7135,5267,9707,5998,2255, 
 现金的期初余额(万元),7072,7072,7072,10314,10314,10314,10314,7135,10449,9707,5998,2255,3822, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18497,-2678,-2226,-3242,-9196,-7059,-6644,3180,-3314,-4440,3709,3743,-1567, 

