 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),453383,289253,130126,261257,239176,163364,81180,306463,271318,177794,83829,277440,208114,122139,49632,185799,114250,65609,31395,125571,90122,55566,25527,104234,77935,54601,21829,105884,79420,51413,18325,97890,15255,60641,45220, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),1472,466,12,495,519,10,9,89,95,16,15,88,--,--,--,68,8,--,--,432,555,551,200,1288,1283,621,266,931,933,360,136,419,164,167,450, 
 收到的其他与经营活动有关的现金(万元),31068,29226,2594,29277,6391,1380,2080,11948,7198,5195,1585,6305,5836,2310,1746,5767,5935,2194,163,954,1444,600,133,668,800,58,229,646,474,41,34,1244,131,1114,7186, 
 经营活动现金流入小计(万元),485922,318945,132733,291029,246085,164753,83269,318500,278611,183004,85430,283834,213950,124449,51378,191633,120193,67803,31559,126958,92121,56717,25860,106189,80018,55280,22325,107461,80827,51814,18495,99553,15549,61922,52856, 
 购买商品、接受劳务支付的现金(万元),336127,203482,84767,156784,159423,100775,53838,148060,173945,112615,52931,160728,138038,84927,32175,122058,82873,48091,25955,90077,63314,34077,16061,76405,63967,43221,15889,80693,65458,39940,10762,72729,12176,38499,33462, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),35255,24822,15509,38111,27034,18735,10219,34709,24744,16844,8948,28973,22021,14891,7775,19445,13307,8451,4509,11894,8385,5798,3284,9730,7159,5231,3084,7672,5802,4266,2690,5900,1745,3764,2762, 
 支付的各项税费(万元),22926,21016,7009,23743,17276,12335,6455,25386,19337,13418,5537,20191,13204,8420,4770,9531,6793,4122,1488,5819,4632,3119,1364,4786,5412,2046,1249,5682,4636,3264,2072,3488,925,2133,1390, 
 支付的其他与经营活动有关的现金(万元),51947,35503,47494,52502,33790,28463,13860,38969,23147,17355,6732,26255,17528,8402,7318,16054,7384,3902,1417,12098,7985,3775,1975,6967,7362,3317,1956,8299,4501,3275,862,7819,1028,4963,13832, 
 经营活动现金流出小计(万元),446256,284824,154779,271141,237523,160309,84373,247123,241173,160231,74147,236148,190793,116640,52038,167088,110357,64566,33369,119888,84317,46769,22685,97889,80055,53814,22179,102347,80396,50745,16387,89936,15875,49359,51446, 
 经营活动产生的现金流量净额(万元),39667,34121,-22046,19888,8561,4444,-1103,71377,37438,22773,11282,47686,23158,7809,-660,24545,9836,3237,-1810,7070,7804,9947,3176,8301,-37,1466,146,5114,431,1069,2108,9617,-326,12563,1410, 
 收回投资所收到的现金(万元),25259,25190,16095,8585,1640,649,412,1707,1232,1007,266,2812,2550,2265,341,8463,6748,544,264,965,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),20200,9015,1575,31,30003,5003,--,2,--,1,0,9,9,8,--,67,63,--,--,2,--,--,--,250,392,250,0,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4375,4110,0,366,68,29,17,272,192,168,--,120,34,10,--,182,48,34,1,70,30,--,--,46,68,52,32,178,51,15,--,8,5,299,34, 
 处置子公司及其他营业单位收到的现金净额(万元),2150,2150,--,50626,19848,19924,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),37805,2080,10598,13355,24119,18094,7006,3245,35618,26557,16462,--,1500,--,1,--,9,1,1,2314,1672,--,--,--,--,--,0,116,--,--,--,65,1,20,66, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),89790,42545,28268,72963,75677,43699,7434,5225,37042,27733,16728,2941,4092,2283,341,8712,6868,579,265,3351,1702,0,0,296,460,302,32,295,51,15,0,73,6,319,100, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14020,12520,2494,26256,9822,6492,3955,23187,9229,7944,4212,16942,10292,6386,2987,27812,14050,7673,2060,33198,13804,12213,7124,21366,12728,10899,6370,24956,18145,12661,4893,15796,3692,12677,6895, 
 投资所支付的现金(万元),63027,62659,38138,37147,22827,11842,2602,30311,24089,18905,17410,1949,1324,1112,800,2613,40171,371,128,1150,--,--,--,--,22,22,0,--,--,--,--,0,--,500,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),126527,114261,107951,11657,--,--,--,1804,290,290,--,29631,29589,12589,--,30933,--,--,--,--,--,--,--,18,--,--,0,--,--,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),109686,74559,12117,13250,31000,18000,10000,3200,43637,35539,26525,--,10000,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,5,5,5,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),313260,263998,160700,88309,63649,36333,16557,58502,77245,62679,48147,48522,51205,20087,3787,61357,54221,8044,2188,34348,13804,12213,7124,21384,12750,10921,6370,24956,18150,12666,4898,15796,3692,13177,6895, 
 投资活动产生的现金流量净额(万元),-223470,-221453,-132432,-15347,12028,7366,-9123,-53277,-40203,-34945,-31419,-45581,-47112,-17804,-3446,-52646,-47354,-7465,-1922,-30997,-12101,-12213,-7124,-21088,-12290,-10619,-6338,-24662,-18099,-12651,-4898,-15723,-3686,-12858,-6794, 
 吸收投资收到的现金(万元),409733,408278,409639,200,200,--,--,--,--,--,--,0,10,--,--,39000,39000,--,--,--,--,--,--,--,--,--,0,99177,99870,--,--,0,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),25908,22950,3000,21500,12200,12200,5700,23600,12800,7300,5000,46800,36800,9300,7000,9950,7450,3250,2000,10878,10590,5440,974,15240,10740,6500,0,30403,30393,28543,15196,27933,3900,19400,18522, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),536,--,--,13578,--,--,--,2800,25,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,680,2022,1191,--,0,--,0,0, 
 筹资活动现金流入小计(万元),436177,431228,412639,35278,12400,12200,5700,26400,12825,7325,5000,46800,36810,9300,7000,48950,46450,3250,2000,10878,10590,5440,974,15240,10740,6500,0,130260,132285,29734,15196,27933,3900,19400,18522, 
 偿还债务支付的现金(万元),12700,10700,5000,28600,19585,13847,4000,33800,19300,10800,8000,16700,7200,3500,3500,1550,1250,750,750,19578,19105,5454,--,6307,2807,1567,567,61659,60493,17711,12811,13060,--,14600,13072, 
 分配股利、利润或偿付利息所支付的现金(万元),2075,1450,1170,10453,1216,981,417,12384,11778,1116,510,6794,6004,5614,178,258,142,71,29,3017,2887,2820,157,6018,5389,5284,1,1487,1389,1079,462,6132,250,771,2429, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,234,--,--,--,196,196,196,--,--,--,--,--,--,--,--,--,490,--,--,0,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),3161,3161,--,6153,--,--,--,647,232,1,0,0,365,165,125,1404,295,292,0,582,101,4,0,--,1,0,0,--,2468,2153,35,680,3,0,0, 
 筹资活动现金流出小计(万元),17936,15311,6170,45207,20801,14827,4417,46830,31310,11918,8510,23494,13570,9279,3803,3211,1687,1113,779,23177,22093,8277,157,12325,8196,6851,568,63146,64351,20943,13308,19872,253,15371,15500, 
 筹资活动产生的现金流量净额(万元),418242,415917,406469,-9929,-8401,-2627,1283,-20430,-18485,-4593,-3510,23306,23240,21,3197,45739,44763,2137,1221,-12299,-11503,-2837,817,2915,2544,-351,-568,67114,67935,8791,1888,8061,3647,4029,3021, 
 汇率变动对现金及现金等价物的影响(万元),9833,3527,-966,-55,-30,-14,-3,62,32,29,13,-5,35,24,15,13,-3,2,2,-98,-15,-15,-2,0,2,2,-1,-106,-29,-10,-4,-197,-0,-157,-303, 
 现金及现金等价物净增加额(万元),244272,232111,251025,-5442,12159,9168,-8946,-2268,-21218,-16735,-23634,25406,-679,-9950,-894,17651,7243,-2090,-2509,-36323,-15815,-5117,-3133,-9872,-9781,-9503,-6761,47461,50238,-2801,-906,1758,-365,3578,-2666, 
 加:期初现金及现金等价物余额(万元),43478,43478,43478,48920,48920,48920,48920,51188,51188,51188,51188,25782,25782,25782,25782,8131,13192,8131,8131,44455,44656,44656,44656,54327,54327,54327,54327,6867,6867,6867,8057,5109,5544,1531,4197, 
 期末现金及现金等价物余额(万元),287749,275589,294502,43478,61079,58088,39974,48920,29970,34453,27554,51188,25103,15832,24888,25782,20435,6042,5622,8131,28841,39539,41523,44455,44546,44824,47566,54327,57104,4066,7152,6867,5179,5109,1531, 
 净利润(万元),--,71159,--,78466,--,61805,--,50720,--,27728,--,41015,--,14562,--,21112,--,5342,--,8280,--,4621,--,9341,--,6364,--,14145,--,8979,--,15879,--,10197,7706, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),--,1072,--,1237,--,427,--,-69,--,272,--,3137,--,508,--,1047,--,850,--,819,--,350,--,196,--,83,--,368,--,338,--,-88,--,736,331, 
