 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),115091,73287,20550,200936,97464,66638,17958,182156,57485,160201,147877,135365,131201, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2928,2871,2737,311,162,--,--,2147,152,2133,2031,1767,1708, 
 收到的其他与经营活动有关的现金(万元),7935,5457,1122,7672,4863,3292,849,8753,6415,4706,5054,2648,2294, 
 经营活动现金流入小计(万元),125954,81616,24409,208918,102489,69930,18807,193055,64051,167040,154962,139781,135203, 
 购买商品、接受劳务支付的现金(万元),90552,62354,28279,123923,74119,52802,23614,115939,44132,105260,94520,82140,89713, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22865,15843,9366,24540,18554,12394,8435,22984,12197,18954,17027,15445,13490, 
 支付的各项税费(万元),4527,3245,1483,9466,4355,3128,1486,8454,2633,6744,7027,6066,5695, 
 支付的其他与经营活动有关的现金(万元),156563,121379,3470,14627,10490,6318,3333,10321,6125,10883,8654,10745,9211, 
 经营活动现金流出小计(万元),274507,202821,42598,172557,107518,74643,36868,157697,65087,141841,127228,114396,118109, 
 经营活动产生的现金流量净额(万元),-148553,-121205,-18190,36362,-5029,-4713,-18060,35358,-1036,25198,27734,25385,17094, 
 收回投资所收到的现金(万元),31900,17000,12900,73550,38700,31600,21100,96173,54900,84900,85670,600,--, 
 取得投资收益所收到的现金(万元),336,160,59,982,418,245,64,1043,292,874,660,186,92, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,3,0,1,1,1,--,7,4,2,22,1,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,21, 
 收到的其他与投资活动有关的现金(万元),237,16,--,2129,443,152,--,3075,40,2512,2228,2548,426, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),32474,17179,12959,76662,39562,31998,21164,100298,55235,88288,88580,3335,542, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),618,321,170,6409,2707,2416,253,7872,282,2669,2054,7211,1010, 
 投资所支付的现金(万元),58743,37348,23150,74550,46800,38400,30600,96173,61300,85200,85670,6138,600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1295,566,1,4528,4205,3706,--,2645,813,1772,979,325,149, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),60656,38235,23321,85487,53712,44522,30853,106689,62395,89641,88703,13675,1759, 
 投资活动产生的现金流量净额(万元),-28181,-21056,-10361,-8825,-14150,-12524,-9689,-6392,-7159,-1353,-123,-10340,-1218, 
 吸收投资收到的现金(万元),84912,84912,84912,404,404,404,404,--,--,--,--,200,10573, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,404,404,404,404,--,--,--,--,200,200, 
 取得借款收到的现金(万元),700,700,630,--,--,--,--,1000,200,800,1490,5362,1500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,2644,--,--, 
 筹资活动现金流入小计(万元),85612,85612,85542,404,404,404,404,1000,200,800,4133,5562,12073, 
 偿还债务支付的现金(万元),--,--,--,1000,200,200,200,800,--,1190,4475,2673,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),3034,3024,6,14325,3914,3903,413,2260,2229,133,216,256,105, 
 其中：子公司支付给少数股东的股利、利润(万元),400,400,--,800,400,400,400,119,119,61,49,119,--, 
 支付其他与筹资活动有关的现金(万元),1502,1502,1225,--,--,--,--,--,--,--,--,2644,--, 
 筹资活动现金流出小计(万元),4536,4526,1231,15325,4114,4103,613,3060,2229,1322,4690,5573,1105, 
 筹资活动产生的现金流量净额(万元),81076,81086,84311,-14921,-3710,-3698,-209,-2060,-2029,-522,-557,-11,10969, 
 汇率变动对现金及现金等价物的影响(万元),-4,191,--,380,273,213,--,280,115,195,134,40,1, 
 现金及现金等价物净增加额(万元),-95663,-60984,55760,12997,-22617,-20722,-27959,27186,-10110,23519,27188,15074,26845, 
 加:期初现金及现金等价物余额(万元),192630,192630,192630,179633,179633,179633,179633,152447,152447,128928,101740,86666,59821, 
 期末现金及现金等价物余额(万元),96967,131645,248390,192630,157016,158911,151675,179633,142337,152447,128928,101740,86666, 
 净利润(万元),--,8832,--,28519,--,5230,--,25633,--,22902,19982,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3428,--,2841,--,3257,--,2349,--,4254,3848,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,812,--,1420,--,665,--,1275,--,1084,1017,--,--, 
 无形资产摊销(万元),--,363,--,519,--,237,--,348,--,300,292,--,--, 
 长期待摊费用摊销(万元),--,12,--,23,--,10,--,17,--,18,8,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
