 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),147534,76551,42811,14467,144707,68761,43344,13473,145926,63856,39419,15375,111763,49283,25448,9208,134682,65001,39195,13913,86965,41108,23577,11853,78480,32779,17602,7666,74893,37600,22691,7791,66632,42427,25417,11221,67727,41807,22801,10066,68767,41606,24071,12747,47368,28802,16995,7477,48562,33816,19862,7586, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2030,1634,1279,1054,1893,1573,1339,982,1655,1519,1061,651,1577,967,760,336,2673,2092,1252,981,1607,1235,808,458,1965,839,342,238,1822,721,672,510,837,574,364,254,1513,1007,841,742,1262,837,515,431,868,836,727,497,1056,700,314,10, 
 收到的其他与经营活动有关的现金(万元),4366,8327,4194,3934,4686,9067,4141,3555,5828,9664,5383,2838,5692,10813,4150,3150,5403,8925,5270,2718,5222,5853,2584,1696,7117,5639,4865,1379,7369,3165,2699,1212,5240,2593,1760,1239,4030,2062,2023,1669,3870,1181,652,1450,2245,1062,398,1874,2251,6520,2160,967, 
 经营活动现金流入小计(万元),153930,86513,48285,19456,151286,79401,48823,18010,153409,75039,45863,18864,119031,61063,30358,12694,142758,76018,45717,17612,93794,48196,26970,14006,87562,39256,22810,9283,84085,41486,26062,9513,72709,45595,27540,12714,73270,44876,25665,12477,73900,43624,25239,14629,50481,30700,18120,9848,51870,41036,22336,8564, 
 购买商品、接受劳务支付的现金(万元),41103,25716,17931,8703,50835,30526,21187,9780,52310,24088,20357,8797,36820,21663,11907,6468,50377,30106,23658,10922,36392,25060,15540,7988,29915,18490,11105,4777,30639,19133,12682,5085,34466,25330,17103,8847,40741,29391,18856,10881,52913,34966,19828,7606,31442,20538,16539,5913,36181,25748,17464,9582, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),77937,55671,37357,20732,66319,47087,30047,17462,59666,42012,28272,15748,46511,30389,19965,11311,39137,28984,18147,10411,33457,20823,13692,7521,26267,15648,10414,5946,19629,13126,9461,5327,15053,11395,7723,4376,11279,8039,5434,3164,9610,6912,4455,2581,7217,5155,3532,1994,6064,4129,2727,1406, 
 支付的各项税费(万元),9212,7874,5748,3180,9999,8941,6328,4318,8013,6638,4792,2808,6469,6210,4560,3065,7736,7257,4576,2981,5773,5454,4138,2710,5646,4637,3318,2091,5674,5034,3767,2154,4640,3390,2582,1805,2907,2450,1925,1066,2954,3188,2724,2084,2309,2195,1503,985,2552,2350,1881,1298, 
 支付的其他与经营活动有关的现金(万元),19114,28868,14605,7867,21663,21055,15953,6555,20396,18546,12581,6407,20399,22817,13101,6432,20666,21182,13999,6812,18768,17585,11860,5563,15438,15169,10890,5239,14179,11327,7850,3820,13075,7519,5244,2568,10055,6483,4436,2456,9864,6908,5404,3903,8664,2151,2136,2812,5940,4936,1881,1372, 
 经营活动现金流出小计(万元),147366,118129,75641,40482,148816,107608,73516,38114,140385,91284,66003,33759,110198,81080,49532,27276,117915,87529,60381,31125,94390,68922,45229,23781,77267,53945,35728,18052,70121,48620,33760,16386,67234,47635,32652,17597,64982,46363,30652,17568,75341,51974,32410,16173,49632,30038,23710,11704,50736,37163,23952,13659, 
 经营活动产生的现金流量净额(万元),6564,-31617,-27357,-21026,2471,-28208,-24692,-20105,13023,-16244,-20139,-14896,8833,-20017,-19175,-14582,24843,-11511,-14664,-13513,-596,-20726,-18258,-9775,10295,-14688,-12918,-8770,13963,-7134,-7698,-6873,5475,-2040,-5112,-4883,8288,-1487,-4986,-5091,-1442,-8350,-7172,-1545,849,662,-5590,-1856,1133,3873,-1617,-5095, 
 收回投资所收到的现金(万元),29748,65159,53628,28893,16177,56476,45772,21506,12689,58115,48419,23375,4214,55145,40701,23799,43986,26423,25706,18594,16181,9843,9843,4000,4991,2638,--,298,515,34,--,--,2068,1110,0,--,2301,1134,--,--,14605,16,--,--,505,259,259,199,3294,1374,166,--, 
 取得投资收益所收到的现金(万元),1171,2752,670,276,965,1319,1143,179,1188,2307,2229,56,1092,2568,3037,812,60,394,237,176,89,89,89,28,79,72,2638,212,368,375,--,4,--,142,1110,--,487,--,--,--,--,66,12,--,99,--,--,--,111,--,--,--, 
