 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),12574,62653,46235,32470,14881,50900,36228,23052,10680,41851,31080,21984,12009,49953,39115,27047,12254,59323,43498,28395,12435,59549,41275,27219,12638,63992,47339,30042,12107,58841,43230,12560,41826,26129,11612, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),48,997,589,179,176,1030,983,936,872,461,462,412,201,2917,2582,1395,725,1698,1288,698,311,1612,1301,989,399,870,845,708,436,63,41,12,74,8,66, 
 收到的其他与经营活动有关的现金(万元),353,5905,4490,3885,479,3667,4174,2310,502,4497,3425,2246,153,4488,4040,3522,362,4556,4295,3051,1956,3118,2345,2163,570,4785,3853,2469,215,646,360,391,970,865,111, 
 经营活动现金流入小计(万元),12976,69555,51314,36535,15536,55597,41385,26298,12054,46809,34968,24642,12362,57358,45737,31964,13341,65578,49081,32145,14703,64279,44921,30371,13608,69647,52037,33219,12757,59551,43632,12963,42870,27002,11789, 
 购买商品、接受劳务支付的现金(万元),9071,33468,23327,15598,6408,21539,17343,11244,5221,25812,21011,13738,7630,28765,23653,17407,6324,29444,18842,10493,4556,38130,28654,19406,11636,46112,34296,22267,9519,41609,30804,7578,27325,18698,9997, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),1848,8058,5999,4099,1717,7081,5341,3543,1411,7497,5770,3540,1524,8010,5947,4122,1490,8100,5919,4068,1746,9234,6418,4859,2635,7205,4884,3082,1493,4269,3216,984,2455,1560,732, 
 支付的各项税费(万元),1132,3448,2881,2014,995,3773,2929,2264,453,3448,2453,2151,759,4792,3953,3142,1194,5111,4268,2699,683,4148,3667,2050,917,3846,3075,1903,481,2694,2142,441,1829,441,123, 
 支付的其他与经营活动有关的现金(万元),1916,5704,4685,2542,1120,5666,4075,2436,1026,5573,4998,3124,1899,6426,4868,3208,1350,5898,5055,3204,1552,7798,5473,4258,1904,8219,6239,3945,1895,5297,4272,933,5748,3543,1203, 
 经营活动现金流出小计(万元),13966,50678,36892,24253,10240,38059,29687,19487,8111,42330,34232,22553,11814,47993,38420,27879,10358,48553,34084,20464,8538,59311,44213,30573,17092,65382,48496,31197,13387,53869,40435,9937,37357,24242,12055, 
 经营活动产生的现金流量净额(万元),-991,18878,14422,12282,5295,17538,11697,6811,3943,4479,736,2088,549,9366,7317,4085,2983,17026,14997,11681,6166,4968,708,-203,-3484,4265,3542,2022,-630,5682,3197,3026,5513,2760,-267, 
 收回投资所收到的现金(万元),62855,71840,18000,--,--,32389,32339,21339,10439,15912,15912,15912,7000,24302,9604,9604,4604,1000,--,--,--,--,--,--,--,--,--,--,--,--,0,0,106,990,30, 
 取得投资收益所收到的现金(万元),283,384,131,--,--,411,411,357,260,162,162,162,100,845,181,181,50,6,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,13,8, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,16,0,--,--,11,8,8,--,44,8,5,--,32,31,31,15,2,2,2,--,19,1,0,0,10,10,10,5,--,0,0,0,0,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,2,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,57,--,--,--,--,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),63138,72243,18133,2,0,32811,32758,21704,10700,16118,16082,16079,7100,25179,9815,9815,4669,1008,2,2,0,19,1,0,0,67,10,10,5,0,0,0,106,1003,43, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10,514,106,80,56,497,463,172,85,400,359,241,220,990,684,522,294,2356,1890,1601,382,5633,4285,3430,1900,5703,3442,1404,460,2912,2540,1901,690,1267,261, 
 投资所支付的现金(万元),42467,99328,40370,11000,--,21950,21950,10900,10900,14439,4000,4000,4000,22196,10502,10502,5306,15300,4000,--,--,--,--,--,--,--,--,--,--,--,0,0,0,987,130, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,1716,1716,-1798,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-57,-57,--,--,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),42477,101558,42192,9282,56,22447,22413,11072,10985,14839,4359,4241,4220,23186,11186,11023,5600,17656,5890,1601,382,5633,4285,3430,1900,5703,3385,1347,460,2912,2540,1901,690,2253,391, 
 投资活动产生的现金流量净额(万元),20661,-29315,-24059,-9279,-56,10365,10345,10632,-285,1279,11723,11838,2880,1993,-1371,-1208,-931,-16648,-5888,-1599,-382,-5615,-4284,-3430,-1900,-5636,-3376,-1338,-455,-2912,-2540,-1901,-584,-1250,-348, 
 吸收投资收到的现金(万元),1574,1616,--,--,--,--,--,--,--,3385,3142,--,--,--,--,--,--,--,--,--,--,245,--,--,--,--,--,--,--,101526,0,0,4304,2475,300, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,245,--,--,--,--,--,--,--,--,0,0,59,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,20,20,20,--,--,--,--,--,2448,2467,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,100,--,--,--,71,71,71,--,--,243,243,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 筹资活动现金流入小计(万元),1574,1716,0,0,0,90,90,90,0,3385,3385,243,0,2448,2467,0,0,0,0,0,0,245,0,0,0,0,0,0,0,101526,0,0,4304,2475,300, 
 偿还债务支付的现金(万元),--,--,--,--,--,20,20,--,--,2448,2448,2448,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),--,6705,6705,--,--,6705,6705,6705,--,6728,6725,6725,--,4491,4380,4380,--,4229,4158,4158,--,2093,2093,2093,--,5224,5224,5224,--,--,0,--,0,0,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,24,--,--,--,100,--,--,--,3436,20,20,2484,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,308,0,--,0,0,0, 
 筹资活动现金流出小计(万元),0,6729,6705,0,0,6825,6725,6705,0,12611,9193,9193,2484,4511,4380,4380,0,4229,4158,4158,0,2093,2093,2093,0,5224,5224,5224,0,308,0,0,0,0,0, 
 筹资活动产生的现金流量净额(万元),1574,-5013,-6705,0,0,-6735,-6635,-6615,0,-9226,-5808,-8950,-2484,-2063,-1913,-4380,0,-4229,-4158,-4158,0,-1848,-2093,-2093,0,-5224,-5224,-5224,0,101218,0,0,4304,2475,300, 
 汇率变动对现金及现金等价物的影响(万元),-3051,-4731,-3416,-1816,-332,3252,1029,646,-580,1470,818,-257,-142,32,-21,-8,-0,-254,-130,-89,-56,-53,0,7,-1,-79,-68,-40,-14,-54,-21,-9,1,-15,-9, 
 现金及现金等价物净增加额(万元),18193,-20182,-19757,1187,4907,24420,16436,11475,3078,-1998,7470,4720,803,9327,4013,-1511,2051,-4106,4821,5835,5727,-2547,-5668,-5718,-5386,-6675,-5126,-4580,-1099,103933,635,1116,9234,3969,-324, 
 加:期初现金及现金等价物余额(万元),116191,136349,136449,136449,136449,111929,111929,111929,111929,113927,113927,113927,113927,104599,104599,104599,104487,108705,108705,108705,108705,111252,110704,111252,111252,117927,117927,117927,117864,13994,13994,13994,4760,791,1115, 
 期末现金及现金等价物余额(万元),134384,116167,116691,137636,141356,136349,128365,123403,115006,111929,121397,118647,114730,113927,108612,103088,106539,104599,113526,114540,114432,108705,105036,105534,105867,111252,112801,113347,116766,117927,14629,15109,13994,4760,791, 
 净利润(万元),--,8222,--,5332,--,6958,--,4518,--,8027,--,5159,--,11019,--,6112,--,9048,--,4665,--,8151,--,4471,--,11402,--,5010,--,8745,6627,--,4442,2419,1257, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),--,736,--,285,--,2815,--,358,--,1452,--,33,--,1876,--,585,--,1189,--,51,--,297,--,130,--,144,--,183,--,164,146,--,53,-21,202, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,856,--,429,--,925,--,480,--,1070,--,549,--,1133,--,479,--,1132,--,553,--,707,--,306,--,473,--,224,--,327,233,--,224,116,17, 
 无形资产摊销(万元),--,325,--,148,--,348,--,168,--,330,--,164,--,298,--,146,--,268,--,129,--,231,--,111,--,121,--,49,--,70,50,--,5,1,0, 
 长期待摊费用摊销(万元),--,93,--,46,--,324,--,133,--,262,--,131,--,325,--,172,--,327,--,183,--,250,--,81,--,79,--,49,--,49,27,--,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-9,--,0,--,-9,--,-8,--,27,--,8,--,-19,--,-26,--,8,--,--,--,-5,--,0,--,32,--,2,--,9,0,--,2,0,9, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,6,--,--,--,1,--,--,--,4,--,--,0,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,-87,--,-87,--,82,--,--,--,5,--,-0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-31,76,-45, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 财务费用(万元),--,3447,--,1604,--,-936,--,-192,--,-1451,--,277,--,-8,--,8,--,254,--,89,--,53,--,-2,--,79,--,35,--,54,21,--,-1,15,9, 
 投资损失(万元),--,-354,--,-0,--,-329,--,-341,--,-75,--,-133,--,-806,--,-188,--,-8,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-11,-16,-3, 
 递延所得税资产减少(万元),--,-194,--,-90,--,-518,--,-173,--,-292,--,-73,--,-331,--,-143,--,-23,--,-121,--,-132,--,-87,--,-65,--,-32,--,-90,-68,--,-30,-34,-16, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,-4,4, 
 存货的减少(万元),--,490,--,1530,--,3123,--,4445,--,4698,--,506,--,-6498,--,-3897,--,1881,--,1240,--,3732,--,557,--,-8063,--,-788,--,-4278,-2075,--,-4047,-3582,-134, 
 经营性应收项目的减少(万元),--,-996,--,429,--,-532,--,409,--,-4939,--,-1275,--,1495,--,-628,--,5222,--,-1672,--,-1667,--,-3691,--,-6241,--,-3393,--,-3190,-1680,--,-2388,1018,-2828, 
 经营性应付项目的增加(万元),--,6167,--,2570,--,5436,--,-2900,--,-5742,--,-3257,--,877,--,1466,--,-2274,--,6559,--,-6984,--,-2093,--,3762,--,-192,--,4751,974,--,9083,3063,1262, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 其他(万元),--,94,--,--,--,21,--,--,--,1031,--,--,--,--,--,--,--,--,--,--,--,337,--,13,--,2542,--,873,--,-930,-1059,--,-1789,-291,0, 
 经营活动产生现金流量净额(万元),--,18878,--,12282,--,17538,--,6811,--,4479,--,2088,--,9366,--,4085,--,17026,--,11681,--,4968,--,-203,--,4265,--,2022,--,5682,3197,--,5513,2760,-267, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金的期末余额(万元),134384,116167,116691,137636,141356,136349,128365,123403,115006,111929,121397,118647,114730,113927,108612,103088,106539,104599,113526,114540,114432,108705,105036,105534,105867,111252,112801,113347,116766,117927,14629,15109,13994,4760,791, 
 现金的期初余额(万元),116191,136349,136449,136449,136449,111929,111929,111929,111929,113927,113927,113927,113927,104599,104599,104599,104487,108705,108705,108705,108705,111252,110704,111252,111252,117927,117927,117927,117864,13994,13994,13994,4760,791,1115, 
