 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),76299,260703,191002,120171,54474,266208,166652,109582,56816,206490,130075,86691,43701,151800,117066,74332,35729,133534,91771,58239,26718,109068,77109,49760,25821,93623,45381,74363,50443,33259, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),310,21,293,293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到的其他与经营活动有关的现金(万元),4047,1956,1563,1166,111,1737,1312,1101,1007,1259,1037,292,284,1052,345,288,235,1298,457,406,466,1623,1040,630,546,638,104,812,541,349, 
 经营活动现金流入小计(万元),80657,262680,192858,121630,54586,267945,167964,110683,57824,207749,131112,86983,43985,152853,117410,74621,35964,134832,92227,58645,27184,110690,78149,50390,26367,94261,45485,75175,50984,33607, 
 购买商品、接受劳务支付的现金(万元),38610,205546,155329,103550,39642,216174,131935,79228,41763,150741,94844,62989,30686,111545,96428,60716,25491,100466,70542,43733,20626,75122,54566,36944,19098,68558,30277,50445,36035,24880, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7879,22601,17503,10730,5701,19564,14336,9857,6286,17817,13566,10810,5700,16161,11989,7725,3940,13708,9650,6544,3468,9138,6270,4124,2060,6111,2742,4323,3285,2231, 
 支付的各项税费(万元),3212,10980,7979,5492,2415,9276,7693,7442,2421,9362,5760,4375,1835,8283,5952,4515,2450,7142,5065,3454,1617,6278,4777,3358,1437,4722,1902,3025,3205,2832, 
 支付的其他与经营活动有关的现金(万元),5267,26190,12405,9018,4973,20213,9856,7944,3459,15619,8613,5091,2358,10732,7647,4688,2329,7716,6159,3421,2155,9261,6894,4415,2100,7228,4550,6809,5693,3967, 
 经营活动现金流出小计(万元),54967,265317,193215,128790,52731,265228,163820,104471,53927,193539,122782,83265,40580,146720,122015,77643,34210,129032,91415,57151,27865,99799,72507,48841,24695,86620,39470,64602,48218,33909, 
 经营活动产生的现金流量净额(万元),25690,-2637,-357,-7160,1854,2717,4144,6212,3896,14211,8329,3718,3405,6133,-4605,-3022,1755,5799,812,1494,-681,10891,5642,1549,1672,7642,6014,10574,2767,-302, 
 收回投资所收到的现金(万元),55749,271361,195449,132746,43362,171654,123631,73753,1284,33494,30020,17980,10100,53032,40989,33003,13740,25500,--,--,--,--,--,--,--,0,--,0,73,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,44,44,44,--,18,18,243,--,20,836,677,269,245,102,60,--,50,50,50,--,0,--,2,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,36,15,13,12,2087,113,95,1,58,59,16,19,68,8,3,--,5,2,2,--,8,8,8,6,0,--,0,343,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5199,10,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),902,1705,488,300,--,1346,377,157,7,1344,1416,1066,1000,2372,1297,1197,100,26693,21708,17728,21162,238,--,0,--,120,--,513,1139,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),56651,273102,195952,133060,43374,175132,124165,74050,1292,34914,31513,19304,11119,60691,43140,34886,14109,52443,21812,17790,21162,296,58,58,6,120,0,515,1555,6, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9962,27266,12590,7202,2969,26172,21488,13675,5788,31072,23489,12758,6785,11445,5266,1064,565,11591,9388,4855,2065,10336,8517,5368,2170,5727,2051,2712,761,13232, 
 投资所支付的现金(万元),61569,258987,200787,130500,49000,248428,191728,156129,77490,21489,19209,14009,5980,49309,33409,26409,11760,41380,15400,10500,3100,7800,--,--,--,0,--,0,1076,450, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,831,3481,3481,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,160,--, 
 支付的其他与投资活动有关的现金(万元),35,3935,1733,900,122,98,105,70,85,449,2415,2270,152,1060,3207,3000,--,1897,--,--,--,25296,--,--,--,0,--,0,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),71565,291020,218592,142084,52091,274698,213321,169874,83363,53009,45112,29037,12917,61814,41882,30473,12325,54868,24788,15355,5165,43432,8517,5368,2170,5727,2051,2712,1997,13682, 
 投资活动产生的现金流量净额(万元),-14914,-17917,-22640,-9024,-8717,-99566,-89156,-95824,-82071,-18095,-13599,-9733,-1798,-1123,1258,4412,1784,-2425,-2976,2435,15997,-43136,-8459,-5311,-2164,-5607,-2051,-2197,-442,-13677, 
 吸收投资收到的现金(万元),--,787,787,787,520,227,--,--,--,118493,1342,1342,600,5323,--,--,--,400,--,--,--,41290,43707,43707,43617,0,--,462,0,2700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,520,520,520,520,--,--,--,--,--,600,600,600,1000,--,--,--,400,--,--,--,90,90,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12500,62000,50000,50000,22000,8000,8000,6000,3000,16580,16500,16500,6600,9500,9500,9500,2000,9900,9900,4100,1900,17180,17180,7910,6920,18145,13205,15000,9700,15500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,4144,3948,3931,--,--,--,--,--,--,--,--,--,--,4323,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--, 
 筹资活动现金流入小计(万元),12500,66931,54736,54718,22520,8227,8000,6000,3000,135073,17842,17842,7200,14823,13823,9500,2000,10300,9900,4100,1900,58470,60887,51617,50537,18145,13205,15462,9700,18200, 
 偿还债务支付的现金(万元),26000,14000,8000,3000,--,17000,17000,14000,5000,10780,8200,6200,6000,13900,6900,6700,5200,10870,8670,4670,3180,21070,14980,8860,7870,16585,14635,18400,8100,2100, 
 分配股利、利润或偿付利息所支付的现金(万元),7442,8234,7718,7146,234,5854,5808,5761,170,4836,4634,4406,101,4934,4755,4514,161,4984,4776,4559,215,5403,5121,4780,340,1200,574,2496,1108,638, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 支付其他与筹资活动有关的现金(万元),--,2210,1054,1054,--,3112,12,3112,--,2455,1055,1055,--,--,--,--,--,--,--,--,--,815,3230,3218,2427,0,--,0,0,--, 
 筹资活动现金流出小计(万元),33442,24445,16772,11200,234,25966,22820,22873,5170,18070,13888,11661,6101,18834,11655,11214,5361,15854,13446,9229,3395,27287,23331,16858,10637,17785,15209,20896,9208,2738, 
 筹资活动产生的现金流量净额(万元),-20942,42486,37963,43518,22286,-17739,-14820,-16873,-2170,117002,3954,6181,1099,-4011,2168,-1714,-3361,-5554,-3546,-5129,-1495,31183,37556,34759,39900,360,-2004,-5434,492,15462, 
 汇率变动对现金及现金等价物的影响(万元),5,-3,-1,-0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 现金及现金等价物净增加额(万元),-10162,21929,14966,27334,15424,-114588,-99832,-106485,-80345,113118,-1316,166,2707,998,-1178,-324,178,-2180,-5710,-1200,13821,-1062,34738,30997,39408,2395,1959,2943,2817,1483, 
 加:期初现金及现金等价物余额(万元),28497,6568,6568,6568,6568,121156,121156,121156,121156,8038,8038,8038,8038,7040,7040,7040,7040,9220,9220,9220,9220,10282,10282,10282,10282,7887,7887,4945,2128,645, 
 期末现金及现金等价物余额(万元),18335,28497,21534,33902,21992,6568,21324,14671,40811,121156,6722,8204,10744,8038,5861,6716,7217,7040,3510,8020,23041,9220,45021,41279,49691,10282,9847,7887,4945,2128, 
 净利润(万元),--,11224,--,6700,--,13699,--,6173,--,10803,--,5055,--,6566,--,4615,--,8706,--,4152,--,8017,--,3808,--,6572,--,5115,3325,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2851,--,176,--,854,--,-9,--,517,--,68,--,200,--,178,--,773,--,96,--,41,--,43,--,6,--,-35,105,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7234,--,3429,--,5128,--,2044,--,3756,--,1882,--,3241,--,1683,--,1948,--,885,--,1415,--,676,--,1259,--,1080,1034,--, 
 无形资产摊销(万元),--,380,--,176,--,343,--,153,--,266,--,125,--,204,--,81,--,131,--,66,--,137,--,70,--,124,--,70,67,--, 
 长期待摊费用摊销(万元),--,181,--,86,--,150,--,226,--,106,--,303,--,42,--,372,--,41,--,649,--,29,--,13,--,2,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-14,--,14,--,222,--,-6,--,51,--,35,--,7,--,40,--,29,--,3,--,4,--,32,--,2,--,0,-35,--, 
 固定资产报废损失(万元),--,178,--,--,--,--,--,40,--,--,--,1,--,--,--,--,--,--,--,--,--,84,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1691,--,583,--,345,--,239,--,715,--,238,--,771,--,337,--,854,--,405,--,1249,--,626,--,1200,--,1296,1108,--, 
 投资损失(万元),--,-2182,--,-1164,--,-1971,--,-808,--,-370,--,-301,--,-1509,--,-1086,--,-346,--,-113,--,-6,--,-78,--,12,--,-6,32,--, 
 递延所得税资产减少(万元),--,-59,--,2,--,50,--,76,--,-252,--,2,--,-244,--,-43,--,-451,--,-14,--,-27,--,-16,--,-11,--,11,75,--, 
 递延所得税负债增加(万元),--,-50,--,-3,--,14,--,-34,--,142,--,-2,--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-9375,--,-4998,--,-11654,--,-2796,--,170,--,-97,--,-54,--,1977,--,-2661,--,-588,--,2440,--,1770,--,-612,--,-1447,-1570,--, 
 经营性应收项目的减少(万元),--,-7171,--,-9562,--,-4295,--,2607,--,-13851,--,-3996,--,-7041,--,-8181,--,-8943,--,-4943,--,-2525,--,-3675,--,-1001,--,3791,-2402,--, 
 经营性应付项目的增加(万元),--,-7089,--,-2469,--,-333,--,-1604,--,10536,--,472,--,3391,--,-2995,--,5717,--,896,--,33,--,-1719,--,87,--,560,1027,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-436,--,-129,--,167,--,-89,--,1622,--,-65,--,515,--,--,--,--,--,--,--,--,--,--,--,--,--,138,--,--, 
 经营活动产生现金流量净额(万元),--,-2637,--,-7160,--,2717,--,6212,--,14211,--,3718,--,6133,--,-3022,--,5799,--,1494,--,10891,--,1549,--,7642,--,10574,2767,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18335,28497,21534,33902,21992,6568,21324,14671,40811,121156,6722,8204,10744,8038,5861,6716,7217,7040,3510,8020,23041,9220,45021,41279,49691,10282,9847,7887,4945,2128, 
 现金的期初余额(万元),28497,6568,6568,6568,6568,121156,121156,121156,121156,8038,8038,8038,8038,7040,7040,7040,7040,9220,9220,9220,9220,10282,10282,10282,10282,7887,7887,4945,2128,645, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
