 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),73892,49741,17796,81061,52342,31715,11935,73133,51564,21860,50405,38389,36469, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),163,89,89,77,77,77,43,57,100,58,60,56,107, 
 收到的其他与经营活动有关的现金(万元),5355,4038,2741,4010,2346,2011,760,3535,2110,1316,1991,1924,705, 
 经营活动现金流入小计(万元),79410,53868,20625,85148,54766,33803,12737,76725,53774,23235,52455,40369,37281, 
 购买商品、接受劳务支付的现金(万元),51158,32440,16097,40764,27319,17608,7550,42401,30812,14988,29030,23971,20811, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12651,8736,5016,11919,8506,5364,2443,10331,8081,3788,7661,6663,4276, 
 支付的各项税费(万元),6763,3916,1495,7230,4563,2215,1125,6662,4861,2008,3842,2284,2438, 
 支付的其他与经营活动有关的现金(万元),11527,8551,3826,8206,5168,3029,1947,6659,4923,1753,3431,4359,2820, 
 经营活动现金流出小计(万元),82098,53643,26434,68120,45556,28216,13065,66052,48678,22537,43965,37278,30345, 
 经营活动产生的现金流量净额(万元),-2688,225,-5809,17028,9210,5587,-328,10673,5097,698,8491,3091,6936, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,43,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,2,18,18,2,--,98,30,24,60,0,88, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),87107,49760,11000,4340,--,--,--,--,--,--,--,1000,418, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),87109,49762,11045,4358,18,2,0,98,30,24,60,1000,506, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20520,5040,1746,7874,6135,1269,762,2911,2224,1367,1729,5255,6336, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
