 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),59386,295597,199918,124570,60484,262180,186858,111959,48327,225998,133827,75799,34773,127508,87195,55795,21838,101146,66712,39245,18008,81740,55839,33077,14748,67737,49385,28980,13049,59791,41754,25432,10629,49072,33932,17880,44839,31728,39321,40233, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),1520,5099,5395,2794,1155,6086,5992,3225,1548,4938,4114,3140,1544,5609,2986,1934,1174,3356,2421,1470,460,2971,3176,2349,594,2470,1557,1264,87,8,13,15,--,--,0,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),3205,9492,7037,3576,3027,14761,8830,5541,1337,4998,9972,6239,1550,6274,5126,2286,950,3942,2983,2325,1276,3061,1387,474,158,5034,1566,1799,163,1526,834,674,130,1072,812,798,1692,706,1754,1811, 
 经营活动现金流入小计(万元),64112,310188,212349,130940,64666,283027,201680,120724,51212,235934,147913,85178,37868,139390,95307,60015,23961,108444,72116,43040,19744,87772,60402,35899,15500,75241,52508,32043,13299,61326,42600,26121,10759,50143,34744,18678,46530,32435,41075,42044, 
 购买商品、接受劳务支付的现金(万元),37766,216843,185371,109688,61190,187235,146374,99167,38929,139538,84578,51143,21412,68534,51872,31519,10683,50193,37802,20265,10424,36385,26850,15038,7108,33092,24149,14454,6658,37801,29844,16194,7427,29834,20827,9932,25943,17347,23483,26272, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),15248,50057,37278,26504,14210,42266,30029,20257,10332,34275,23414,15487,7386,32610,23833,15878,8155,24027,17054,11112,6059,17021,13608,8806,4959,13667,10515,6944,3831,10440,7586,5039,2820,7332,5316,3555,5817,4668,4553,4209, 
 支付的各项税费(万元),7427,18893,16716,11947,7708,21294,19558,12931,6229,16103,19039,7188,2603,12671,8908,5225,2076,11306,6345,3134,1283,9670,6477,3617,1583,7435,4831,2448,724,6633,4533,2574,732,4094,2782,1598,3413,1975,4914,3427, 
 支付的其他与经营活动有关的现金(万元),5706,20572,17338,12698,4888,26912,22084,11533,6499,22298,16490,14043,5610,14764,11368,7389,3875,14171,8888,5372,2598,9864,6588,3900,1977,8329,6530,3918,1740,7575,5158,2812,1330,5326,3244,2188,3152,2225,3471,2300, 
 经营活动现金流出小计(万元),66148,306366,256704,160837,87996,277707,218045,143889,61988,212214,143521,87862,37011,128579,95980,60010,24789,99697,70089,39884,20363,72939,53524,31360,15626,62524,46026,27764,12954,62449,47122,26619,12309,46585,32168,17274,38325,26215,36421,36209, 
 经营活动产生的现金流量净额(万元),-2036,3823,-44355,-29897,-23330,5320,-16364,-23164,-10776,23720,4392,-2683,856,10811,-673,5,-828,8747,2027,3156,-620,14833,6877,4539,-126,12717,6482,4279,345,-1123,-4522,-498,-1550,3558,2575,1404,8206,6219,4654,5835, 
 收回投资所收到的现金(万元),43000,225500,90000,--,--,1100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1000,1000,1000,--,--,--,--,--,0,0,315,315,735,0, 
 取得投资收益所收到的现金(万元),1545,2713,1566,705,700,188,183,175,175,4,4,--,--,4,4,4,--,3,3,3,--,3,3,--,0,2,2,--,0,2,2,2,--,2,2,2,2,2,2,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,80,9,7,--,82,7,3,3,229,8,8,4,138,116,47,2,61,25,--,--,3,3,3,0,0,0,0,0,14,6,1,1,3,17,17,4,0,28,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3195,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,0,1000,--,--,0,--,--,--,--,36,36,36,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),44552,228293,91575,712,700,1370,190,178,178,233,12,8,4,141,119,50,2,3260,328,3,0,5,6,3,0,1002,1002,1000,1000,16,8,3,1,40,55,55,321,317,765,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2269,16509,10999,9251,6560,8376,4484,1903,1153,16538,13964,4062,3672,4503,3386,3060,2846,6569,5085,3324,2557,7947,6269,3878,1485,8114,6142,2382,1674,9755,8592,3421,1239,3004,2672,1748,1833,1646,4717,9922, 
 投资所支付的现金(万元),49790,311500,180500,75000,--,950,--,--,--,600,--,--,--,73,122,--,--,6027,6027,6027,6027,915,--,--,0,9380,3563,3563,3563,--,--,--,--,429,429,429,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,18260,17960,5460,--,38880,39078,39078,--,5273,5273,5273,--,11702,11751,--,--,--,--,--,0,4063,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,1000,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),52059,328009,191499,84251,6560,27586,22444,7363,1153,56018,53042,43139,3672,9849,8781,8334,2846,24298,22862,9351,8584,8861,6269,3878,1485,21557,9704,5944,5237,10755,8592,3421,1239,3434,3101,2177,1833,1646,4717,9922, 
 投资活动产生的现金流量净额(万元),-7507,-99716,-99924,-83539,-5860,-26216,-22253,-7185,-975,-55785,-53030,-43132,-3668,-9708,-8661,-8283,-2844,-21038,-22535,-9348,-8584,-8856,-6263,-3875,-1485,-20554,-8702,-4944,-4237,-10739,-8585,-3419,-1238,-3393,-3046,-2122,-1512,-1329,-3952,-9920, 
 吸收投资收到的现金(万元),--,60900,61500,61500,60000,1377,1124,1014,980,88,54,20,--,--,--,--,--,--,--,--,--,431,431,431,431,4689,4689,4689,0,--,--,--,--,77400,0,0,0,0,0,5000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,60000,60000,--,1377,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,0,0,0,0,0, 
 取得借款收到的现金(万元),21000,181000,128000,79000,51000,163800,148000,74000,42000,142000,142000,88000,48000,48000,25000,13000,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,1000,1000,1000,9200,9200,5000,5800, 
