 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),152143,92277,35425,307676,232749,129398,33087,242138,145752,107677,51415,232590,146858,107418,53028,243990,130615,77242,22602,238328,120006,69421,25055,313980,220743,130694,47292,417615,246779,135847,46482,396982,233056,169660,71747,310268,195825,114408,74401,312247,205009,117956,46307,157709,88592,45640,6925,49541,35573,28744,17899, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,61, 
 收到的其他与经营活动有关的现金(万元),7152,5298,3050,44623,46194,36045,724,6727,3566,3447,513,36001,37313,43440,11776,9115,4412,12256,372,7073,6546,815,436,25236,81122,20721,13741,6076,17194,31424,19110,3671,2932,14571,8954,17064,1078,4912,8527,12186,2424,2317,57,20563,16868,16826,27,31588,489,241,--, 
 经营活动现金流入小计(万元),159295,97575,38475,352298,278943,165442,33810,248864,149318,111123,51928,268591,184171,150858,64805,253104,135027,89498,22974,245401,126552,70236,25491,339216,301865,151415,61033,423691,263973,167271,65593,400652,235989,184230,80701,327332,196903,119320,82928,324432,207433,120273,46365,178272,105460,62466,6952,81129,36062,28985,17960, 
 购买商品、接受劳务支付的现金(万元),48097,34765,18901,36693,37518,38931,8747,30015,29382,28419,7095,16897,11524,10627,12576,27199,16603,11595,11298,46994,44506,36605,28736,76238,67581,44253,29391,126055,81445,54736,27147,82972,53617,37276,20320,69557,50067,31193,12849,96215,54886,34889,11957,40987,29226,14492,3453,33164,17602,18441,13681, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),77684,50653,24209,118966,76324,50826,26429,134508,81807,51073,23526,128829,80391,52510,22760,127794,78295,50423,22191,126095,84148,53023,23701,129478,77302,51231,23435,113084,67248,42109,21146,97237,55855,33761,14068,85453,48691,29182,14240,69388,43977,29095,17614,38134,17236,6963,354,5638,4097,2883,1899, 
 支付的各项税费(万元),33090,29635,12799,66115,46136,25909,15346,38870,17498,15983,6911,45911,30041,24103,12706,30785,17050,9765,3475,45743,25578,24515,8271,105888,67497,58914,34647,87490,63427,45378,28836,68595,52234,35396,22247,42597,33288,22249,10178,33696,24944,18802,12568,13235,8323,2911,5,879,916,861,371, 
 支付的其他与经营活动有关的现金(万元),48002,39182,41815,12700,8182,8759,9016,20137,20357,26484,40383,12355,77173,63725,3534,16982,16462,13134,2064,53672,9395,14921,14141,25988,23573,11954,1084,18893,8754,5645,2276,42072,23392,7684,3291,13778,16928,3392,2682,9660,4846,3561,2107,37151,34244,33866,33525,6418,11344,7562,1909, 
 经营活动现金流出小计(万元),206873,154235,97724,234474,168160,124424,59538,223530,149044,121959,77915,203992,199130,150964,51576,202761,128410,84917,39028,272503,163627,129064,74849,337592,235953,166353,88557,345522,220874,147867,79404,290876,185098,114116,59925,211384,148974,86016,39950,208959,128653,86347,44246,129506,89029,58232,37338,46100,33958,29747,17861, 
 经营活动产生的现金流量净额(万元),-47578,-56660,-59248,117824,110783,41018,-25728,25334,274,-10836,-25988,64599,-14959,-106,13228,50344,6617,4581,-16054,-27102,-37075,-58828,-49358,1624,65912,-14938,-27525,78169,43100,19404,-13812,109776,50891,70114,20776,115948,47929,33304,42979,115473,78780,33926,2119,48766,16431,4234,-30385,35029,2104,-762,99, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1118,1118,1314,8574,--,--,--,42,42,--,--,598,381,--,--,881,789,--,--,564,345,22,18,551,49,38,7,1247,713,481,2,386,294,23,3,565,226,218,--,1216,1155,239,239,158,1,1,2,1495,948,948,59, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,22831,22831,22831,--,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 投资活动现金流入小计(万元),1118,1118,1314,8574,0,0,0,42,42,0,0,598,381,0,0,881,789,0,0,564,345,22,18,551,49,38,7,1247,713,481,2,386,294,23,3,565,226,218,--,1216,1155,239,239,22989,22832,22832,2,1495,948,948,59, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11933,11439,5004,10401,1620,942,403,2009,112,32,17,33487,1575,272,21,33925,27912,1943,623,16126,7492,6174,2391,45268,13744,8189,5628,17005,9560,8054,1207,14439,5680,3317,1289,22388,14409,10402,6416,26473,17420,6697,2470,26614,10569,3178,37,2367,2538,2233,344, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
